symbol,Date,regime_score,raw_regime_score,regime_label,trend_score,structure_score,monthly_structure_score,weekly_structure_score,daily_structure_score,trendline_structure_score,volatility_score,volatility_expansion_score,volatility_compression_score,persistence_score,days_in_current_regime,calibration_q10,calibration_q30,calibration_q70,calibration_q90
NIFTY_50,2024-09-10,67.15611235111473,67.15611235111473,RISK_ON,80.96420878762002,38.346182411883525,30.544392852177992,30.544392852177992,30.544392852177992,61.751551091000124,55.01896075430327,11.209917857575107,88.7900821424249,50.0,1,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-09-11,65.43906846810225,65.43906846810225,RISK_ON,79.36360018044707,36.030739580685115,28.755073908017348,28.755073908017348,28.755073908017348,57.85773659868839,54.31006349759282,10.218689562909002,89.781310437091,50.0,2,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-09-30,70.74247109738171,70.74247109738171,STRONG_RISK_ON,85.760503783234,40.623495840739395,29.670585589045306,29.670585589045306,29.670585589045306,73.48222659582166,57.62663774337281,17.40307612827276,82.59692387172723,50.0,1,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-01,70.22384165977984,70.22384165977984,STRONG_RISK_ON,85.31886823252977,39.91562409516235,29.401393116436214,29.401393116436214,29.401393116436214,71.45831703134075,57.29292740138755,16.208823466680904,83.79117653331909,50.0,2,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-03,67.40001110657731,67.40001110657731,RISK_ON,80.30224366814059,39.256840233167,32.550954703071646,32.550954703071646,32.550954703071646,59.37449682345306,56.72663460599042,24.138995480941436,75.86100451905857,50.0,1,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-04,57.701939899850586,57.701939899850586,NEUTRAL,68.42054797033485,35.78839725833567,30.017927356224916,30.017927356224916,30.017927356224916,53.09980696466794,53.40114212473416,29.693002234113013,70.30699776588698,29.555555555555557,1,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-07,55.70505522941931,55.70505522941931,NEUTRAL,66.90791035451498,32.41092812976098,27.504946007842406,27.504946007842406,27.504946007842406,47.12887449551674,53.30776063756241,32.59994675654774,67.40005324345226,29.11111111111111,2,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-08,58.133091425640515,58.133091425640515,NEUTRAL,68.63702620924319,36.85053272060001,32.48910410380748,32.48910410380748,32.48910410380748,49.93481857097762,53.66816801428166,30.968058940310243,69.03194105968976,28.666666666666668,3,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-09,57.60615983231403,57.60615983231403,NEUTRAL,68.15228884787655,36.29055770696756,32.522801359127165,32.522801359127165,32.522801359127165,47.593826750488766,53.373986591432555,30.13790329783842,69.86209670216158,28.22222222222222,4,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-10,57.39796208256842,57.39796208256842,NEUTRAL,68.06493488208302,36.19828758234125,32.85115667852104,32.85115667852104,32.85115667852104,46.23968029380189,52.78877473286464,26.44031682757054,73.55968317242946,27.77777777777778,5,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-11,56.66725101066593,56.66725101066593,NEUTRAL,67.6481219515795,35.107576547850364,32.170098683826204,32.170098683826204,32.170098683826204,43.92001013992283,52.14803273196812,23.141266992768685,76.85873300723132,27.333333333333332,6,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2024-10-14,64.40549107246775,64.40549107246775,RISK_ON,78.80023858681675,38.8157045888328,36.533453914121296,36.533453914121296,36.533453914121296,45.6624566129673,55.836204856823024,21.70747567624776,78.29252432375225,30.44444444444444,1,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
