ticker,company_name,quarter_label,quarter_end_date,revenue,operating_profit,net_profit,eps,revenue_qoq,revenue_yoy,profit_qoq,profit_yoy,data_quality_status,fetched_at,quarter_sort_id,status,result_declared_date,updated_at,weight,revenue_q1_fy26,net_profit_q1_fy26,operating_profit_q1_fy26,revenue_q4_fy26,net_profit_q4_fy26,operating_profit_q4_fy26,revenue_yoy_growth,profit_yoy_growth,operating_profit_yoy_growth,revenue_qoq_growth,profit_qoq_growth,operating_profit_qoq_growth,weighted_revenue,weighted_revenue_q1_fy26,weighted_revenue_q4_fy26,weighted_profit,weighted_profit_q1_fy26,weighted_profit_q4_fy26,weighted_operating_profit,weighted_operating_profit_q1_fy26,weighted_operating_profit_q4_fy26,index_name
YESBANK.NS,Yes Bank Limited,Q1 FY27,2026-06-30,80540000000.0,,10720000000.0,0.34,0.0511615766118506,0.0590401051939513,-0.0092421441774491,0.3250927070457354,DECLARED,2026-07-22T10:28:52.496552+00:00,202701.0,announced_with_numbers,2026-07-22,2026-07-22T15:16:36.367879,0.0107,76050000000.0,8090000000.0,,76620000000.0,10820000000.0,,5.904010519395135,32.509270704573545,,5.116157661185069,-0.9242144177449169,,861778000.0,813735000.0,819834000.0,114704000.0,86563000.0,115774000.0,,,,NIFTY MIDCAP 100
ANANDRATHI.NS,Anand Rathi Wealth Limited,Q1 FY27,2026-06-30,3220000000.0,1090000000.0,1630000000.0,9.8,0.1180555555555555,0.1751824817518248,0.5825242718446602,0.7340425531914894,DECLARED,2026-07-22T10:20:58.398007+00:00,202701.0,announced_with_numbers,2026-07-22,2026-07-22T15:16:36.367879,0.014199999999999999,2740000000.0,940000000.0,1280000000.0,2880000000.0,1030000000.0,850000000.0,17.51824817518248,73.40425531914893,-14.84375,11.805555555555555,58.252427184466015,28.235294117647058,45724000.0,38908000.0,40896000.0,23146000.0,13348000.0,14625999.999999998,15477999.999999998,18176000.0,12070000.0,NIFTY SMALLCAP 100
ANGELONE.NS,Angel One Limited,Q1 FY27,2026-06-30,14300000000.0,4850000000.0,2310000000.0,2.53,-0.0198766278272789,0.2532865907099036,-0.278125,1.0263157894736843,DECLARED,2026-07-22T10:21:03.129212+00:00,202701.0,announced_with_numbers,2026-07-22,2026-07-22T15:16:36.367879,0.0192,11410000000.0,1140000000.0,2750000000.0,14590000000.0,3200000000.0,5990000000.0,25.328659070990362,102.63157894736842,76.36363636363637,-1.9876627827278959,-27.8125,-19.031719532554256,274560000.0,219071999.99999997,280128000.0,44351999.99999999,21887999.999999996,61439999.99999999,93119999.99999999,52799999.99999999,115007999.99999999,NIFTY SMALLCAP 100
HSCL.NS,Himadri Speciality Chemical Limited,Q1 FY27,2026-06-30,14320000000.0,2880000000.0,2280000000.0,4.55,0.1118012422360248,0.2808586762075134,0.0961538461538461,0.2737430167597765,DECLARED,2026-07-22T10:23:47.724953+00:00,202701.0,announced_with_numbers,2026-07-22,2026-07-22T15:16:36.367879,0.0124,11180000000.0,1790000000.0,2450000000.0,12880000000.0,2080000000.0,2420000000.0,28.085867620751344,27.37430167597765,17.551020408163264,11.180124223602485,9.615384615384617,19.00826446280992,177568000.0,138632000.0,159712000.0,28272000.0,22196000.0,25792000.0,35712000.0,30380000.0,30008000.0,NIFTY SMALLCAP 100
IDBI.NS,IDBI Bank Limited,Q1 FY27,2026-06-30,75490000000.0,,21310000000.0,1.98,-0.0326755509994874,0.0742849010957734,0.0586189766517635,0.0528656126482213,DECLARED,2026-07-22T10:24:05.861014+00:00,202701.0,announced_with_numbers,2026-07-22,2026-07-22T15:16:36.367879,0.004,70270000000.0,20240000000.0,,78040000000.0,20130000000.0,,7.428490109577345,5.286561264822135,,-3.267555099948744,5.861897665176354,,301960000.0,281080000.0,312160000.0,85240000.0,80960000.0,80520000.0,,,,NIFTY SMALLCAP 100
IIFL.NS,IIFL Finance Limited,Q1 FY27,2026-06-30,39191500000.0,9286400000.0,2463700000.0,,0.0615249187432286,0.3271757534710464,-0.6045425361155699,-0.1008394160583941,DECLARED,2026-07-22T10:48:27.314893+00:00,202701.0,announced_with_numbers,2026-07-22,2026-07-22T15:16:36.367879,0.0095,29530000000.0,2740000000.0,,36920000000.0,6230000000.0,,32.717575347104635,-10.083941605839417,,6.15249187432286,-60.454253611556986,,372319250.0,280535000.0,350740000.0,23405150.0,26030000.0,59185000.0,88220800.0,,,NIFTY SMALLCAP 100
MRPL.NS,Mangalore Refinery and Petrochemicals Limited,Q1 FY27,2026-06-30,382540000000.0,13180000000.0,9460000000.0,5.4,0.5972442588726513,1.204079280940309,7.085470085470085,9999.0,DECLARED,2026-07-22T10:25:37.328524+00:00,202701.0,announced_with_numbers,2026-07-22,2026-07-22T15:16:36.367879,0.0029,173560000000.0,-2710000000.0,1800000000.0,239500000000.0,1170000000.0,17810000000.0,120.4079280940309,449.0774907749078,632.2222222222222,59.724425887265134,708.5470085470085,-25.996631106120155,1109366000.0,503323999.99999994,694550000.0,27433999.999999996,-7858999.999999999,3392999.9999999995,38222000.0,5220000.0,51649000.0,NIFTY SMALLCAP 100
PIRAMALFIN.NS,Piramal Finance Limited,Q1 FY27,2026-06-30,33680000000.0,20730000000.0,4610000000.0,20.34,-0.0163551401869158,0.2762410003789314,-0.0816733067729083,0.6702898550724637,DECLARED,2026-07-22T10:26:31.085335+00:00,202701.0,announced_with_numbers,2026-07-22,2026-07-22T15:16:36.367879,0.0225,26390000000.0,2760000000.0,17210000000.0,34240000000.0,5020000000.0,14460000000.0,27.62410003789314,67.02898550724638,20.45322486926206,-1.6355140186915886,-8.167330677290837,43.36099585062241,757800000.0,593775000.0,770400000.0,103725000.0,62100000.0,112950000.0,466425000.0,387225000.0,325350000.0,NIFTY SMALLCAP 100
POONAWALLA.NS,Poonawalla Fincorp Limited,Q1 FY27,2026-06-30,23300000000.0,,3080000000.0,3.49,0.1016548463356974,0.7732115677321156,0.2078431372549019,3.888888888888889,DECLARED,2026-07-22T10:26:45.122932+00:00,202701.0,announced_with_numbers,2026-07-22,2026-07-22T15:16:36.367879,0.012,13140000000.0,630000000.0,,21150000000.0,2550000000.0,,77.32115677321157,388.88888888888886,,10.16548463356974,20.784313725490197,,279600000.0,157680000.0,253800000.0,36960000.0,7560000.0,30600000.0,,,,NIFTY SMALLCAP 100
RBLBANK.NS,RBL Bank Limited,Q1 FY27,2026-06-30,38400000000.0,,2340000000.0,1.51,0.0319806503628056,0.1159546643417611,-0.040983606557377,0.0934579439252336,DECLARED,2026-07-22T10:26:54.382502+00:00,202701.0,announced_with_numbers,2026-07-22,2026-07-22T15:16:36.367879,0.018000000000000002,34410000000.0,2140000000.0,,37210000000.0,2440000000.0,,11.595466434176112,9.345794392523365,,3.1980650362805694,-4.098360655737705,,691200000.0000001,619380000.0000001,669780000.0000001,42120000.00000001,38520000.00000001,43920000.00000001,,,,NIFTY SMALLCAP 100
SAGILITY.NS,SAGILITY LIMITED,Q1 FY27,2026-06-30,19630000000.0,4380000000.0,2170000000.0,0.46,-0.0301383399209486,0.2755035737491877,-0.1589147286821705,0.4563758389261745,DECLARED,2026-07-22T10:27:03.945924+00:00,202701.0,announced_with_numbers,2026-07-22,2026-07-22T15:16:36.367879,0.0089,15390000000.0,1490000000.0,3460000000.0,20240000000.0,2580000000.0,4850000000.0,27.550357374918775,45.63758389261745,26.589595375722542,-3.013833992094862,-15.891472868217054,-9.690721649484537,174707000.0,136971000.0,180136000.0,19313000.0,13261000.0,22962000.0,38982000.0,30794000.0,43165000.0,NIFTY SMALLCAP 100
TATATECH.NS,Tata Technologies Limited,Q1 FY27,2026-06-30,16650000000.0,2670000000.0,1810000000.0,4.45,0.0591603053435114,0.3384244372990354,-0.1127450980392156,0.0647058823529411,DECLARED,2026-07-22T10:28:01.929517+00:00,202701.0,announced_with_numbers,2026-07-22,2026-07-22T15:16:36.367879,0.0091,12440000000.0,1700000000.0,2000000000.0,15720000000.0,2040000000.0,2520000000.0,33.842443729903536,6.470588235294119,33.5,5.916030534351145,-11.27450980392157,5.952380952380952,151515000.0,113204000.0,143052000.0,16471000.0,15470000.0,18564000.0,24297000.0,18200000.0,22932000.0,NIFTY SMALLCAP 100
