symbol,date,eps,sales,net_profit,op_profit,log_eps,eps_growth,sales_growth
20MICRONS,2023-03-31,2.64,173.0,9.0,21.0,0.9707789171582248,,
20MICRONS,2023-06-30,4.23,191.0,15.0,26.0,1.4422019930581866,0.6022727272727273,0.10404624277456653
20MICRONS,2023-09-30,4.54,200.0,16.0,30.0,1.5129270120532565,0.07328605200945626,0.04712041884816753
20MICRONS,2023-12-31,3.25,175.0,12.0,22.0,1.1786549963416462,-0.2841409691629956,-0.125
20MICRONS,2024-03-31,3.87,212.0,14.0,27.0,1.3532545070416904,0.1907692307692308,0.21142857142857152
20MICRONS,2024-06-30,5.06,231.0,18.0,30.0,1.6213664832993742,0.3074935400516794,0.08962264150943389
20MICRONS,2024-09-30,4.65,240.0,16.0,31.0,1.536867219599265,-0.08102766798418959,0.03896103896103886
20MICRONS,2024-12-31,3.65,215.0,13.0,26.0,1.2947271675944,-0.21505376344086025,-0.10416666666666663
20MICRONS,2025-03-31,4.31,227.0,15.0,29.0,1.4609379041156563,0.1808219178082191,0.05581395348837215
20MICRONS,2025-06-30,4.78,247.0,17.0,32.0,1.5644405465033646,0.10904872389791209,0.08810572687224671
20MICRONS,2025-09-30,4.93,231.0,17.0,32.0,1.5953389880545987,0.0313807531380752,-0.06477732793522262
20MICRONS,2025-12-31,4.24,215.0,15.0,28.0,1.4445632692438664,-0.13995943204868144,-0.06926406926406925
21STCENMGM,2023-03-31,-7.47,-0.35,-7.84,-7.71,,,
21STCENMGM,2023-06-30,-2.64,1.01,-2.77,-2.76,,-0.6465863453815262,-3.885714285714286
21STCENMGM,2023-09-30,2.19,2.79,2.3,2.31,0.7839015438284094,-1.8295454545454546,1.7623762376237622
21STCENMGM,2023-12-31,15.27,16.58,16.03,16.03,2.725890119230541,5.972602739726027,4.942652329749103
21STCENMGM,2024-03-31,15.83,18.18,16.62,17.38,2.761906873892921,0.036673215455140795,0.0965018094089265
21STCENMGM,2024-06-30,23.29,108.58,24.45,27.05,3.1480240838962494,0.47125710675931765,4.972497249724973
21STCENMGM,2024-09-30,2.3,14.01,2.41,4.14,0.8329091229351039,-0.901245169600687,-0.8709707128384601
21STCENMGM,2024-12-31,-3.1,-2.18,-3.26,-2.76,,-2.347826086956522,-1.1556031406138474
21STCENMGM,2025-03-31,-10.3,-7.53,-10.81,-8.95,,2.3225806451612905,2.4541284403669725
21STCENMGM,2025-06-30,2.2,3.33,2.31,2.31,0.7884573603642703,-1.2135922330097086,-1.4422310756972112
21STCENMGM,2025-09-30,-7.51,-7.21,-7.89,-7.88,,-4.413636363636363,-3.165165165165165
21STCENMGM,2025-12-31,-5.34,-3.37,-5.61,-5.6,,-0.288948069241012,-0.5325936199722607
360ONE,2023-06-30,5.15,573.0,184.0,353.0,1.6389967146756448,,
360ONE,2023-09-30,5.2,550.0,186.0,313.0,1.6486586255873816,0.009708737864077666,-0.04013961605584637
360ONE,2023-12-31,5.36,630.0,192.0,375.0,1.6789639750827108,0.030769230769230882,0.1454545454545455
360ONE,2024-03-31,6.76,791.0,243.0,286.0,1.9110228900548727,0.26119402985074625,0.25555555555555554
360ONE,2024-06-30,6.72,849.0,244.0,577.0,1.9050881545350582,-0.00591715976331364,0.07332490518331225
360ONE,2024-09-30,6.73,865.0,245.0,541.0,1.9065751436566365,0.0014880952380953438,0.018845700824499323
360ONE,2024-12-31,7.12,780.0,276.0,444.0,1.9629077254238845,0.05794947994056465,-0.09826589595375723
360ONE,2025-03-31,6.35,821.0,250.0,461.0,1.8484548129046001,-0.1081460674157304,0.0525641025641026
360ONE,2025-06-30,7.04,911.0,285.0,566.0,1.951608170169951,0.10866141732283463,0.10962241169305731
360ONE,2025-09-30,7.79,1098.0,315.0,697.0,2.052840859882657,0.10653409090909083,0.20526893523600442
360ONE,2025-12-31,8.08,1181.0,327.0,725.0,2.089391872533004,0.037227214377406836,0.0755919854280509
360ONE,2026-03-31,7.11,1115.0,289.0,663.0,1.9615022438151495,-0.12004950495049505,-0.05588484335309063
3BBLACKBIO,2023-03-31,7.72,18.0,5.0,7.0,2.0438143640366846,,
3BBLACKBIO,2023-06-30,9.71,14.0,7.0,6.0,2.2731562823032334,0.25777202072538885,-0.2222222222222222
3BBLACKBIO,2023-09-30,10.46,19.0,8.0,8.0,2.347558458636777,0.07723995880535539,0.3571428571428572
3BBLACKBIO,2023-12-31,10.16,18.0,9.0,9.0,2.318458442150336,-0.028680688336520155,-0.052631578947368474
3BBLACKBIO,2024-03-31,10.33,23.0,9.0,10.0,2.3350522831315472,0.0167322834645669,0.2777777777777777
3BBLACKBIO,2024-06-30,12.97,19.0,11.0,11.0,2.5626389983283526,0.2555663117134559,-0.17391304347826086
3BBLACKBIO,2024-09-30,17.07,29.0,15.0,16.0,2.837322536806349,0.3161141094834232,0.5263157894736843
3BBLACKBIO,2024-12-31,15.61,25.0,13.0,15.0,2.7479117345273405,-0.08553016988869366,-0.13793103448275867
3BBLACKBIO,2025-03-31,9.79,22.0,8.0,8.0,2.281361456542419,-0.37283792440743113,-0.12
3BBLACKBIO,2025-06-30,14.67,22.0,13.0,12.0,2.6858045921548905,0.49846782431052117,0.0
3BBLACKBIO,2025-09-30,17.14,34.0,15.0,15.0,2.8414149131696336,0.16837082481254262,0.5454545454545454
3BBLACKBIO,2025-12-31,25.32,50.0,22.0,22.0,3.2315945972759756,0.47724620770128356,0.47058823529411775
3IINFOLTD,2023-03-31,-1.32,190.46,-27.27,-17.0,,,
3IINFOLTD,2023-06-30,-0.76,194.38,-15.59,-3.5,,-0.4242424242424243,0.020581749448703057
3IINFOLTD,2023-09-30,-7.48,210.28,-154.16,34.78,,8.842105263157896,0.08179853894433586
3IINFOLTD,2023-12-31,-1.43,212.18,-29.45,-8.82,,-0.8088235294117647,0.00903557161879398
3IINFOLTD,2024-03-31,-4.83,197.04,-99.93,-37.87,,2.377622377622378,-0.07135451032142526
3IINFOLTD,2024-06-30,-0.43,179.75,-8.82,-1.02,,-0.9109730848861284,-0.08774868047097029
3IINFOLTD,2024-09-30,-0.48,177.6,-10.0,0.77,,0.11627906976744184,-0.011961057023644028
3IINFOLTD,2024-12-31,0.83,181.41,17.26,23.12,-0.18632957819149348,-2.729166666666667,0.02145270270270272
3IINFOLTD,2025-03-31,1.3,187.0,26.9,8.35,0.26236426446749106,0.566265060240964,0.030814177829226574
3IINFOLTD,2025-06-30,0.37,170.55,7.55,-3.46,-0.9942522733438669,-0.7153846153846154,-0.0879679144385026
3IINFOLTD,2025-09-30,0.89,174.89,18.2,-5.29,-0.11653381625595151,1.4054054054054053,0.025447082966871815
3IINFOLTD,2025-12-31,0.1,172.14,2.09,0.38,-2.3025850929940455,-0.8876404494382022,-0.015724169477957628
3MINDIA,2021-09-30,57.01,840.0,64.0,92.0,4.043226691043491,,
3MINDIA,2021-12-31,59.24,826.0,67.0,95.0,4.081596989399598,0.03911594457112799,-0.01666666666666672
3MINDIA,2022-03-31,98.46,926.0,111.0,158.0,4.589650374330055,0.6620526671168128,0.12106537530266337
3MINDIA,2022-06-30,74.8,944.0,84.0,116.0,4.314817884980432,-0.240300629697339,0.01943844492440605
3MINDIA,2022-09-30,94.3,977.0,106.0,123.0,4.546481189639412,0.26069518716577544,0.03495762711864403
3MINDIA,2022-12-31,110.79,993.0,125.0,171.0,4.707636517532581,0.17486744432661738,0.016376663254861867
3MINDIA,2023-03-31,120.48,1046.0,136.0,194.0,4.791483764051583,0.08746276739777947,0.05337361530715001
3MINDIA,2023-06-30,114.7,1050.0,129.0,173.0,4.742320024135325,-0.0479747675962815,0.003824091778202643
3MINDIA,2023-09-30,129.7,1040.0,146.0,192.0,4.865224091322398,0.1307759372275501,-0.00952380952380949
3MINDIA,2023-12-31,120.05,1006.0,135.0,179.0,4.7879083226672625,-0.074402467232074,-0.03269230769230769
3MINDIA,2024-03-31,153.44,1095.0,173.0,214.0,5.033309611135128,0.278134110787172,0.08846918489065603
3MINDIA,2024-06-30,139.5,1047.0,157.0,205.0,4.93806460126142,-0.09084984358706982,-0.043835616438356206
3PLAND,2023-03-31,0.15,0.47,0.27,0.38,-1.8971199848858813,,
3PLAND,2023-06-30,0.14,0.47,0.26,0.37,-1.9661128563728327,-0.06666666666666654,0.0
3PLAND,2023-09-30,0.44,1.31,0.8,1.09,-0.8209805520698302,2.142857142857143,1.7872340425531918
3PLAND,2023-12-31,0.22,0.89,0.39,0.54,-1.5141277326297755,-0.5,-0.32061068702290074
3PLAND,2024-03-31,0.2,0.89,0.36,0.5,-1.6094379124341003,-0.09090909090909083,0.0
3PLAND,2024-06-30,0.21,0.89,0.38,0.52,-1.5606477482646683,0.04999999999999982,0.0
3PLAND,2024-09-30,0.53,1.74,0.95,1.29,-0.6348782724359695,1.5238095238095242,0.9550561797752808
3PLAND,2024-12-31,0.21,0.93,0.38,0.53,-1.5606477482646683,-0.6037735849056605,-0.4655172413793103
3PLAND,2025-03-31,0.21,0.91,0.37,0.45,-1.5606477482646683,0.0,-0.021505376344086002
3PLAND,2025-06-30,0.21,0.91,0.37,0.5,-1.5606477482646683,0.0,0.0
3PLAND,2025-09-30,0.55,1.78,0.99,1.35,-0.5978370007556204,1.6190476190476195,0.956043956043956
3PLAND,2025-12-31,0.22,0.97,0.4,0.55,-1.5141277326297755,-0.6000000000000001,-0.4550561797752809
5PAISA,2023-06-30,3.16,85.0,15.0,26.0,1.1505720275988207,,
5PAISA,2023-09-30,4.13,97.0,19.0,34.0,1.4182774069729414,0.30696202531645556,0.14117647058823524
5PAISA,2023-12-31,3.23,100.0,15.0,30.0,1.172482137234565,-0.21791767554479413,0.030927835051546282
5PAISA,2024-03-31,1.24,113.0,6.0,21.0,0.2151113796169455,-0.6160990712074303,0.1299999999999999
5PAISA,2024-06-30,4.29,102.0,20.0,37.0,1.4562867329399256,2.459677419354839,-0.09734513274336287
5PAISA,2024-09-30,4.68,101.0,22.0,38.0,1.5432981099295553,0.09090909090909083,-0.009803921568627416
5PAISA,2024-12-31,3.46,85.0,16.0,30.0,1.2412685890696329,-0.26068376068376065,-0.15841584158415845
5PAISA,2025-03-31,2.15,71.0,10.0,21.0,0.7654678421395714,-0.3786127167630058,-0.16470588235294115
5PAISA,2025-06-30,2.46,78.0,12.0,25.0,0.9001613499442714,0.14418604651162803,0.09859154929577474
5PAISA,2025-09-30,2.02,77.0,9.0,23.0,0.7030975114131134,-0.17886178861788615,-0.012820512820512775
5PAISA,2025-12-31,2.62,79.0,12.0,27.0,0.9631743177730056,0.29702970297029707,0.025974025974025983
5PAISA,2026-03-31,2.32,85.0,11.0,26.0,0.8415671856782185,-0.11450381679389321,0.07594936708860756
63MOONS,2023-03-31,-5.16,112.0,-26.0,28.0,,,
63MOONS,2023-06-30,8.54,115.0,37.0,26.0,2.1447610078004784,-2.6550387596899223,0.02678571428571419
63MOONS,2023-09-30,17.88,159.0,79.0,68.0,2.883682769745368,1.0936768149882905,0.3826086956521739
63MOONS,2023-12-31,20.12,135.0,89.0,63.0,3.0017143452315387,0.12527964205816566,-0.15094339622641506
63MOONS,2024-03-31,1.74,10.0,4.0,-68.0,0.5538851132264376,-0.9135188866799204,-0.9259259259259259
63MOONS,2024-06-30,-1.86,12.0,-11.0,-55.0,,-2.0689655172413794,0.19999999999999996
63MOONS,2024-09-30,-4.1,10.0,-24.0,-60.0,,1.204301075268817,-0.16666666666666663
63MOONS,2024-12-31,-3.62,12.0,-23.0,-61.0,,-0.1170731707317072,0.19999999999999996
63MOONS,2025-03-31,2.39,14.0,11.0,-62.0,0.8712933659434193,-1.660220994475138,0.16666666666666674
63MOONS,2025-06-30,0.67,30.0,-3.0,-55.0,-0.40047756659712525,-0.7196652719665272,1.1428571428571428
63MOONS,2025-09-30,-6.13,21.0,-45.0,-87.0,,-10.149253731343283,-0.30000000000000004
63MOONS,2025-12-31,-4.29,27.0,-32.0,-64.0,,-0.30016313213703094,0.2857142857142858
AADHARHFC,2023-03-31,3.56,,141.0,,1.269760544863939,,
AADHARHFC,2023-06-30,3.71,,146.0,,1.3110318766193438,0.042134831460674205,
AADHARHFC,2023-09-30,5.0,,197.0,,1.6094379124341003,0.34770889487870615,
AADHARHFC,2023-12-31,5.17,,204.0,,1.6428726885203377,0.03400000000000003,
AADHARHFC,2024-03-31,5.11,,202.0,,1.631199404215613,-0.011605415860734936,
AADHARHFC,2024-06-30,4.69,,200.0,,1.545432582458188,-0.0821917808219178,
AADHARHFC,2024-09-30,5.29,,228.0,,1.665818245870208,0.1279317697228144,
AADHARHFC,2024-12-31,5.56,,239.0,,1.715598108262491,0.0510396975425329,
AADHARHFC,2025-03-31,5.68,,245.0,,1.7369512327330598,0.021582733812949728,
AADHARHFC,2025-06-30,5.49,,237.0,,1.7029282555214393,-0.03345070422535201,
AADHARHFC,2025-09-30,6.15,,266.0,,1.8164520818184267,0.12021857923497259,
AADHARHFC,2025-12-31,6.48,,281.0,,1.8687205103641833,0.0536585365853659,
AARTECH,2023-03-31,-0.1,2.83,-0.31,-0.43,,,
AARTECH,2023-06-30,0.23,6.38,0.73,0.37,-1.4696759700589417,-3.3,1.254416961130742
AARTECH,2023-09-30,0.14,9.05,0.45,0.06,-1.9661128563728327,-0.3913043478260869,0.4184952978056429
AARTECH,2023-12-31,0.19,7.34,0.59,-0.47,-1.6607312068216509,0.357142857142857,-0.18895027624309402
AARTECH,2024-03-31,-0.13,9.98,-0.38,0.52,,-1.6842105263157894,0.35967302452316074
AARTECH,2024-06-30,0.33,6.61,1.04,-0.31,-1.1086626245216111,-3.5384615384615383,-0.33767535070140275
AARTECH,2024-09-30,0.48,9.41,1.51,1.0,-0.7339691750802004,0.45454545454545436,0.42360060514372155
AARTECH,2024-12-31,0.58,9.78,1.84,1.09,-0.5447271754416722,0.20833333333333326,0.03931987247608926
AARTECH,2025-03-31,-0.53,10.55,-1.63,-1.98,,-1.913793103448276,0.07873210633946837
AARTECH,2025-06-30,0.3,4.34,0.63,-0.09,-1.2039728043259361,-1.5660377358490565,-0.5886255924170616
AARTECH,2025-09-30,0.68,11.7,2.15,2.39,-0.3856624808119846,1.266666666666667,1.6958525345622117
AARTECH,2025-12-31,0.19,7.38,0.62,3.56,-1.6607312068216509,-0.7205882352941176,-0.36923076923076925
AARTIDRUGS,2023-03-31,6.06,742.0,56.0,94.0,1.801709800081223,,
AARTIDRUGS,2023-06-30,5.17,661.0,48.0,84.0,1.6428726885203377,-0.1468646864686468,-0.10916442048517516
AARTIDRUGS,2023-09-30,4.31,642.0,40.0,76.0,1.4609379041156563,-0.16634429400386852,-0.02874432677760963
AARTIDRUGS,2023-12-31,3.99,606.0,37.0,70.0,1.3837912309017721,-0.0742459396751739,-0.05607476635514019
AARTIDRUGS,2024-03-31,5.15,620.0,47.0,86.0,1.6389967146756448,0.2907268170426065,0.02310231023102305
AARTIDRUGS,2024-06-30,3.62,555.0,33.0,65.0,1.2864740258376797,-0.2970873786407767,-0.10483870967741937
AARTIDRUGS,2024-09-30,3.84,598.0,35.0,67.0,1.3454723665996355,0.06077348066298338,0.07747747747747757
AARTIDRUGS,2024-12-31,4.06,557.0,37.0,62.0,1.4011829736136412,0.05729166666666652,-0.06856187290969895
AARTIDRUGS,2025-03-31,6.89,677.0,63.0,93.0,1.9300710850255671,0.6970443349753694,0.215439856373429
AARTIDRUGS,2025-06-30,5.91,591.0,54.0,74.0,1.776645831418007,-0.1422351233671988,-0.12703101920236337
AARTIDRUGS,2025-09-30,4.96,653.0,45.0,84.0,1.601405740736836,-0.16074450084602376,0.10490693739424706
AARTIDRUGS,2025-12-31,4.44,602.0,41.0,55.0,1.4906543764441336,-0.10483870967741926,-0.07810107197549765
AARTIIND,2023-03-31,4.11,1656.0,149.0,253.0,1.4134230285081433,,
AARTIIND,2023-06-30,1.93,1414.0,70.0,200.0,0.6575200029167941,-0.5304136253041363,-0.14613526570048307
AARTIIND,2023-09-30,2.51,1454.0,91.0,233.0,0.9202827531436925,0.30051813471502586,0.028288543140028377
AARTIIND,2023-12-31,3.42,1732.0,124.0,259.0,1.2296405510745139,0.36254980079681287,0.1911966987620357
AARTIIND,2024-03-31,3.64,1773.0,132.0,284.0,1.2919836816486494,0.06432748538011701,0.023672055427251815
AARTIIND,2024-06-30,3.78,1851.0,137.0,305.0,1.3297240096314962,0.038461538461538325,0.04399323181049075
AARTIIND,2024-09-30,1.43,1628.0,52.0,197.0,0.3576744442718159,-0.6216931216931216,-0.12047541869259859
AARTIIND,2024-12-31,1.27,1843.0,46.0,231.0,0.23901690047049992,-0.11188811188811187,0.13206388206388198
AARTIIND,2025-03-31,2.65,1949.0,96.0,262.0,0.9745596399981308,1.0866141732283463,0.057514921323928325
AARTIIND,2025-06-30,1.19,1675.0,43.0,212.0,0.17395330712343798,-0.5509433962264151,-0.14058491534120066
AARTIIND,2025-09-30,2.92,2100.0,106.0,291.0,1.0715836162801904,1.4537815126050422,0.25373134328358216
AARTIIND,2025-12-31,3.67,2318.0,133.0,321.0,1.3001916620664788,0.2568493150684932,0.1038095238095238
AARTIPHARM,2023-03-31,4.73,485.0,43.0,80.0,1.5539252025038417,,
AARTIPHARM,2023-06-30,5.2,458.0,47.0,85.0,1.6486586255873816,0.09936575052854124,-0.05567010309278353
AARTIPHARM,2023-09-30,5.72,440.0,52.0,88.0,1.7439688053917064,0.09999999999999987,-0.0393013100436681
AARTIPHARM,2023-12-31,5.82,449.0,53.0,96.0,1.7613002617433464,0.0174825174825175,0.020454545454545503
AARTIPHARM,2024-03-31,7.2,506.0,65.0,118.0,1.9740810260220096,0.23711340206185572,0.12694877505567925
AARTIPHARM,2024-06-30,6.12,555.0,55.0,96.0,1.8115620965242347,-0.15000000000000002,0.09683794466403173
AARTIPHARM,2024-09-30,6.03,458.0,55.0,94.0,1.7967470107390942,-0.014705882352941124,-0.17477477477477477
AARTIPHARM,2024-12-31,8.16,538.0,74.0,129.0,2.0992441689760155,0.3532338308457712,0.1746724890829694
AARTIPHARM,2025-03-31,9.75,564.0,88.0,146.0,2.277267285009756,0.19485294117647056,0.048327137546468446
AARTIPHARM,2025-06-30,5.46,386.0,50.0,93.0,1.6974487897568136,-0.44000000000000006,-0.3156028368794326
AARTIPHARM,2025-09-30,3.08,418.0,28.0,74.0,1.1249295969854831,-0.4358974358974359,0.08290155440414515
AARTIPHARM,2025-12-31,5.29,432.0,48.0,102.0,1.665818245870208,0.7175324675324675,0.03349282296650724
AARTISURF,2023-03-31,5.52,157.84,4.69,13.9,1.7083778602890038,,
AARTISURF,2023-06-30,6.18,148.7,5.25,14.8,1.8213182714695995,0.11956521739130443,-0.05790674100354798
AARTISURF,2023-09-30,5.58,143.86,4.74,16.26,1.7191887763932197,-0.09708737864077666,-0.032548755884330705
AARTISURF,2023-12-31,7.86,138.75,6.68,16.73,2.061786606441115,0.4086021505376345,-0.03552064507159747
AARTISURF,2024-03-31,5.5,158.55,4.65,14.34,1.7047480922384253,-0.30025445292620867,0.1427027027027028
AARTISURF,2024-06-30,2.62,143.41,2.22,9.62,0.9631743177730056,-0.5236363636363637,-0.09549038158309686
AARTISURF,2024-09-30,2.14,150.84,1.81,3.72,0.7608058290337602,-0.18320610687022898,0.05180949724565931
AARTISURF,2024-12-31,0.95,162.78,0.8,8.89,-0.05129329438755058,-0.5560747663551402,0.07915672235481308
AARTISURF,2025-03-31,11.49,202.05,9.72,19.69,2.4414770918606643,11.094736842105265,0.24124585329893122
AARTISURF,2025-06-30,3.48,215.9,2.94,11.63,1.247032293786383,-0.6971279373368147,0.06854738926008408
AARTISURF,2025-09-30,1.84,179.17,1.56,9.34,0.6097655716208943,-0.47126436781609193,-0.1701250578971747
AARTISURF,2025-12-31,4.32,207.79,3.66,12.69,1.463255402256019,1.347826086956522,0.15973656304068773
AARVI,2023-03-31,2.33,106.3,3.45,4.63,0.8458682675776092,,
AARVI,2023-06-30,2.25,100.87,3.32,4.14,0.8109302162163288,-0.03433476394849788,-0.0510818438381937
AARVI,2023-09-30,1.77,102.29,2.61,3.18,0.5709795465857378,-0.21333333333333337,0.014077525527907309
AARVI,2023-12-31,1.61,99.88,2.38,2.22,0.4762341789963717,-0.09039548022598864,-0.023560465343630987
AARVI,2024-03-31,2.06,103.11,3.04,2.97,0.7227059828014898,0.2795031055900621,0.03233880656788157
AARVI,2024-06-30,1.77,113.33,2.61,3.31,0.5709795465857378,-0.14077669902912626,0.09911744738628658
AARVI,2024-09-30,1.43,120.96,2.11,2.0,0.3576744442718159,-0.192090395480226,0.067325509573811
AARVI,2024-12-31,1.6,131.64,2.37,3.64,0.47000362924573563,0.11888111888111896,0.0882936507936507
AARVI,2025-03-31,1.99,144.45,2.95,4.45,0.688134638736401,0.2437499999999999,0.09731084776663623
AARVI,2025-06-30,2.85,151.3,4.22,4.93,1.0473189942805592,0.4321608040201006,0.047421253028729904
AARVI,2025-09-30,3.24,158.85,4.8,5.58,1.1755733298042381,0.13684210526315788,0.049900859220092464
AARVI,2025-12-31,2.71,167.45,4.01,5.36,0.9969486348916096,-0.1635802469135803,0.05413912496065465
AAVAS,2021-06-30,7.52,,59.0,,2.017566137961748,,
AAVAS,2021-09-30,11.65,,92.0,,2.4553061800117097,0.5492021276595747,
AAVAS,2021-12-31,11.25,,89.0,,2.4203681286504293,-0.03433476394849788,
AAVAS,2022-03-31,14.63,,115.0,,2.683074215032033,0.3004444444444445,
AAVAS,2022-06-30,11.28,,89.0,,2.423031246069913,-0.2289815447710185,
AAVAS,2022-09-30,13.49,,107.0,,2.6019486702196644,0.19592198581560294,
AAVAS,2022-12-31,13.55,,107.0,,2.60638654732571,0.004447739065974732,
AAVAS,2023-03-31,16.04,,127.0,,2.7750856024383683,0.18376383763837634,
AAVAS,2023-06-30,13.89,,110.0,,2.6311691567662523,-0.1340399002493765,
AAVAS,2023-09-30,15.38,,122.0,,2.733067964077498,0.10727141828653708,
AAVAS,2023-12-31,14.75,,117.0,,2.691243082785829,-0.04096228868660601,
AAVAS,2024-03-31,18.0,,142.0,,2.8903717578961645,0.22033898305084754,
ABANSENT,2023-03-31,0.19,343.21,1.44,2.55,-1.6607312068216509,,
ABANSENT,2023-06-30,0.48,279.88,3.59,6.59,-0.7339691750802004,1.526315789473684,-0.18452259549546923
ABANSENT,2023-09-30,0.32,437.41,2.32,4.42,-1.1394342831883648,-0.33333333333333326,0.5628483635843935
ABANSENT,2023-12-31,0.73,488.56,5.37,12.71,-0.31471074483970024,1.28125,0.11693834160170091
ABANSENT,2024-03-31,-0.19,565.61,-1.52,7.72,,-1.2602739726027397,0.15770836744719174
ABANSENT,2024-06-30,0.64,257.22,4.44,6.96,-0.4462871026284195,-4.368421052631579,-0.5452343487562101
ABANSENT,2024-09-30,0.74,905.72,5.16,19.69,-0.3011050927839216,0.15625,2.5211880880180386
ABANSENT,2024-12-31,0.71,712.94,4.97,5.51,-0.342490308946776,-0.04054054054054057,-0.21284723755686086
ABANSENT,2025-03-31,0.61,1973.88,4.28,-8.82,-0.4942963218147801,-0.14084507042253513,1.7686481330827277
ABANSENT,2025-06-30,0.67,1356.72,4.68,14.02,-0.40047756659712525,0.09836065573770503,-0.31266338379232783
ABANSENT,2025-09-30,0.7,2562.51,4.87,3.52,-0.35667494393873245,0.04477611940298498,0.8887537590659829
ABANSENT,2025-12-31,0.34,3456.52,2.36,-20.3,-1.0788096613719298,-0.5142857142857142,0.34888058973428393
ABB,2011-12-31,3.03,2203.0,64.0,108.0,1.1085626195212777,,
ABB,2019-03-31,5.48,1850.0,116.0,146.0,1.7011051009599243,0.8085808580858089,-0.16023604176123463
ABB,2019-06-30,6.15,1726.0,130.0,124.0,1.8164520818184267,0.12226277372262762,-0.06702702702702701
ABB,2019-09-30,6.38,1746.0,135.0,123.0,1.8531680973566984,0.0373983739837398,0.011587485515643037
ABB,2022-03-31,3.76,1975.0,80.0,188.0,1.324418957401803,-0.4106583072100314,0.13115693012600227
ABB,2022-06-30,6.87,2098.0,146.0,200.0,1.927164106234258,0.8271276595744683,0.062278481012658204
ABB,2024-09-30,20.79,2912.0,440.0,540.0,3.0344721018699214,2.0262008733624453,0.3879885605338418
ABB,2024-12-31,24.94,3365.0,528.0,657.0,3.2164729402518906,0.1996151996151998,0.15556318681318682
ABB,2025-06-30,16.6,3175.0,352.0,414.0,2.8094026953624978,-0.33440256615878106,-0.05646359583952454
ABB,2025-09-30,19.3,3311.0,409.0,500.0,2.9601050959108397,0.16265060240963858,0.042834645669291405
ABB,2025-12-31,20.43,3557.0,433.0,546.0,3.0170044088295307,0.0585492227979274,0.07429779522802771
ABCAPITAL,2023-03-31,2.52,,636.0,,0.9242589015233319,,
ABCAPITAL,2023-06-30,2.5,,666.0,,0.9162907318741551,-0.007936507936507908,
ABCAPITAL,2023-09-30,2.71,,725.0,,0.9969486348916096,0.08400000000000007,
ABCAPITAL,2023-12-31,2.83,,760.0,,1.0402767116551463,0.04428044280442811,
ABCAPITAL,2024-03-31,4.79,,1288.0,,1.5665304114228238,0.6925795053003534,
ABCAPITAL,2024-06-30,2.92,,779.0,,1.0715836162801904,-0.3903966597077244,
ABCAPITAL,2024-09-30,3.84,,1021.0,,1.3454723665996355,0.31506849315068486,
ABCAPITAL,2024-12-31,2.72,,724.0,,1.000631880307906,-0.29166666666666663,
ABCAPITAL,2025-03-31,3.32,,886.0,,1.199964782928397,0.22058823529411753,
ABCAPITAL,2025-06-30,3.2,,851.0,,1.1631508098056809,-0.036144578313252906,
ABCAPITAL,2025-09-30,3.27,,882.0,,1.184789984909162,0.021874999999999867,
ABCAPITAL,2025-12-31,3.61,,966.0,,1.2837077723447896,0.10397553516819569,
ABCOTS,2023-12-31,2.75,68.53,2.83,8.25,1.0116009116784799,,
ABCOTS,2024-03-31,1.84,76.22,1.89,6.88,0.6097655716208943,-0.33090909090909093,0.11221362906756172
ABCOTS,2024-06-30,2.21,72.51,2.27,7.55,0.7929925155296614,0.20108695652173902,-0.04867488848071366
ABCOTS,2024-09-30,1.71,81.36,1.76,6.32,0.5364933705145685,-0.2262443438914027,0.12205213074058752
ABCOTS,2024-12-31,3.95,59.24,4.07,8.88,1.3737155789130306,1.3099415204678366,-0.27187807276302844
ABCOTS,2025-03-31,1.29,85.07,2.11,7.39,0.25464221837358075,-0.6734177215189874,0.4360229574611747
ABCOTS,2025-06-30,1.9,66.69,4.18,9.98,0.6418538861723947,0.4728682170542635,-0.21605736452333368
ABCOTS,2025-09-30,1.65,50.74,3.62,11.26,0.5007752879124892,-0.13157894736842102,-0.23916629179787074
ABCOTS,2025-12-31,1.49,77.23,3.27,9.43,0.3987761199573678,-0.09696969696969693,0.5220733149389043
ABDL,2023-03-31,-0.05,771.0,-1.0,50.0,,,
ABDL,2023-06-30,-0.11,814.0,-3.0,52.0,,1.1999999999999997,0.055771725032425445
ABDL,2023-09-30,0.46,851.0,11.0,71.0,-0.7765287894989963,-5.181818181818182,0.045454545454545414
ABDL,2023-12-31,-0.18,895.0,-4.0,59.0,,-1.391304347826087,0.051703877790834296
ABDL,2024-03-31,-0.1,768.0,-2.0,60.0,,-0.4444444444444444,-0.14189944134078214
ABDL,2024-06-30,0.4,758.0,11.0,74.0,-0.916290731874155,-5.0,-0.01302083333333337
ABDL,2024-09-30,1.7,868.0,48.0,103.0,0.5306282510621704,3.25,0.14511873350923477
ABDL,2024-12-31,2.05,974.0,57.0,117.0,0.7178397931503168,0.2058823529411764,0.12211981566820285
ABDL,2025-03-31,2.81,921.0,79.0,136.0,1.0331844833456545,0.3707317073170733,-0.054414784394250515
ABDL,2025-06-30,2.02,923.0,56.0,112.0,0.7030975114131134,-0.28113879003558717,0.0021715526601520097
ABDL,2025-09-30,2.3,990.0,63.0,125.0,0.8329091229351039,0.13861386138613851,0.0725893824485373
