ticker,company_name,quarter_label,quarter_end_date,revenue,operating_profit,net_profit,eps,revenue_qoq,revenue_yoy,profit_qoq,profit_yoy,data_quality_status,fetched_at,quarter_sort_id,status,result_declared_date,updated_at
AVL.NS,Aditya Vision Ltd.,Q3 FY26,,,,,,,,,,missing,,,,,
AVL.NS,Aditya Vision Ltd.,Q2 FY26,,,,,,,,,,missing,,,,,
AVL.NS,Aditya Vision Ltd.,Q1 FY26,,,,,,,,,,missing,,,,,
AVL.NS,Aditya Vision Ltd.,Q4 FY25,,,,,,,,,,missing,,,,,
AVL.NS,Aditya Vision Ltd.,Q3 FY25,2024-12-31,5084500000.0,312000000.0,242200000.0,1.89,,,,,ok,2026-05-10T18:57:35.815405+00:00,,,,
AVL.NS,Aditya Vision Ltd.,Q2 FY25,,,,,,,,,,missing,,,,,
AVL.NS,Aditya Vision Ltd.,Q1 FY25,,,,,,,,,,missing,,,,,
AWFIS.NS,Awfis Space Solutions Ltd.,Q4 FY26,2026-03-31,4101440000.0,235020000.0,232480000.0,1.03,0.2908935827345375,,0.5315896962909282,,DECLARED,2026-05-25T17:40:14.986146+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
AWFIS.NS,Awfis Space Solutions Ltd.,Q3 FY26,,,,,,,,,,missing,,,,,
AWFIS.NS,Awfis Space Solutions Ltd.,Q2 FY26,,,,,,,,,,missing,,,,,
AWFIS.NS,Awfis Space Solutions Ltd.,Q1 FY26,,,,,,,,,,missing,,,,,
AWFIS.NS,Awfis Space Solutions Ltd.,Q4 FY25,,,,,,,,,,missing,,,,,
AWFIS.NS,Awfis Space Solutions Ltd.,Q3 FY25,2024-12-31,3177210000.0,151790000.0,151790000.0,2.15,,,,,ok,2026-05-10T18:57:22.93381+00:00,,,,
AWFIS.NS,Awfis Space Solutions Ltd.,Q2 FY25,,,,,,,,,,missing,,,,,
AWFIS.NS,Awfis Space Solutions Ltd.,Q1 FY25,,,,,,,,,,missing,,,,,
AWHCL.BO,Antony Waste Handling Cell Lim,Q4 FY26,,,,,,,,,,DECLARED,,202604.0,announced,2026-06-16,2026-06-16T18:10:17.290632
AWHCL.BO,Antony Waste Handling Cell Lim,Q3 FY26,,,,,,,,,,missing,,,,,
AWHCL.BO,Antony Waste Handling Cell Lim,Q2 FY26,,,,,,,,,,missing,,,,,
AWHCL.BO,Antony Waste Handling Cell Lim,Q1 FY26,,,,,,,,,,missing,,,,,
AWHCL.BO,Antony Waste Handling Cell Lim,Q4 FY25,,,,,,,,,,missing,,,,,
AWHCL.BO,Antony Waste Handling Cell Lim,Q3 FY25,,,,,,,,,,missing,,,,,
AWHCL.BO,Antony Waste Handling Cell Lim,Q2 FY25,,,,,,,,,,missing,,,,,
AWHCL.BO,Antony Waste Handling Cell Lim,Q1 FY25,,,,,,,,,,missing,,,,,
AWL.NS,AWL Agri Business Limited,Q4 FY26,2026-03-31,214650000000.0,5240000000.0,2930000000.0,2.25,0.15384615384615385,0.17745474492594623,0.08921933085501858,0.5340314136125655,DECLARED,2026-05-12T06:08:31.71305+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
AWL.NS,AWL Agri Business Limited,Q3 FY26,2025-12-31,186030000000.0,5530000000.0,2690000000.0,2.07,0.05668844078386822,0.10342594091929029,0.09795918367346938,-0.34538729223955417,ok,2026-05-11T06:25:15.884033+00:00,,,,
AWL.NS,AWL Agri Business Limited,Q2 FY26,2025-09-30,176050000000.0,6880000000.0,2450000000.0,1.88,0.03200656544932294,0.21745865446787618,0.029411764705882353,-0.212269307440036,ok,2026-05-11T06:25:15.658962+00:00,,,,
AWL.NS,AWL Agri Business Limited,Q1 FY26,2025-06-30,170590000000.0,3660000000.0,2380000000.0,1.82,-0.06423477783872737,0.20400209477590556,0.24607329842931938,-0.24010217113665389,ok,2026-05-11T06:25:15.434409+00:00,,,,
AWL.NS,AWL Agri Business Limited,Q4 FY25,2025-03-31,182300000000.0,4480000000.0,1910000000.0,1.46,0.081301666556935,0.28664975600942366,-0.5352006424451853,-0.3901660280970626,ok,2026-05-11T06:25:15.209965+00:00,,,,
AWL.NS,AWL Agri Business Limited,Q3 FY25,2024-12-31,168593100000.0,5462400000.0,4109300000.0,3.16,0.16589110297397383,0.31425865294667915,0.32123336119863677,1.0444278606965174,ok,2026-05-11T17:57:15.651471+00:00,,,,
AWL.NS,AWL Agri Business Limited,Q2 FY25,2024-09-30,144604500000.0,4018700000.0,3110200000.0,2.39,0.02059980604972411,0.12725678203928906,-0.006960408684546616,0.5473631840796019,ok,2026-05-11T17:57:16.17828+00:00,,,,
AWL.NS,AWL Agri Business Limited,Q1 FY25,2024-06-30,141685800000.0,4181700000.0,3132000000.0,2.41,0.0702928832364912,0.09596070544554455,0.9980861244019139,9999.0,ok,2026-05-11T17:57:16.636697+00:00,,,,
AXISBANK.NS,Axis Bank Limited,Q4 FY26,2026-03-31,341710000000.0,,76420000000.0,24.46,0.013705538580201133,0.052970541106865526,0.08243626062322947,0.01771207883872686,DECLARED,2026-05-08T16:55:57.546778+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
AXISBANK.NS,Axis Bank Limited,Q3 FY26,2025-12-31,337090000000.0,,70600000000.0,22.58,0.0432992881460848,0.04809372493175218,0.26818753368061793,,ok,2026-05-08T16:55:57.298912+00:00,,,,
AXISBANK.NS,Axis Bank Limited,Q2 FY26,,,,,,,,,,missing,,,,,
AXISBANK.NS,Axis Bank Limited,Q1 FY26,2025-06-30,323480000000.0,,62790000000.0,20.13,-0.0032047331443362504,0.03817511229673296,-0.16380343587694765,,ok,2026-05-08T16:55:56.801698+00:00,,,,
AXISBANK.NS,Axis Bank Limited,Q4 FY25,2025-03-31,324520000000.0,,75090000000.0,24.13,0.009010577634614547,0.07348254648107976,,,ok,2026-05-08T16:55:56.558462+00:00,,,,
AXISBANK.NS,Axis Bank Limited,Q3 FY25,2024-12-31,321622000000.0,,,,0.0177573213548284,0.11422830417460593,,,partial,2026-05-11T17:57:18.968382+00:00,,,,
AXISBANK.NS,Axis Bank Limited,Q2 FY25,2024-09-30,316010500000.0,,,,0.014202535935596427,0.15256583266467283,,,partial,2026-05-11T17:57:19.506969+00:00,,,,
AXISBANK.NS,Axis Bank Limited,Q1 FY25,2024-06-30,311585200000.0,,,,0.03069540842418505,0.18717214051665015,,,partial,2026-05-11T17:57:20.009297+00:00,,,,
AXISCADES.NS,AXISCADES Technologies Ltd.,Q4 FY26,2026-03-31,2730100000.0,334500000.0,4200000.0,0.1,-0.20446995745672825,0.018808075530843005,-0.9848156182212582,-0.9866666666666667,DECLARED,2026-06-10T18:15:14.283676+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
AXISCADES.NS,AXISCADES Technologies Ltd.,Q3 FY26,,,,,,,,,,missing,,,,,
AXISCADES.NS,AXISCADES Technologies Ltd.,Q2 FY26,,,,,,,,,,missing,,,,,
AXISCADES.NS,AXISCADES Technologies Ltd.,Q1 FY26,,,,,,,,,,missing,,,,,
AXISCADES.NS,AXISCADES Technologies Ltd.,Q4 FY25,,,,,,,,,,missing,,,,,
AXISCADES.NS,AXISCADES Technologies Ltd.,Q3 FY25,2024-12-31,2741483000.0,231393000.0,147646000.0,3.5,,,,,ok,2026-05-10T18:56:58.032826+00:00,,,,
AXISCADES.NS,AXISCADES Technologies Ltd.,Q2 FY25,,,,,,,,,,missing,,,,,
AXISCADES.NS,AXISCADES Technologies Ltd.,Q1 FY25,,,,,,,,,,missing,,,,,
AYE.BO,Aye Finance Limited,Q4 FY26,2026-03-31,,2413000000.0,-40000000.0,,,,,,DECLARED,2026-04-28T02:38:49.221381+00:00,202604.0,announced,2026-06-16,2026-06-16T18:10:17.290632
AYE.BO,Aye Finance Limited,Q3 FY26,,,,,,,,,,missing,,,,,
AYE.BO,Aye Finance Limited,Q2 FY26,,,,,,,,,,missing,,,,,
AYE.BO,Aye Finance Limited,Q1 FY26,,,,,,,,,,missing,,,,,
AYE.BO,Aye Finance Limited,Q4 FY25,,,,,,,,,,missing,,,,,
AYE.BO,Aye Finance Limited,Q3 FY25,,,,,,,,,,missing,,,,,
AYE.BO,Aye Finance Limited,Q2 FY25,,,,,,,,,,missing,,,,,
AYE.BO,Aye Finance Limited,Q1 FY25,,,,,,,,,,missing,,,,,
AZAD.NS,Azad Engineering Ltd.,Q4 FY26,,,,,,,,,,DECLARED,,202604.0,scheduled,2026-06-16,2026-06-16T18:10:17.290632
AZAD.NS,Azad Engineering Ltd.,Q3 FY26,,,,,,,,,,missing,,,,,
AZAD.NS,Azad Engineering Ltd.,Q2 FY26,,,,,,,,,,missing,,,,,
AZAD.NS,Azad Engineering Ltd.,Q1 FY26,,,,,,,,,,missing,,,,,
AZAD.NS,Azad Engineering Ltd.,Q4 FY25,,,,,,,,,,missing,,,,,
AZAD.NS,Azad Engineering Ltd.,Q3 FY25,2024-12-31,1204840000.0,340410000.0,237200000.0,4.05,,,,,ok,2026-05-10T18:57:24.518317+00:00,,,,
AZAD.NS,Azad Engineering Ltd.,Q2 FY25,,,,,,,,,,missing,,,,,
AZAD.NS,Azad Engineering Ltd.,Q1 FY25,,,,,,,,,,missing,,,,,
BAJAJ-AUTO.NS,Bajaj Auto Limited,Q4 FY26,2026-03-31,178320000000.0,30750000000.0,34920000000.0,131.02,0.10046901999506294,0.4100901470820813,0.26981818181818185,0.9378468368479467,DECLARED,2026-05-20T18:07:50.583175+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
BAJAJ-AUTO.NS,Bajaj Auto Limited,Q3 FY26,2025-12-31,162040000000.0,37300000000.0,27500000000.0,98.38,0.0298061646012075,0.23047669961302708,0.29594721960414705,0.25247648760048275,ok,2026-05-11T06:25:21.23345+00:00,,,,
BAJAJ-AUTO.NS,Bajaj Auto Limited,Q2 FY26,2025-09-30,157350000000.0,28290000000.0,21220000000.0,75.99,0.1981268560115739,0.1877910031342283,-0.039819004524886875,0.5316433768333526,ok,2026-05-11T06:25:20.999934+00:00,,,,
BAJAJ-AUTO.NS,Bajaj Auto Limited,Q1 FY26,2025-06-30,131330000000.0,27930000000.0,22100000000.0,79.15,0.03851020085402499,0.10064724729238095,0.22641509433962265,0.13812513196586654,ok,2026-05-11T06:25:20.766143+00:00,,,,
BAJAJ-AUTO.NS,Bajaj Auto Limited,Q4 FY25,2025-03-31,126460000000.0,23580000000.0,18020000000.0,64.52,-0.03970573047973708,0.09442273657609943,-0.17928631612506546,-0.10411995446025962,ok,2026-05-11T06:25:20.532877+00:00,,,,
BAJAJ-AUTO.NS,Bajaj Auto Limited,Q3 FY25,2024-12-31,131688800000.0,28764300000.0,21956500000.0,78.7,-0.005918196037224245,0.0825219893136046,0.5848033837625591,0.08000491883915396,ok,2026-05-11T17:57:22.974632+00:00,,,,
BAJAJ-AUTO.NS,Bajaj Auto Limited,Q2 FY25,2024-09-30,132472800000.0,28793900000.0,13854400000.0,49.7,0.1102247975414157,0.22229931721719876,-0.28651398966932573,-0.31413861386138614,ok,2026-05-11T17:57:23.561567+00:00,,,,
BAJAJ-AUTO.NS,Bajaj Auto Limited,Q1 FY25,2024-06-30,119320700000.0,25637800000.0,19417900000.0,69.6,0.03263709492468596,0.15710531419705198,-0.034622134501324925,0.1811374695863747,ok,2026-05-11T17:57:23.99962+00:00,,,,
BAJAJCON.BO,BAJAJ CONSUMER CARE LIMITED,Q4 FY26,2026-03-31,3270000000.0,770000000.0,640000000.0,4.87,0.06862745098039216,0.308,0.391304347826087,1.064516129032258,DECLARED,2026-05-11T17:57:28.614325+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
BAJAJCON.BO,BAJAJ CONSUMER CARE LIMITED,Q3 FY26,2025-12-31,3060000000.0,560000000.0,460000000.0,3.55,0.15471698113207547,0.3076923076923077,0.09523809523809523,0.84,ok,2026-05-11T17:57:28.410117+00:00,,,,
BAJAJCON.BO,BAJAJ CONSUMER CARE LIMITED,Q2 FY26,,,,,,,,,,missing,,,,,
BAJAJCON.BO,BAJAJ CONSUMER CARE LIMITED,Q1 FY26,2025-06-30,2670000000.0,400000000.0,380000000.0,2.77,0.068,0.08536585365853659,0.22580645161290322,0.02702702702702703,ok,2026-05-11T17:57:28.001598+00:00,,,,
BAJAJCON.BO,BAJAJ CONSUMER CARE LIMITED,Q4 FY25,2025-03-31,2500000000.0,320000000.0,310000000.0,2.26,0.06837606837606838,0.041666666666666664,0.24,-0.1388888888888889,ok,2026-05-11T17:57:27.780232+00:00,,,,
BAJAJCON.BO,BAJAJ CONSUMER CARE LIMITED,Q3 FY25,2024-12-31,2340000000.0,260000000.0,250000000.0,1.85,0.0,-0.02092050209205021,-0.21875,-0.3055555555555556,ok,2026-05-11T17:57:27.580316+00:00,,,,
BAJAJCON.BO,BAJAJ CONSUMER CARE LIMITED,Q2 FY25,2024-09-30,2340000000.0,330000000.0,320000000.0,2.32,-0.04878048780487805,-0.02092050209205021,-0.13513513513513514,-0.1111111111111111,ok,2026-05-11T17:57:27.384187+00:00,,,,
BAJAJCON.BO,BAJAJ CONSUMER CARE LIMITED,Q1 FY25,2024-06-30,2460000000.0,370000000.0,370000000.0,2.6,0.025,-0.08888888888888889,0.027777777777777776,-0.1956521739130435,ok,2026-05-11T17:57:27.189702+00:00,,,,
BAJAJELEC.NS,Bajaj Electricals Ltd,Q4 FY26,,,,,,,,,,DECLARED,,202604.0,announced,2026-06-16,2026-06-16T18:10:17.290632
BAJAJELEC.NS,Bajaj Electricals Ltd,Q3 FY26,,,,,,,,,,missing,,,,,
BAJAJELEC.NS,Bajaj Electricals Ltd,Q2 FY26,,,,,,,,,,missing,,,,,
BAJAJELEC.NS,Bajaj Electricals Ltd,Q1 FY26,,,,,,,,,,missing,,,,,
BAJAJELEC.NS,Bajaj Electricals Ltd,Q4 FY25,,,,,,,,,,missing,,,,,
BAJAJELEC.NS,Bajaj Electricals Ltd,Q3 FY25,2024-12-31,12897200000.0,454200000.0,333600000.0,2.89,,,,,ok,2026-05-10T18:58:55.55457+00:00,,,,
BAJAJELEC.NS,Bajaj Electricals Ltd,Q2 FY25,,,,,,,,,,missing,,,,,
BAJAJELEC.NS,Bajaj Electricals Ltd,Q1 FY25,,,,,,,,,,missing,,,,,
BAJAJFINSV.NS,Bajaj Finserv Limited,Q4 FY26,2026-03-31,384940000000.0,145110000000.0,52260000000.0,15.86,-0.030573184244988415,0.051892335018445146,0.19642857142857142,0.09882253994953742,DECLARED,2026-05-14T11:30:07.523686+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
BAJAJFINSV.NS,Bajaj Finserv Limited,Q3 FY26,2025-12-31,397080000000.0,138660000000.0,43680000000.0,13.95,0.061626072774911105,0.23925583479834628,-0.07964601769911504,-0.009948117473463754,ok,2026-05-11T06:25:26.557049+00:00,,,,
BAJAJFINSV.NS,Bajaj Finserv Limited,Q2 FY26,2025-09-30,374030000000.0,140500000000.0,47460000000.0,14.04,0.05541917096983549,0.10975814553518393,-0.10940138862826046,0.13536595576713753,ok,2026-05-11T06:25:26.331454+00:00,,,,
BAJAJFINSV.NS,Bajaj Finserv Limited,Q1 FY26,2025-06-30,354390000000.0,143150000000.0,53290000000.0,17.46,-0.03158901489274491,0.1257648921074475,0.1204793944491169,0.26601223962292836,ok,2026-05-11T06:25:26.105128+00:00,,,,
BAJAJFINSV.NS,Bajaj Finserv Limited,Q4 FY25,2025-03-31,365950000000.0,127280000000.0,47560000000.0,15.14,0.1421015229788829,0.14213609880390152,0.07799605157880182,0.16427943685693513,ok,2026-05-11T06:25:25.879118+00:00,,,,
BAJAJFINSV.NS,Bajaj Finserv Limited,Q3 FY25,2024-12-31,320418100000.0,58084100000.0,44118900000.0,14.0,-0.049309957885979416,0.10344410772091742,0.055438201978397904,0.09070210135970334,ok,2026-05-11T17:57:30.362281+00:00,,,,
BAJAJFINSV.NS,Bajaj Finserv Limited,Q2 FY25,2024-09-30,337037400000.0,59625200000.0,41801500000.0,13.1,0.07064215199970267,0.2951519809399378,-0.006920423445339821,0.11292598509052183,ok,2026-05-11T17:57:30.814562+00:00,,,,
BAJAJFINSV.NS,Bajaj Finserv Limited,Q1 FY25,2024-06-30,314799300000.0,59660000000.0,42092800000.0,13.4,-0.017506095345814904,0.3522306701030928,0.030441158110420495,0.13488271771366944,ok,2026-05-11T17:57:31.343544+00:00,,,,
BAJAJHFL.NS,Bajaj Housing Finance Limited,Q4 FY26,2026-03-31,29026100000.0,8658800000.0,6691900000.0,,0.18529029834290242,,0.2211050691580599,,DECLARED,2026-04-28T02:40:14.2808+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
BAJAJHFL.NS,Bajaj Housing Finance Limited,Q3 FY26,,,,,,,,,,missing,,,,,
BAJAJHFL.NS,Bajaj Housing Finance Limited,Q2 FY26,,,,,,,,,,missing,,,,,
BAJAJHFL.NS,Bajaj Housing Finance Limited,Q1 FY26,,,,,,,,,,missing,,,,,
BAJAJHFL.NS,Bajaj Housing Finance Limited,Q4 FY25,,,,,,,,,,missing,,,,,
BAJAJHFL.NS,Bajaj Housing Finance Limited,Q3 FY25,2024-12-31,24488600000.0,7130200000.0,5480200000.0,0.66,0.01606124100159741,,0.004435483870967742,,ok,2026-05-10T19:03:01.225336+00:00,,,,
BAJAJHFL.NS,Bajaj Housing Finance Limited,Q2 FY25,2024-09-30,24101500000.0,7075900000.0,5456000000.0,0.69,,,,,ok,2026-04-27T17:06:43.453823+00:00,,,,
BAJAJHFL.NS,Bajaj Housing Finance Limited,Q1 FY25,,,,,,,,,,missing,,,,,
BAJAJHIND.BO,BAJAJ HINDUSTHAN SUGAR LIMITED,Q4 FY26,,,,,,,,,,DECLARED,,202604.0,scheduled,2026-06-16,2026-06-16T18:10:17.290632
BAJAJHIND.BO,BAJAJ HINDUSTHAN SUGAR LIMITED,Q3 FY26,,,,,,,,,,missing,,,,,
BAJAJHIND.BO,BAJAJ HINDUSTHAN SUGAR LIMITED,Q2 FY26,,,,,,,,,,missing,,,,,
BAJAJHIND.BO,BAJAJ HINDUSTHAN SUGAR LIMITED,Q1 FY26,,,,,,,,,,missing,,,,,
BAJAJHIND.BO,BAJAJ HINDUSTHAN SUGAR LIMITED,Q4 FY25,,,,,,,,,,missing,,,,,
BAJAJHIND.BO,BAJAJ HINDUSTHAN SUGAR LIMITED,Q3 FY25,,,,,,,,,,missing,,,,,
BAJAJHIND.BO,BAJAJ HINDUSTHAN SUGAR LIMITED,Q2 FY25,,,,,,,,,,missing,,,,,
BAJAJHIND.BO,BAJAJ HINDUSTHAN SUGAR LIMITED,Q1 FY25,,,,,,,,,,missing,,,,,
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Q4 FY26,2026-03-31,610000000.0,240000000.0,25770000000.0,231.37,-0.7881944444444444,-0.5793103448275863,0.2770069375619425,0.47173043974871504,DECLARED,2026-05-21T12:33:54.661851+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Q3 FY26,2025-12-31,2880000000.0,2470000000.0,20180000000.0,181.16,-0.27455919395465994,1.2797435288530041,0.1940828402366864,0.15316262564501107,ok,2026-05-11T06:25:34.95004+00:00,,,,
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Q2 FY26,2025-09-30,3970000000.0,3530000000.0,16900000000.0,140.08,0.22153846153846155,0.42258214784821013,-0.5176940639269406,0.11888667465556166,ok,2026-05-11T06:25:34.699089+00:00,,,,
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Q1 FY26,2025-06-30,3250000000.0,2840000000.0,35040000000.0,313.27,1.2413793103448276,1.4297248803827751,1.0011422044545975,1.1703179292788524,ok,2026-05-11T06:25:34.44527+00:00,,,,
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Q4 FY25,2025-03-31,1450000000.0,1030000000.0,17510000000.0,155.04,0.14778754056835272,-0.8803472405598098,0.0005885815185403178,-0.35534226502759403,ok,2026-05-11T06:25:34.194479+00:00,,,,
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Q3 FY25,2024-12-31,1263300000.0,1187600000.0,17499700000.0,157.1,-0.5473178772351023,0.16972222222222222,0.15859060002780664,0.06381155015197569,ok,2026-05-11T17:57:33.72736+00:00,,,,
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Q2 FY25,2024-09-30,2790700000.0,2377900000.0,15104300000.0,129.1,1.0863486842105263,0.24031111111111111,-0.06446537958885358,-0.04884760705289672,ok,2026-05-11T17:57:34.220281+00:00,,,,
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Q1 FY25,2024-06-30,1337600000.0,783500000.0,16145100000.0,144.7,-0.8896223923950356,0.28615384615384615,-0.4055931697942323,0.14019067796610168,ok,2026-05-11T17:57:34.720177+00:00,,,,
BAJEL.BO,Bajel Projects Limited,Q3 FY26,,,,,,,,,,missing,,,,,
BAJEL.BO,Bajel Projects Limited,Q2 FY26,,,,,,,,,,missing,,,,,
BAJEL.BO,Bajel Projects Limited,Q1 FY26,,,,,,,,,,missing,,,,,
BAJEL.BO,Bajel Projects Limited,Q4 FY25,,,,,,,,,,missing,,,,,
BAJEL.BO,Bajel Projects Limited,Q3 FY25,,,,,,,,,,missing,,,,,
BAJEL.BO,Bajel Projects Limited,Q2 FY25,,,,,,,,,,missing,,,,,
BAJEL.BO,Bajel Projects Limited,Q1 FY25,,,,,,,,,,missing,,,,,
BAJFINANCE.NS,Bajaj Finance Limited,Q4 FY26,2026-03-31,216060000000.0,,55530000000.0,8.78,0.028220625327178412,0.18104296490652674,0.3657156910969011,0.22151341838979322,DECLARED,2026-05-13T17:38:53.688504+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
BAJFINANCE.NS,Bajaj Finance Limited,Q3 FY26,2025-12-31,210130000000.0,,40660000000.0,6.39,0.04133009564398632,0.16511626488554823,-0.1782538399353274,-0.05621618359450256,ok,2026-05-11T06:25:40.342714+00:00,,,,
BAJFINANCE.NS,Bajaj Finance Limited,Q2 FY26,2025-09-30,201790000000.0,,49480000000.0,7.84,0.03354845318582258,0.18073032199023187,0.038405036726128015,0.23276545067692475,ok,2026-05-11T06:25:40.109301+00:00,,,,
BAJFINANCE.NS,Bajaj Finance Limited,Q1 FY26,2025-06-30,195240000000.0,,47650000000.0,7.56,0.06723515906854706,0.21277099288326304,0.04817421909370875,0.21805326203099198,ok,2026-05-11T06:25:39.876527+00:00,,,,
BAJFINANCE.NS,Bajaj Finance Limited,Q4 FY25,2025-03-31,182940000000.0,,45460000000.0,7.21,0.014354777985828753,0.22562927896632837,0.05519951534170963,0.18864278747976876,ok,2026-05-11T06:25:39.643792+00:00,,,,
BAJFINANCE.NS,Bajaj Finance Limited,Q3 FY25,2024-12-31,180351100000.0,57624000000.0,43081900000.0,68.63,0.05528525880515638,0.27330626941541936,0.0733605066596242,0.18389392690299533,ok,2026-05-11T17:57:37.083989+00:00,,,,
BAJFINANCE.NS,Bajaj Finance Limited,Q2 FY25,2024-09-30,170902700000.0,53980300000.0,40137400000.0,64.66,0.06159515040683485,0.2771088028695262,0.02601240292639533,0.13031258800337933,ok,2026-05-11T17:57:37.556534+00:00,,,,
BAJFINANCE.NS,Bajaj Finance Limited,Q1 FY25,2024-06-30,160986700000.0,52628300000.0,39119800000.0,63.28,0.07855041567819292,0.2880996959513522,0.02286555472175666,0.13819610125109108,ok,2026-05-11T17:57:38.161116+00:00,,,,
BALAMINES.NS,Balaji Amines Ltd.,Q4 FY26,2026-03-31,3617695000.0,820394000.0,618660000.0,19.09,0.15681690565999123,,0.9867753838446445,,DECLARED,2026-05-13T18:12:04.621642+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
BALAMINES.NS,Balaji Amines Ltd.,Q3 FY26,,,,,,,,,,missing,,,,,
BALAMINES.NS,Balaji Amines Ltd.,Q2 FY26,,,,,,,,,,missing,,,,,
BALAMINES.NS,Balaji Amines Ltd.,Q1 FY26,,,,,,,,,,missing,,,,,
BALAMINES.NS,Balaji Amines Ltd.,Q4 FY25,,,,,,,,,,missing,,,,,
BALAMINES.NS,Balaji Amines Ltd.,Q3 FY25,2024-12-31,3127284000.0,408924000.0,311389000.0,10.24,,,,,ok,2026-05-10T18:59:03.312075+00:00,,,,
BALAMINES.NS,Balaji Amines Ltd.,Q2 FY25,,,,,,,,,,missing,,,,,
BALAMINES.NS,Balaji Amines Ltd.,Q1 FY25,,,,,,,,,,missing,,,,,
BALMLAWRIE.BO,BALMER LAWRIE & CO.LTD.,Q4 FY26,2026-03-31,7440000000.0,1140000000.0,830000000.0,4.94,0.1324200913242009,0.2236842105263158,0.27692307692307694,0.12162162162162163,DECLARED,2026-05-27T18:48:54.536315+00:00,202604.0,announced_with_numbers,2026-06-16,2026-06-16T18:10:17.290632
BALMLAWRIE.BO,BALMER LAWRIE & CO.LTD.,Q3 FY26,,,,,,,,,,missing,,,,,
BALMLAWRIE.BO,BALMER LAWRIE & CO.LTD.,Q2 FY26,,,,,,,,,,missing,,,,,
BALMLAWRIE.BO,BALMER LAWRIE & CO.LTD.,Q1 FY26,,,,,,,,,,missing,,,,,
BALMLAWRIE.BO,BALMER LAWRIE & CO.LTD.,Q4 FY25,,,,,,,,,,missing,,,,,
BALMLAWRIE.BO,BALMER LAWRIE & CO.LTD.,Q3 FY25,,,,,,,,,,missing,,,,,
BALMLAWRIE.BO,BALMER LAWRIE & CO.LTD.,Q2 FY25,,,,,,,,,,missing,,,,,
BALMLAWRIE.BO,BALMER LAWRIE & CO.LTD.,Q1 FY25,,,,,,,,,,missing,,,,,
BALRAMCHIN.NS,Balrampur Chini Mills Limited,Q4 FY26,,,,,,,,,,DECLARED,,202604.0,announced,2026-06-16,2026-06-16T18:10:17.290632
BALRAMCHIN.NS,Balrampur Chini Mills Limited,Q3 FY26,2025-12-31,14540000000.0,2020000000.0,1130000000.0,5.62,-0.1298623578695392,0.2197986577181208,1.0925925925925926,0.6142857142857143,ok,2026-04-19T12:07:35.072267+00:00,,,,
BALRAMCHIN.NS,Balrampur Chini Mills Limited,Q2 FY26,2025-09-30,16710000000.0,1200000000.0,540000000.0,2.67,0.08365758754863813,0.28736517719568566,0.038461538461538464,-0.19402985074626866,ok,2026-04-19T12:07:34.895121+00:00,,,,
BALRAMCHIN.NS,Balrampur Chini Mills Limited,Q1 FY26,2025-06-30,15420000000.0,1340000000.0,520000000.0,2.55,0.02526595744680851,0.08438818565400844,-0.7729257641921398,-0.2571428571428571,ok,2026-04-19T12:07:34.725535+00:00,,,,
BALRAMCHIN.NS,Balrampur Chini Mills Limited,Q4 FY25,2025-03-31,15040000000.0,3650000000.0,2290000000.0,11.35,0.26174496644295303,0.22276422764227644,2.2714285714285714,1.5164835164835164,ok,2026-04-19T12:07:34.549264+00:00,,,,
BALRAMCHIN.NS,Balrampur Chini Mills Limited,Q3 FY25,2024-12-31,11920000000.0,1240000000.0,700000000.0,3.49,-0.08166409861325115,-0.030894308943089432,0.04477611940298507,-0.23076923076923078,ok,2026-04-19T12:07:34.381966+00:00,,,,
BALRAMCHIN.NS,Balrampur Chini Mills Limited,Q2 FY25,2024-09-30,12980000000.0,490000000.0,670000000.0,3.33,-0.09483960948396095,-0.06618705035971223,-0.6699507389162561,-0.0945945945945946,ok,2026-04-19T12:07:34.182087+00:00,,,,
