symbol,source_ticker,Date,Open,High,Low,Close,Volume,EMA10,EMA10_Dist,EMA21,EMA21_Dist,EMA50,EMA50_Dist,EMA200,EMA200_Dist,Above_EMA200,Above_EMA50,EMA50_Above_EMA200,days_above_ema200,days_below_ema200,days_above_ema50,days_below_ema50,EMA10_21_Spread,EMA21_50_Spread,EMA50_200_Spread,EMA50_Slope_5,EMA50_Slope_20,EMA200_Slope_20,RSI7,RSI14,RSI28,ADX14,ADX28,ROC1,ROC5,ROC10,ATR5,NATR5,ATR14,NATR14,ATR21,NATR21,ATR50,ATR5_ATR50_RATIO,GK_VOL_21,BB_WIDTH,VOL_Z_5,VOL_Z_20,CMF20
NIFTY_50,^NSEI,2023-09-21,19840.55078125,19848.75,19709.94921875,19742.349609375,275100,19899.20703661703,-0.00788259687702092,19770.233784316162,-0.001410411998429825,19538.73681545166,0.010420980427062186,18641.520385501863,0.059052545130883705,1,1,1,116,0,14,0,0.0065236078494520944,0.011848103132308453,0.048130002885794214,0.0010654344893871847,0.0006669365719246922,0.0006380703504774265,40.62773322924676,51.01341396295523,55.214248311826566,26.748910150213426,20.118627279798027,-0.007991939166498319,-0.01632538069880418,0.006695144976654355,163.28519254299772,0.8270808478918786,152.47809381891108,0.772340156242113,151.52259756373755,0.7675003257554733,154.51063755511672,1.0567893261378263,0.004363430682074882,0.0654770001300847,-0.6577546655869096,-0.47792116756352043,0.017474205139259246
NIFTY_50,^NSEI,2023-09-22,19744.849609375,19798.650390625,19657.5,19674.25,246400,19858.305757232112,-0.009268452177249902,19761.507985741962,-0.004415552993471928,19544.051057982964,0.006661819580329773,18651.796302064035,0.05481797470749878,1,1,1,117,0,15,0,0.004898298832254604,0.011126502234048125,0.04783747052932331,0.0008494443665772788,0.0006698806259956225,0.000639154968602762,36.646865410892886,48.243401787203176,53.64936345192431,24.981945476842164,19.678437953878383,-0.003449417659114995,-0.02133251178713791,-0.00267656741169775,158.8582321593982,0.8074423785374192,151.66897216220315,0.770900909372419,151.02868294760717,0.7676464563965953,154.24343261651438,1.0299189369984867,0.004395610683904115,0.06385319734633284,-0.8890945497298847,-0.7959852726330462,0.023304804708727866
NIFTY_50,^NSEI,2023-09-25,19678.19921875,19734.150390625,19601.55078125,19674.55078125,188400,19824.895761599,-0.007583645440407299,19753.602785333598,-0.004001903092953335,19549.168694189517,0.00641367871042771,18661.972963548473,0.05425888354245001,1,1,1,118,0,16,0,0.003609112577596974,0.01045743143056738,0.04754029664355213,0.0006065612850527646,0.0006851963113121195,0.0006435421198009439,36.678836466840295,48.256765947656596,53.65537977235339,23.683101650754907,19.154016515737418,1.5288066889551644e-05,-0.02564331730293501,-0.007335964179083332,153.60650760251858,0.7807370511803846,150.30687482026008,0.7639659806794862,150.15110801557825,0.7631742634686909,153.8105561516841,0.9986733774698513,0.004308117960136092,0.060350743991568964,-1.1939185621632955,-1.3662894093852558,0.05413850199972021
NIFTY_50,^NSEI,2023-09-26,19682.80078125,19699.349609375,19637.44921875,19664.69921875,204900,19795.769117444634,-0.006621106657539808,19745.520642916905,-0.004093152347233596,19553.69930299581,0.005676670896600291,18671.95033922212,0.05316792630079578,1,1,1,119,0,17,0,0.002544803727206551,0.00980997697411178,0.04722318492468874,0.0003936916469819085,0.0006947614239358413,0.0006465153652574496,35.984914721390325,47.82121833840284,53.41986040345013,22.477032383673883,18.648324414672913,-0.0005007261720755274,-0.023274949676230228,-0.016585546717462374,135.26528420701487,0.6878583938779059,143.99212594917006,0.7322366050322077,145.94869290174117,0.742186245913089,151.9723528411504,0.8900650788002298,0.004249348741561243,0.057059725777877116,-0.7155255748685417,-1.112006566652625,0.052006016967120317
NIFTY_50,^NSEI,2023-09-27,19637.05078125,19730.69921875,19554.0,19716.44921875,203600,19781.34731768197,-0.003280772431206498,19742.87778617446,-0.0013386380501715707,19560.08165263323,0.007994218474835375,18682.343362899017,0.055352042073297844,1,1,1,120,0,18,0,0.001948527054878031,0.009345366588314865,0.04698223732881932,0.0003036857806252069,0.0007054384415274839,0.0006498521165490323,42.635916073502024,50.355964194849136,54.50766548713565,21.875824323760785,18.010769782105818,0.002631619198663282,-0.009293374749755112,-0.013842206891054198,143.5520711156119,0.7280827775981914,146.32834686351507,0.7421637904474166,147.41300365642016,0.7476650690035656,152.4668901593274,0.9415294754526735,0.004337128649251875,0.05381714547214516,-0.5590307465237724,-1.0340538327794122,0.0833319115378769
NIFTY_50,^NSEI,2023-09-28,19761.80078125,19766.650390625,19492.099609375,19523.55078125,352800,19734.475220148885,-0.010688119980182237,19722.938967544964,-0.01010945613242867,19558.649069441733,-0.0017945149517801162,18690.713585967187,0.044558876334614604,1,0,1,121,0,0,1,0.0005849154947396118,0.008399859188634633,0.04643672267955484,0.0002038233502825726,0.000695592265836198,0.0006478202345174377,29.367126494401404,42.13874101727506,49.99446290158712,21.6772508379721,17.44648419552536,-0.009783629666773708,-0.011082714694764628,-0.027227165857000468,169.75181314248954,0.8694720291634426,155.48709217683543,0.7964078559222019,153.46718354182872,0.7860618453135857,154.90856798114083,1.0958193943356043,0.004529023415915613,0.05143490784683514,1.6940314214069025,0.6188007535613506,0.06677839719502712
NIFTY_50,^NSEI,2023-09-29,19581.19921875,19726.25,19551.05078125,19638.30078125,243500,19716.988958530907,-0.00399088204828865,19715.244586972694,-0.003902756842973015,19561.772665983237,0.003912125786015339,18700.14231427846,0.05016852017512252,1,1,1,122,0,1,0,8.847831182194845e-05,0.007845501714491141,0.04607613873862777,0.00018135040629698728,0.0007074495755180932,0.0006514597478118111,41.91310750213909,47.61506625758731,52.42458493849066,21.49286117259689,16.902351665608492,0.005877516917168757,-0.0018272218127756146,-0.023120754369054808,176.34129426399164,0.8979457857797782,158.85938693206148,0.8089263358453863,155.81156617078923,0.7934065574530408,155.864380996518,1.1313764770151757,0.0046616170893466445,0.04575926420263466,0.07255676849622174,-0.6523467268243642,0.13326847741844217
NIFTY_50,^NSEI,2023-10-03,19622.400390625,19623.19921875,19479.650390625,19528.75,221700,19682.76369334347,-0.007824800203009888,19698.29053361154,-0.008606865317690894,19560.47765947409,-0.0016220288699710442,18708.387166872704,0.04385000298582273,1,0,1,123,0,0,1,-0.0007882328794763512,0.007045475909976049,0.04554590863450801,0.0001156976591841996,0.0006890007778264873,0.0006471557980185505,34.99066280836004,43.39261499660817,50.0180414110739,21.741699300503512,16.502308355229456,-0.005578424654468894,-0.007410628220744453,-0.032863912432800846,172.80311353619334,0.8848652040514284,158.84445862441424,0.8133877417879498,155.9467482876564,0.7985495655771946,155.92010118908766,1.1082798960387492,0.004646978223384692,0.04438261789355917,-0.37927248654182527,-0.913708012672607,0.07712792067959301
NIFTY_50,^NSEI,2023-10-04,19446.30078125,19457.80078125,19333.599609375,19436.099609375,277100,19637.915678076475,-0.010276857891124367,19674.454995044583,-0.012114967643556998,19555.600088881973,-0.006110806058818555,18715.628086698598,0.038495717019961996,1,0,1,124,0,0,2,-0.001857195890677099,0.006077793860705095,0.04488078082617766,1.944170109919874e-05,0.0006522500452712631,0.0006378552504503366,30.08751953390299,40.149814337220455,48.082202922369575,22.71239923846049,16.35359631237509,-0.004744307271330683,-0.011624871900254297,-0.03462925326801347,177.2725689539547,0.912078927957579,161.43773948159892,0.8306076976665084,157.81358839895847,0.8119612040001951,156.7047069778059,1.1312523559299457,0.004636077551187996,0.04574663364208055,0.2952994686007166,0.0053112779117270486,0.07196255577881405
NIFTY_50,^NSEI,2023-10-05,19521.849609375,19576.94921875,19487.30078125,19545.75,234900,19621.15828206257,-0.003843212565667302,19662.75454094962,-0.0059505671347290755,19555.213810886602,-0.0004839533322480676,18723.888006233934,0.043893767869816094,1,0,1,125,0,0,3,-0.0021154848269311134,0.005499337982341496,0.044399208346892816,-4.9773225215288265e-05,0.0006233673206623824,0.0006303519939871993,41.421235847649804,45.35463065052795,50.43650174825106,22.568362577503645,15.984714806886792,0.005641584105285702,-0.008657705901104595,-0.01787062134544748,169.98797703816376,0.8696927825136603,159.96715875969903,0.8184242546829824,157.00577987400806,0.8032732428993928,156.3876050257498,1.0869657925266816,0.004601887103940647,0.04605743281148671,-0.5905518689385306,-0.6602967539520331,0.057086202006093496
NIFTY_50,^NSEI,2023-10-06,19621.19921875,19675.75,19589.400390625,19653.5,159100,19627.03859441483,0.001348211828181798,19661.91321904511,-0.00042789422124800414,19559.06817124399,0.004828033111252407,18733.13787681867,0.04913016330917165,1,1,1,126,0,1,0,-0.0017737147062829714,0.0052581772761711824,0.04408926576296485,4.285590490127334e-06,0.0006028678561345036,0.0006248452892204548,50.60203649452545,49.95984967282794,52.62572122647099,21.67534736372984,15.454442385548116,0.0055127073660514725,0.006656023804583855,-0.0045004577030085535,161.990381630531,0.8242317227492864,157.82664741972053,0.8030460092081335,155.71979035619813,0.792325999726248,155.85985292523478,1.0393335973968678,0.004621611798669364,0.04574732966663403,-1.5758924687371978,-1.6459957690946772,0.03807674320036239
NIFTY_50,^NSEI,2023-10-09,19539.44921875,19588.94921875,19480.5,19512.349609375,165100,19606.186051680314,-0.004786063034287663,19648.316527256917,-0.006920028883558451,19557.23607077854,-0.002295133179407093,18740.89122739137,0.041164444776034946,1,0,1,127,0,0,1,-0.0021442282608872955,0.0046571231307303,0.04355955293065332,-4.6382250547116756e-05,0.0005569895799433344,0.0006124511324722803,40.82371211758592,44.65124936124086,49.64667920735034,21.454110234791926,15.119851970378898,-0.00718194675884698,-0.0064135473469911775,-0.00822905018615705,164.1923053044248,0.8414789022924033,158.91045831831192,0.8144096508088448,156.54265748209346,0.8022747676009259,156.20265586673008,1.0511492547509012,0.004559976159233503,0.04737699634238666,-0.9364780297203449,-1.383652539188949,-0.025837647449061415
NIFTY_50,^NSEI,2023-10-10,19565.599609375,19717.80078125,19565.44921875,19689.849609375,216600,19621.3976076248,0.003488640468892991,19652.092261994923,0.0019212889333465736,19562.436601703892,0.006513146100624825,18750.33359935141,0.05010662903918096,1,1,1,128,0,1,0,-0.0015619026188617862,0.004583051800572857,0.04331138953072147,2.0029595022208467e-05,0.0005214523693791273,0.0006024382480705248,53.89474566509523,51.61398235434384,53.10834153272309,20.337142071337226,14.581750849533657,0.00909680297624016,0.008249355917557377,0.0007775947870474198,172.44407861853983,0.8758019082910283,162.2347950009325,0.8239514177075637,158.87163435794614,0.8068707354793712,157.1876261868955,1.0970588639941956,0.00448514877214815,0.047498109167728585,0.12220592758360264,-0.5956883618443731,-0.017854345517932878
NIFTY_50,^NSEI,2023-10-11,19767.0,19839.19921875,19756.94921875,19811.349609375,213700,19655.934335215745,0.007906786393807382,19666.57020266584,0.0073617008566920755,19572.197896122365,0.01221895029479626,18760.890972585476,0.055991937607042054,1,1,1,129,0,2,0,-0.0005408094721393533,0.004821753133927392,0.04324458389116056,0.00016974991475540157,0.00048164662125894654,0.0005910096384582509,60.80802453011471,55.720184499398016,55.29022358457519,19.213105059510763,14.253887521933956,0.006170692128707245,0.019306857216300655,0.00745754557411038,167.82518476983188,0.8471163655120937,161.31442459908018,0.8142525763249567,158.41820459685346,0.7996335823677949,157.0308658506576,1.0687401095364277,0.004397541312371402,0.046338885824639235,0.46908277466098436,-0.6059662689830424,-0.044966722676033445
NIFTY_50,^NSEI,2023-10-12,19822.69921875,19843.30078125,19772.650390625,19794.0,217900,19681.037183358334,0.0057396780255658374,19678.154729696216,0.005886998648758574,19580.896017843057,0.01088325998783469,18771.170664400546,0.05448937383214174,1,1,1,130,0,3,0,0.00014647987586802896,0.0049670204961270595,0.043136646505385616,0.0002626635249793008,0.0004420665941019419,0.0005793327680743921,59.326054793798725,55.00239001982593,54.91185983531902,18.193677444695545,13.944056404003854,-0.0008757409120068171,0.012700970799278677,0.003933303628335327,148.39022594086552,0.7496727591232976,154.83842217236017,0.782249278429626,154.23878488390807,0.7792198892791152,155.30325634614445,0.9554868933986099,0.004347898176783794,0.04506097059567991,0.7892495063891577,-0.48028571613323584,-0.05022571038208683
NIFTY_50,^NSEI,2023-10-13,19654.55078125,19805.400390625,19635.30078125,19751.05078125,255000,19693.766928429544,0.0029087301088021804,19684.781643473834,0.0033665162751823656,19587.568753662938,0.008346213337808493,18780.92071531447,0.05165508553286522,1,1,1,131,0,4,0,0.0004564584519376169,0.004962989079117725,0.04295039900204169,0.00029143088177225885,0.00039198617655036296,0.0005645585810562847,55.42487874907305,53.176162789786844,53.9638262053405,17.395985030637732,13.476924181580666,-0.0021698099802970328,0.004963532258885239,0.011652593452338822,152.73210262769243,0.7732859599180594,155.92850697254872,0.7894694246878967,154.9940622406267,0.7847383106713752,155.59918340672158,0.9815739342825799,0.004310839968267742,0.04244721811506208,1.292239124531047,0.048634248256560444,-0.06426660983604339
NIFTY_50,^NSEI,2023-10-16,19737.25,19781.30078125,19691.849609375,19731.75,181000,19700.672941442353,0.0015774617775757697,19689.051494067124,0.0021686420976522193,19593.22292018596,0.007070152796114166,18790.38170322179,0.05009841266911598,1,1,1,132,0,5,0,0.0005902492244855797,0.004890904077982854,0.04272617925725883,0.00036801569789495224,0.00033869289937241696,0.0005485426220534717,53.57773440255066,52.33521016803732,53.53310730428117,16.655270646155476,13.026475252815448,-0.0009772027556287366,0.011244180993947861,0.004758518559773828,140.07591647715395,0.7099011313094579,151.18012589415238,0.7661769781907453,151.8729722232159,0.7696883055137831,154.27622317608714,0.907955312836993,0.004240422631084518,0.03867376437458421,-1.3664537269742831,-0.9243262138966583,-0.06724766072211023
NIFTY_50,^NSEI,2023-10-17,19843.19921875,19849.75,19775.650390625,19811.5,185800,19720.82331572556,0.004598017173153905,19700.18317642466,0.005650547641026692,19601.782805668863,0.010698883688808466,18800.54208428426,0.05377280671927104,1,1,1,133,0,6,0,0.001047713065206431,0.005019970465509864,0.04261795844995206,0.00040226281384132535,0.0002866171090751046,0.0005324323795657615,60.0034462802166,55.46891641357315,55.069774649259266,15.494755022738838,12.644462830824324,0.004041709427698992,0.006178330106039853,0.014478653267618213,135.66073318172317,0.6847575053969824,148.81011690171292,0.7511299846135472,150.2599735459199,0.7584482424143548,153.5506987125654,0.8834914742763182,0.004169733484287829,0.0317761260296408,-0.8380587154988712,-0.8589278534573587,-0.10497585386413295
NIFTY_50,^NSEI,2023-10-18,19820.44921875,19840.94921875,19659.94921875,19671.099609375,198900,19711.782641843638,-0.0020638941291021107,19697.53921578378,-0.001342279668497634,19604.501111696554,0.0033971023949551727,18809.204348215513,0.0458230579668968,1,1,1,134,0,7,0,0.0007231068766418911,0.004745752190129345,0.042282318207494694,0.0003300928771069689,0.00022858193984209851,0.0005143520566179505,46.72068108415699,49.32116579909469,51.93416987852534,15.136846551407318,12.301879521802705,-0.007086812741337156,-0.007079275403510721,0.012090903253379581,144.72858654537856,0.7357422280369255,151.10939426587626,0.7681797015244608,151.7237843294475,0.7713030147899707,154.0996847383141,0.9391880768033423,0.0042295493094269,0.023992324705802585,-0.2935409672986369,-0.5679145828463381,-0.11222760313452897
NIFTY_50,^NSEI,2023-10-19,19545.19921875,19681.80078125,19512.349609375,19624.69921875,230300,19695.94929219025,-0.003617498825938845,19690.917397871617,-0.0033628793307910903,19605.293194326103,0.0009898359709057248,18817.318725036752,0.04290624533233925,1,1,1,135,0,8,0,0.00025554392499640505,0.004367402348784792,0.041874960019725765,0.0002491936677546658,0.0001916678745645717,0.0005014958894451138,43.0465802855193,47.44946724662902,50.940103403942956,15.584775821873414,12.196783230407197,-0.0023588102112444,-0.008553136367080882,0.004039201296957229,149.67310361130285,0.7626771852294219,152.41952123795656,0.7766718844400458,152.56794564114045,0.7774281987230289,154.4067144810478,0.9693432317004196,0.004360915743541595,0.02145426389832838,0.6366739728256038,0.15025867370728746,-0.03679035489037371
NIFTY_50,^NSEI,2023-10-20,19542.150390625,19593.80078125,19518.69921875,19542.650390625,198300,19668.07676463293,-0.00637715499633756,19677.438579031015,-0.006849884849832558,19602.836613788804,-0.003070281324564463,18824.53595554012,0.038147789500943184,1,0,1,136,0,0,1,-0.00047576387345769607,0.0038056719398321844,0.04134501164261788,0.0001558933660208428,0.00016403260595243552,0.0004908815543301804,37.03782029254692,44.251555037647606,49.21273585980929,16.000710144449076,12.095440377990101,-0.004180896084593599,-0.01055135713705102,-0.00564019687969064,140.9384828890423,0.721184077246008,149.10384114953112,0.7629663232427226,150.35042442013375,0.7693451062925418,153.43858019142684,0.9185335442573199,0.00423046970657428,0.02171335310932878,-0.029129433171792462,-0.49567307345694467,-0.020402791601029712
NIFTY_50,^NSEI,2023-10-23,19521.599609375,19556.849609375,19257.849609375,19281.75,176000,19597.83553469967,-0.016128594106222176,19641.466890028194,-0.01831415606798794,19590.244981875516,-0.015747377440196837,18829.085349017336,0.02404071374642147,1,0,1,137,0,0,2,-0.0022213898571229757,0.002614663992209779,0.040424673782569254,-3.039763618852831e-05,0.00011817898898111023,0.00047525998054590566,24.401667990555765,35.953700412657795,44.263201230984066,17.510110813266195,12.353936523173465,-0.013350307425555652,-0.02280588391805083,-0.011818136410604585,172.55078631123385,0.8948917308399593,159.81070963885034,0.8288184922989373,157.42897563822262,0.8164662213659166,156.3498085875983,1.103620067526713,0.00447410472030251,0.027391920165430204,-1.0676340767973238,-0.9174037212682451,-0.011472234225043768
NIFTY_50,^NSEI,2023-10-25,19286.44921875,19347.30078125,19074.150390625,19122.150390625,225300,19511.347326686093,-0.019947209669563915,19594.256299173358,-0.024094096828174833,19571.888331238242,-0.022978771031276827,18832.001419083084,0.015407229698267662,1,0,1,138,0,0,3,-0.004231289579016196,0.0011428620251942834,0.039288809282130056,-0.00030501791318671145,5.810895952695905e-05,0.00045554790982368367,19.623602889500873,32.000605359237966,41.608473405999966,19.503318249459802,12.817504166897432,-0.008277236732921023,-0.03479542737172858,-0.028832074902171878,192.6707071739871,1.007578662640618,167.90640113786102,0.8780727988635648,162.93951920902154,0.8520983042205638,158.68582022834633,1.2141646109068667,0.004743638636049941,0.03578136857055218,0.8799498849868784,0.1665002041040184,-0.04924214053220622
NIFTY_50,^NSEI,2023-10-26,19027.25,19041.69921875,18837.849609375,18857.25,300400,19392.420540015893,-0.027596892245172755,19527.255726521234,-0.03431131009419087,19543.863298640666,-0.03513191266991836,18832.25264874395,0.0013273691534569161,1,0,1,139,0,0,4,-0.006904973663155982,-0.0008497589174494027,0.03778680454056985,-0.000618611131294844,-2.5151262179928802e-05,0.0004292596825975381,14.228594577307419,26.744504644798695,37.71500712650634,21.955918975597964,13.50524146958132,-0.013853064912347501,-0.0413728579253968,-0.04815924347342326,210.99672198918967,1.1189156530734314,176.22028543158524,0.9344962040148233,168.7186269252586,0.8947149076628809,161.1981194487794,1.3089279373152596,0.004764146297347373,0.04927229481153632,1.582991475820722,1.6509153748361036,-0.09726159698944907
NIFTY_50,^NSEI,2023-10-27,18928.75,19076.150390625,18926.650390625,19047.25,205200,19329.662260013003,-0.014610304940362322,19483.618842292028,-0.022396703909277144,19524.388267321425,-0.02443806488524027,18834.391925870877,0.011301563382927229,1,0,1,140,0,0,5,-0.007901847368561709,-0.0020881281641809057,0.036634914690437656,-0.0008253375881988045,-9.12403791192784e-05,0.00040693118635698466,30.27025264337088,34.99209935107994,41.76805035592696,23.973349580376524,14.104903821352094,0.010075700327460302,-0.029424614987132558,-0.03772607860967969,212.57745571635172,1.1160532660428761,179.268864373972,0.9411797733214612,171.10823472048438,0.8983356375355201,162.3521648723038,1.3093601547201543,0.0048201955992375305,0.054033443313546516,-0.33186382975413703,-0.37770994678316605,-0.10729646183458923
NIFTY_50,^NSEI,2023-10-30,19053.400390625,19158.5,18940.0,19140.900390625,180100,19295.341920124272,-0.008004083583416366,19452.462619413203,-0.016016595681683506,19509.34952705882,-0.01888577248169111,18837.44176134107,0.016109333375973586,1,0,1,141,0,0,6,-0.008077162381082149,-0.0029158792591581465,0.03566873751916073,-0.0009538118239910576,-0.0001260300294971206,0.0003925162479725852,37.04143248177188,38.65803997099934,43.642608684478134,25.230771977208175,14.532846770436453,0.004916740769664862,-0.020557600528571474,-0.0308920470805647,213.7619645730814,1.1167811346940586,182.07108834725972,0.9512148573555929,173.36498544808035,0.9057305660134598,163.47512157485772,1.3076115956591998,0.0049349200613568135,0.05693738153871236,-0.7384510017099388,-0.9363042587285305,-0.012910989201141872
NIFTY_50,^NSEI,2023-10-31,19232.94921875,19233.69921875,19056.44921875,19079.599609375,206000,19256.116045442584,-0.009166772554289899,19418.565982137003,-0.017455788088256128,19492.496589110437,-0.021182354853718596,18839.851292167277,0.012725594989563362,1,0,1,142,0,0,7,-0.008365702021655708,-0.003792772600239188,0.03464174354786433,-0.0009979292536210105,-0.00017707003873239645,0.00037355057394976575,34.48420325730001,37.18005370913438,42.709330583323535,25.85796860075609,14.811855848847959,-0.0032026069828995363,-0.010484027156508091,-0.03305081356823392,206.4595716584651,1.0820959343246312,181.726724893884,0.9524661345859182,173.5499861410289,0.9096102103513375,163.75061914336055,1.260817044470004,0.004823256179867664,0.0599169547304711,-0.3787646429399871,-0.17882861569141364,-0.04861892028501873
NIFTY_50,^NSEI,2023-11-01,19064.05078125,19096.05078125,18973.69921875,18989.150390625,194100,19207.57683547575,-0.011371889682998583,19379.528201090456,-0.02014382426727446,19472.757522503165,-0.024835061563278728,18841.33685533601,0.007845172368813593,1,0,1,143,0,0,8,-0.008872835490650955,-0.004787679469893848,0.033512519414901985,-0.0010129917671444888,-0.00022422800326769577,0.00035532108480927914,30.821352843697383,35.050686375531896,41.35609630838097,26.721083226848055,15.171755649500685,-0.004740624572936891,-0.006955284697750641,-0.041508699965928875,189.6379698267721,0.9986648476932224,177.48564186574944,0.9346686829831767,171.11196596764657,0.901103853767597,162.92263801049336,1.1639755662104985,0.00471417874896228,0.06404987251100791,-0.4834240262876509,-0.4698385988981799,-0.06671479914891315
NIFTY_50,^NSEI,2023-11-02,19120.0,19175.25,19064.150390625,19133.25,245600,19194.06286538925,-0.0031683164640930123,19357.139273718596,-0.011566237683817931,19459.443502012848,-0.016762735377253042,18844.241463740625,0.01533670308860528,1,0,1,144,0,0,9,-0.008424613059986487,-0.005257304931853234,0.032646686228043224,-0.000863900809556828,-0.0002458543497312393,0.00034359888016110006,42.22719185762395,40.86170223898416,44.27329391618127,26.952695816852128,15.378340605606216,0.007588523257266999,0.01463628047567922,-0.02734212220239418,188.93029773641769,0.987444881222049,178.10092525926734,0.930845126987142,171.82566327275862,0.8980474476252523,163.3861774377835,1.1563419910987345,0.00470702499564317,0.06578777008811589,1.6148965093476113,1.0746995297866149,-0.09594669907777804
NIFTY_50,^NSEI,2023-11-03,19241.0,19276.25,19210.900390625,19230.599609375,189500,19200.705909750293,0.001556906280697021,19345.635667869177,-0.005946357125149349,19450.469231713327,-0.011304078051743698,18848.08582339868,0.02029456940934839,1,0,1,145,0,0,10,-0.007491599687240837,-0.005389770426372126,0.03195992494722337,-0.0007571969435971493,-0.0002678175247436132,0.0003316560564862292,48.871319359872054,44.47592502953858,46.14999206410329,26.48467276664914,15.404830847270166,0.005087980838331285,0.009626040996731922,-0.020081816540579944,179.74423818913414,0.9346782827380382,175.59371631217684,0.9130953786099011,170.45301264072248,0.886363483734672,162.97845388902783,1.102871170391162,0.004631849016928284,0.06630413229536233,-0.5308865404400666,-0.5306293801448589,-0.1323882839378157
NIFTY_50,^NSEI,2023-11-06,19345.849609375,19423.0,19309.69921875,19411.75,180700,19239.077562522965,0.008975089211833858,19351.64606169925,0.003105882471657328,19448.95083046967,-0.0019127422756083925,18853.694422170833,0.029599269264326617,1,0,1,146,0,0,11,-0.0058169986582734074,-0.005003085750927716,0.03157240140684837,-0.0006191769387839496,-0.0002814994554194039,0.00032177349610325036,59.08625370254003,50.53409935873308,49.436022703438645,25.162112562574478,15.194729726191953,0.00941990339899168,0.01415030661293537,-0.006698190266341553,182.27546867630733,0.9389955499957877,176.79419304880707,0.9107586541595017,171.49812587806903,0.8834758632172217,163.56689262374726,1.1143787459213728,0.004645664046569071,0.06540320763504975,-0.884746633142667,-0.8608740975933465,-0.11544753237506068
NIFTY_50,^NSEI,2023-11-07,19404.05078125,19423.5,19329.099609375,19406.69921875,198700,19269.554227291515,0.007117185475118351,19356.65089415841,0.0025855880165040986,19447.29390451988,-0.0020874207984507872,18859.196957460175,0.02903104848657132,1,0,1,147,0,0,12,-0.004499573161862412,-0.004660957499099778,0.031183562501958487,-0.00046379574195549723,-0.000281077975079852,0.0003156352828511455,58.70473991626451,50.36908245193535,49.34895094531041,23.931100293642977,14.991347068067874,-0.000260191958478706,0.01714394515984896,0.0064801804167153865,164.70045306604587,0.8486783414817841,170.90892144710656,0.8806697085405487,167.8268051517324,0.8647879954236868,162.18356258377233,1.0155187766391154,0.004662206535223694,0.06523851455206141,-0.11882472540294843,-0.3691145652120541,-0.06782341368909346
NIFTY_50,^NSEI,2023-11-08,19449.599609375,19464.400390625,19401.5,19443.5,195000,19301.18073142033,0.007373604265980998,19364.546267416736,0.004077231218999118,19447.14512395047,-0.00018743748386914128,18865.010918082462,0.030664656619045234,1,0,1,148,0,0,13,-0.0032722448087011084,-0.004247351269673491,0.030857878025929097,-0.00026305877350032427,-0.0002946756585101962,0.0003058007424865727,60.853378342019234,51.6089968403276,50.014183247639835,22.53912898455665,14.729751872003682,0.0018962926582819506,0.023926800305890117,0.01680509790010576,144.3404405778367,0.7423583232331457,163.19402638838469,0.8393243314649353,162.830309221888,0.8374536951777611,160.1978991445969,0.9010133175813557,0.004613612272635502,0.06385841962600491,-0.2721761138199169,-0.45304094192972877,-0.08534016578114849
NIFTY_50,^NSEI,2023-11-09,19457.400390625,19463.900390625,19378.349609375,19395.30078125,208400,19318.293467752996,0.003986237895471906,19367.34213231067,0.0014435976164579637,19445.112012472022,-0.0025616325166999887,18870.287434133883,0.027822223108612355,1,0,1,149,0,0,14,-0.002532544952352887,-0.00399945652724809,0.030461887787589098,-0.0001472959855130851,-0.0003246592036439622,0.00029155454745796174,56.371572557175156,49.85231789919655,49.13763393586465,21.37831368369103,14.509592013683415,-0.002478937369815082,0.013696093515215724,0.028532833857004558,132.58250871226934,0.6835805755610694,157.6480803070715,0.8128158572280275,159.15033169941714,0.8205612972667707,158.70495678670494,0.8354024436077101,0.004567724318907477,0.060635160324676446,1.349947751595566,-0.006861546128048139,-0.1321381329917167
NIFTY_50,^NSEI,2023-11-10,19351.849609375,19451.30078125,19329.44921875,19425.349609375,152200,19337.758220775177,0.004529552371056183,19372.615539316517,0.002722093459783968,19444.33701627214,-0.0009765006068990968,18875.8104408527,0.02911340788488419,1,0,1,150,0,0,15,-0.0017993088476152374,-0.003688553479380779,0.030119320026068132,-6.30546787137476e-05,-0.0003487046799249549,0.00027872469523332333,58.58981902227,50.97272778531299,49.70749404378885,20.581926493321504,14.365457500063096,0.001549283945833313,0.010127089324092564,0.019850614097835617,130.4363194698155,0.6714747589760997,155.09118617799496,0.7983958553988926,157.37419983277823,0.8101486099216808,157.96788890097082,0.8257141396096347,0.004606674955015596,0.05724137150236996,-1.5927232174009665,-1.6103927099106583,-0.09198316499474554
NIFTY_50,^NSEI,2023-11-13,19486.75,19494.400390625,19414.75,19443.55078125,189300,19356.993231770597,0.0044716422867440075,19379.064197674103,0.0033276417745515875,19444.306183526176,-3.884953615964083e-05,18881.459598468595,0.029769477293322934,1,0,1,151,0,0,16,-0.001138907724251956,-0.0033553259877870294,0.02980948491414465,-4.776244213868797e-05,-0.00036569768289893554,0.0002676622852471278,60.02608707860262,51.67699344098081,50.05896971800673,19.540190112546114,14.152605211148344,0.0009369804014345284,0.0016382233054721418,0.015811711280480534,120.27913370085238,0.6186068329496749,149.7025579242096,0.7699342553653948,153.67306606097927,0.7903549500288333,156.40153893545138,0.7690406022826469,0.004611471326560018,0.05417970640571515,0.026894051021920932,-0.4110646943061923,-0.12922628242450648
