Date,HDFC,ICICI,AXISBANK,SBIN,KOTAK,INDUSIND,BANKBEES
2017-07-21,537.88330078125,245.88699340820312,397.3529357910156,290.1305847167969,1493.288330078125,198.84962463378906,268.1875915527344
2017-07-24,531.915771484375,247.63999938964844,404.830810546875,291.09112548828125,1481.7073974609375,197.55641174316406,271.78619384765625
2017-07-25,542.0109252929688,249.09300231933594,405.8923645019531,292.14776611328125,1470.269287109375,196.5615997314453,273.2164001464844
2017-07-26,525.997802734375,250.10899353027344,407.7355651855469,298.10308837890625,1506.2039794921875,196.28305053710938,272.9395446777344
2017-07-27,521.8204956054688,252.97300720214844,417.5583190917969,295.0773620605469,1531.463134765625,198.5909881591797,275.29254150390625
2017-07-28,512.3219604492188,251.19400024414062,414.95684814453125,284.46343994140625,1552.0992431640625,201.48585510253906,275.9845275878906
2017-07-31,516.99658203125,254.49200439453125,416.33343505859375,290.658935546875,1568.6845703125,203.2665557861328,288.3489685058594
2017-08-01,513.76416015625,255.41900634765625,419.3198547363281,290.658935546875,1587.7001953125,202.0031280517578,285.11944580078125
2017-08-02,514.1123046875,254.2550048828125,418.0250244140625,289.93853759765625,1581.0758056640625,201.12771606445312,283.9198913574219
2017-08-03,503.27099609375,250.60000610351562,415.29510498046875,284.03118896484375,1568.16015625,198.24281311035156,277.3224792480469
2017-08-04,505.3597106933594,252.21400451660156,417.6982727050781,284.55950927734375,1586.7470703125,198.20303344726562,281.65924072265625
2017-08-07,503.07208251953125,253.04400634765625,417.3017272949219,288.3055419921875,1573.2120361328125,198.54127502441406,287.1494140625
2017-08-08,496.75634765625,249.75900268554688,414.8168640136719,283.839111328125,1561.9168701171875,196.51187133789062,280.18292236328125
2017-08-09,484.32379150390625,248.13699340820312,411.6786804199219,279.1324462890625,1560.582275390625,197.44696044921875,278.9371643066406
2017-08-10,482.8815612792969,246.16000366210938,410.74542236328125,277.35546875,1553.10009765625,198.32240295410156,273.77001953125
2017-08-11,487.0589294433594,242.9550018310547,408.0856018066406,275.6264953613281,1549.2396240234375,197.4071807861328,258.4990234375
2017-08-14,489.0978698730469,245.0489959716797,409.9871520996094,280.2850646972656,1548.6199951171875,195.4971923828125,256.69976806640625
2017-08-16,496.80609130859375,247.88499450683594,415.5984802246094,283.3108215332031,1570.0665283203125,199.06851196289062,261.2210998535156
2017-08-17,494.4687805175781,246.75100708007812,411.90032958984375,281.581787109375,1552.2421875,196.77052307128906,259.14495849609375
2017-08-18,487.7551574707031,245.11000061035156,408.8088684082031,281.581787109375,1545.1412353515625,195.68618774414062,257.1611328125
2017-08-21,492.1314392089844,243.6219940185547,406.7207336425781,281.9179382324219,1540.422607421875,192.9007568359375,253.42410278320312
2017-08-22,496.5077209472656,244.12600708007812,407.6073303222656,282.35028076171875,1550.1455078125,193.14947509765625,252.73207092285156
2017-08-23,499.9390869140625,246.91600036621094,413.54522705078125,286.8167419433594,1583.125,194.99977111816406,257.43792724609375
2017-08-24,504.1164855957031,246.61300659179688,411.22369384765625,285.9523010253906,1589.6065673828125,193.40811157226562,258.637451171875
2017-08-28,507.8462219238281,247.78500366210938,411.1654052734375,289.0259704589844,1582.79150390625,194.19398498535156,257.7608947753906
2017-08-29,500.88397216796875,245.1269989013672,407.4089660644531,287.68121337890625,1566.34912109375,191.8761444091797,255.59251403808594
2017-08-30,501.1823425292969,246.93099975585938,412.63531494140625,288.4496154785156,1578.2637939453125,193.25889587402344,255.2234344482422
2017-08-31,497.6514892578125,246.85499572753906,414.478515625,286.28839111328125,1579.1693115234375,194.18406677246094,256.2845153808594
2017-09-01,504.81268310546875,247.77200317382812,412.41363525390625,286.528564453125,1613.007080078125,197.476806640625,256.37677001953125
2017-09-04,499.0439147949219,246.24099731445312,408.5172119140625,285.3758850097656,1591.2745361328125,194.60186767578125,256.2845153808594
2017-09-05,500.6850280761719,247.26499938964844,409.55548095703125,285.8562316894531,1605.858154296875,196.65113830566406,255.1772918701172
2017-09-06,490.1919860839844,246.33399963378906,410.61712646484375,283.695068359375,1605.90576171875,198.19308471679688,253.0550537109375
2017-09-07,493.9217224121094,246.50799560546875,412.1686706542969,281.1015319824219,1624.1114501953125,197.66583251953125,253.00889587402344
2017-09-08,491.33575439453125,247.20700073242188,417.0917053222656,280.4772033691406,1616.486083984375,200.46119689941406,250.7943572998047
2017-09-11,491.2362976074219,250.35299682617188,425.4211730957031,279.32452392578125,1707.3712158203125,200.25230407714844,250.01007080078125
2017-09-12,493.822265625,251.23800659179688,428.18597412109375,279.7087707519531,1660.33203125,203.2864227294922,252.31687927246094
2017-09-13,496.607177734375,251.77999877929688,429.737548828125,280.4772033691406,1663.048583984375,202.9680938720703,252.27069091796875
2017-09-14,516.9468383789062,252.8070068359375,429.16595458984375,282.1101379394531,1647.797607421875,200.47117614746094,253.00889587402344
2017-09-15,513.3662719726562,252.13499450683594,431.39410400390625,280.0929870605469,1619.7744140625,199.9637908935547,250.51754760742188
2017-09-18,521.720947265625,253.98500061035156,434.07720947265625,281.4377136230469,1663.858642578125,202.351318359375,249.50257873535156
2017-09-19,517.9414672851562,253.78500366210938,431.5690612792969,283.02264404296875,1664.6689453125,205.79330444335938,247.10350036621094
2017-09-20,516.6484375,253.63299560546875,431.3707580566406,279.08441162109375,1645.5577392578125,203.57492065429688,249.1796112060547
2017-09-21,509.78564453125,251.51199340820312,429.0959777832031,273.7054443359375,1649.1322021484375,204.7587127685547,247.74940490722656
2017-09-22,502.5748291015625,247.83799743652344,425.5961608886719,266.1651916503906,1627.6380615234375,203.31626892089844,241.61334228515625
2017-09-25,498.9942321777344,245.71499633789062,419.91485595703125,268.470458984375,1622.014404296875,198.85958862304688,238.7529296875
2017-09-26,509.18896484375,246.1540069580078,418.17657470703125,271.59222412109375,1614.1029052734375,197.76531982421875,238.29156494140625
2017-09-27,503.5693664550781,242.79400634765625,414.4901428222656,265.4927978515625,1589.8447265625,194.90028381347656,231.04823303222656
2017-09-28,509.0397644042969,242.95399475097656,418.8765869140625,265.060546875,1602.04541015625,200.00360107421875,233.03208923339844
2017-09-29,506.4040222167969,244.85899353027344,421.3030700683594,265.6849670410156,1603.427734375,199.40673828125,234.2316131591797
2017-10-03,506.9013671875,244.71499633789062,422.03802490234375,267.41387939453125,1613.67431640625,200.26226806640625,231.87869262695312
2017-10-04,503.2212829589844,245.1750030517578,419.2732238769531,265.20465087890625,1618.2017822265625,204.81842041015625,233.6318359375
2017-10-05,498.4969482421875,244.75399780273438,419.6465148925781,261.0743103027344,1609.718505859375,205.48492431640625,232.155517578125
2017-10-06,500.6353454589844,246.2169952392578,419.9964599609375,261.2184143066406,1603.7135009765625,206.8179473876953,236.90748596191406
2017-10-09,503.2212829589844,246.11000061035156,418.9232177734375,261.0262756347656,1619.91748046875,208.89706420898438,236.999755859375
2017-10-10,511.7749328613281,246.70199584960938,420.6031188964844,259.15325927734375,1644.366455078125,210.03115844726562,237.09202575683594
2017-10-11,512.9684448242188,244.1269989013672,417.6749572753906,257.0400695800781,1636.8363037109375,207.6834259033203,232.2938995361328
2017-10-12,522.2680053710938,246.73399353027344,424.3595275878906,256.9920349121094,1661.38037109375,210.4191131591797,231.78640747070312
2017-10-13,526.5945434570312,250.4080047607422,431.8257141113281,260.5940246582031,1668.38623046875,215.34335327148438,232.61685180664062
2017-10-16,517.5436401367188,250.28399658203125,433.3073425292969,263.4276123046875,1635.6448974609375,215.37318420410156,232.5707244873047
2017-10-17,510.3824768066406,249.72799682617188,431.93072509765625,263.0914306640625,1627.7335205078125,214.5972442626953,231.74024963378906
2017-10-18,461.9948425292969,246.78700256347656,435.9554748535156,252.76568603515625,1628.305419921875,218.03921508789062,224.9121551513672
2017-10-19,457.8175048828125,244.1269989013672,431.26580810546875,247.6748046875,1611.6724853515625,214.4281463623047,223.98947143554688
2017-10-23,447.5233459472656,244.2519989013672,434.74224853515625,252.18931579589844,1616.1046142578125,211.20498657226562,226.942138671875
2017-10-24,449.5125427246094,245.3280029296875,435.6288757324219,256.0314636230469,1586.9376220703125,212.03070068359375,234.7852325439453
2017-10-25,470.4490051269531,253.88499450683594,418.8298645019531,293.6365966796875,1517.8326416015625,201.05807495117188,299.7906188964844
2017-10-26,481.68804931640625,253.74000549316406,418.88824462890625,287.4410705566406,1541.8526611328125,202.71937561035156,295.73065185546875
2017-10-27,483.3291931152344,252.125,417.8849792480469,289.26611328125,1551.14599609375,204.7288818359375,287.0109558105469
2017-10-30,481.3896789550781,254.28700256347656,423.4729309082031,288.6897888183594,1544.8551025390625,204.70899963378906,287.8875732421875
2017-10-31,520.3285522460938,254.53900146484375,421.9563903808594,288.2575988769531,1550.9554443359375,203.94297790527344,282.166748046875
2017-11-01,532.2140502929688,258.15301513671875,424.9195556640625,301.03271484375,1565.6343994140625,203.80374145507812,295.1309509277344
2017-11-02,529.280029296875,257.906005859375,425.1295471191406,304.15447998046875,1551.2889404296875,202.84872436523438,290.05596923828125
2017-11-03,537.1871337890625,259.9679870605469,427.13604736328125,303.4340515136719,1596.0882568359375,202.04295349121094,299.8829040527344
2017-11-06,531.6173706054688,259.53399658203125,426.6460876464844,303.6261291503906,1570.8289794921875,200.89891052246094,303.57373046875
2017-11-07,524.3070068359375,256.4360046386719,425.5028076171875,300.1202392578125,1576.8341064453125,201.60523986816406,292.68572998046875
2017-11-08,541.9114379882812,255.39999389648438,426.0278015136719,293.4444580078125,1595.9930419921875,201.2271728515625,285.6269226074219
2017-11-09,537.4854736328125,256.44000244140625,426.4710693359375,299.0155944824219,1588.701171875,200.02352905273438,289.4561767578125
2017-11-10,541.8617553710938,257.85400390625,425.106201171875,305.93145751953125,1582.5533447265625,197.64593505859375,307.7720947265625
2017-11-13,534.451904296875,257.7959899902344,423.1346435546875,301.8492126464844,1581.504638671875,197.90457153320312,305.46533203125
2017-11-14,542.7071533203125,256.7539978027344,420.52142333984375,301.70513916015625,1561.0113525390625,198.79989624023438,303.6660461425781
2017-11-15,539.0768432617188,256.45098876953125,420.0314636230469,303.0498962402344,1522.55078125,201.2471160888672,299.83673095703125
2017-11-16,539.6736450195312,257.80499267578125,421.7696838378906,306.3637390136719,1528.7943115234375,202.430908203125,307.63372802734375
2017-11-17,539.4747314453125,261.6830139160156,425.9344787597656,312.27099609375,1555.483154296875,203.57492065429688,311.4168395996094
2017-11-20,542.2098999023438,261.6969909667969,428.8742980957031,305.9794616699219,1572.068359375,207.02685546875,307.2646179199219
2017-11-21,543.8509521484375,261.5150146484375,430.76416015625,307.27618408203125,1571.401123046875,204.8979949951172,305.0962829589844
2017-11-22,537.5848999023438,261.1029968261719,432.864013671875,306.3156433105469,1551.14599609375,204.18173217773438,309.3868713378906
2017-11-23,541.21533203125,260.9429931640625,429.9708557128906,306.8440246582031,1566.3968505859375,203.35606384277344,309.0639343261719
2017-11-24,542.5579833984375,261.9700012207031,431.9657897949219,304.6827697753906,1597.8040771484375,204.99746704101562,306.7109680175781
2017-11-27,556.383056640625,262.76300048828125,433.40069580078125,304.49066162109375,1582.839111328125,206.21112060546875,309.7098388671875
2017-11-28,559.5159912109375,262.2869873046875,435.2204895019531,300.84063720703125,1599.6624755859375,204.8979949951172,306.3419189453125
2017-11-29,546.536376953125,261.6109924316406,437.0754089355469,302.42547607421875,1593.8480224609375,204.18173217773438,303.48150634765625
2017-11-30,532.5125122070312,257.3330078125,432.5023193359375,295.41357421875,1584.1258544921875,199.0187530517578,295.5922546386719
2017-12-01,530.9708251953125,255.66099548339844,431.2191162109375,293.204345703125,1583.3157958984375,199.9837188720703,288.5796203613281
2017-12-04,532.06494140625,255.46400451660156,427.9293212890625,292.2437744140625,1572.83056640625,198.55117797851562,289.3639221191406
2017-12-05,530.274658203125,255.58799743652344,424.7445068359375,293.204345703125,1587.4144287109375,198.92922973632812,294.4388732910156
2017-12-06,527.6389770507812,252.8820037841797,420.7431335449219,287.68121337890625,1576.2620849609375,198.88943481445312,288.2566833496094
2017-12-07,531.169677734375,254.76400756835938,422.22467041015625,293.73260498046875,1574.975341796875,199.27740478515625,291.9475402832031
2017-12-08,539.5741577148438,256.4939880371094,429.3992614746094,298.4873046875,1592.7998046875,200.74972534179688,288.902587890625
2017-12-11,542.16015625,257.385986328125,430.7991638183594,299.1596984863281,1591.8941650390625,200.65020751953125,293.7929382324219
2017-12-12,535.6951904296875,255.06500244140625,424.6162109375,295.46160888671875,1572.9737548828125,199.03866577148438,293.839111328125
2017-12-13,532.860595703125,253.5500030517578,424.9544677734375,290.9950866699219,1570.257080078125,201.92355346679688,289.08709716796875
2017-12-14,538.5298461914062,255.11399841308594,428.8509216308594,292.33984375,1573.069091796875,203.86341857910156,289.7330322265625
2017-12-15,544.9948120117188,259.1499938964844,437.11041259765625,291.18719482421875,1598.5186767578125,204.94773864746094,288.1182861328125
2017-12-18,545.6909790039062,259.3590087890625,438.3936462402344,296.7102966308594,1599.99609375,203.57492065429688,294.2543029785156
2017-12-19,550.6640014648438,260.5979919433594,439.68853759765625,301.3208923339844,1591.8465576171875,203.20684814453125,295.08477783203125
2017-12-20,551.5094604492188,260.0190124511719,435.8738098144531,303.3380126953125,1583.125,201.48585510253906,292.9625244140625
2017-12-21,545.9893798828125,259.6340026855469,435.9088134765625,303.0018310546875,1578.64501953125,201.05807495117188,292.2705078125
2017-12-22,550.6142578125,260.14599609375,437.8570556640625,304.1064453125,1574.4986572265625,200.95860290527344,295.1309509277344
2017-12-26,552.0067138671875,260.2449951171875,435.9205322265625,305.5952453613281,1586.270263671875,202.19215393066406,292.63958740234375
2017-12-27,551.6089477539062,259.0710144042969,433.21405029296875,300.45635986328125,1573.7838134765625,201.75442504882812,290.517333984375
2017-12-28,543.900634765625,258.47198486328125,438.1837463378906,302.85772705078125,1573.164306640625,199.9041290283203,284.5657958984375
2017-12-29,560.9085083007812,259.6520080566406,436.86541748046875,301.6090393066406,1571.6868896484375,200.9884490966797,285.9498291015625
2018-01-01,562.4501953125,257.7820129394531,432.68902587890625,298.0550537109375,1547.81005859375,198.94912719726562,283.36627197265625
2018-01-02,556.4824829101562,257.17401123046875,436.8537292480469,297.4787292480469,1566.96875,199.59573364257812,279.8138122558594
2018-01-03,557.4273681640625,257.6419982910156,432.2573547363281,302.5696105957031,1553.9102783203125,198.97897338867188,279.44476318359375
2018-01-04,556.88037109375,259.10699462890625,433.948974609375,302.2814025878906,1569.49462890625,199.03866577148438,284.6580505371094
2018-01-05,560.2123413085938,260.7279968261719,434.8122253417969,300.5524597167969,1618.6783447265625,199.56588745117188,282.67425537109375
2018-01-08,562.4004516601562,261.114990234375,434.1123352050781,301.75311279296875,1639.3623046875,200.17271423339844,282.166748046875
2018-01-09,562.251220703125,260.9649963378906,434.8356018066406,300.2643127441406,1644.27099609375,200.89891052246094,280.7826232910156
2018-01-10,559.7646484375,260.1029968261719,434.9522399902344,299.6879577636719,1652.897216796875,199.40673828125,277.8299865722656
2018-01-11,555.7365112304688,260.5270080566406,436.90045166015625,297.28662109375,1620.679931640625,202.470703125,278.844970703125
2018-01-12,552.106201171875,261.1109924316406,435.2088928222656,305.16302490234375,1625.3983154296875,203.60476684570312,278.89111328125
2018-01-15,557.5269165039062,264.47198486328125,442.7799987792969,316.3052673339844,1603.6181640625,206.5891571044922,279.21405029296875
2018-01-16,560.1625366210938,264.2409973144531,443.34002685546875,320.9158630371094,1586.6517333984375,205.574462890625,273.26251220703125
2018-01-17,582.0438842773438,267.0069885253906,441.0885009765625,329.7047424316406,1579.83642578125,204.35086059570312,283.36627197265625
2018-01-18,581.6460571289062,268.73699951171875,451.30780029296875,332.4903564453125,1601.4259033203125,208.21067810058594,279.8138122558594
2018-01-19,587.0667114257812,273.4599914550781,455.4842224121094,339.6463623046875,1605.1434326171875,211.0060272216797,285.35009765625
2018-01-22,608.2517700195312,274.1579895019531,458.085693359375,337.6292419433594,1604.3807373046875,213.7019500732422,282.81268310546875
2018-01-23,616.7556762695312,277.7149963378906,455.2742614746094,348.00299072265625,1642.650634765625,213.9705352783203,293.5161437988281
2018-01-24,604.6712036132812,277.614990234375,456.755859375,338.82989501953125,1636.884033203125,214.89569091796875,304.4042053222656
2018-01-25,612.7772216796875,277.9289855957031,460.7922058105469,346.5622253417969,1649.179931640625,217.33291625976562,288.9486999511719
2018-01-29,602.2841186523438,278.6889953613281,466.55523681640625,343.53656005859375,1660.90380859375,221.85926818847656,287.9798583984375
2018-01-30,590.5477905273438,276.52301025390625,465.5868835449219,339.3101806640625,1654.7559814453125,216.4774169921875,289.3177490234375
2018-01-31,590.3985595703125,277.15301513671875,467.9667663574219,339.0220031738281,1671.0074462890625,220.6356658935547,289.0409851074219
2018-02-01,589.6028442382812,275.9989929199219,464.5719909667969,332.5383605957031,1711.3743896484375,223.02316284179688,282.39739990234375
2018-02-02,561.8534545898438,268.2380065917969,454.50433349609375,321.87640380859375,1678.8236083984375,216.05960083007812,274.36981201171875
2018-02-05,563.196044921875,265.3370056152344,446.53643798828125,316.68951416015625,1632.7852783203125,211.34426879882812,275.0156555175781
2018-02-06,560.6598510742188,262.8059997558594,442.5583801269531,317.6500244140625,1604.047119140625,205.68386840820312,269.20257568359375
2018-02-07,556.3333740234375,260.6919860839844,436.9587097167969,319.4270324707031,1583.9351806640625,206.1812744140625,270.1714172363281
2018-02-08,565.3842163085938,263.6940002441406,438.8603515625,320.67572021484375,1592.60888671875,209.25518798828125,278.1067810058594
2018-02-09,554.54296875,259.1929931640625,431.5224304199219,313.85589599609375,1572.592529296875,205.32574462890625,273.4931640625
2018-02-12,561.1572265625,261.5920104980469,437.8570556640625,313.3756103515625,1608.765380859375,207.5043487548828,266.4344177246094
2018-02-14,540.9666748046875,258.1759948730469,439.3735656738281,306.3637390136719,1615.1038818359375,207.40487670898438,254.85433959960938
2018-02-15,540.7677001953125,258.5539855957031,439.0819091796875,315.6809387207031,1607.192626953125,207.34518432617188,257.1611328125
2018-02-16,534.94921875,256.42401123046875,438.31201171875,308.3808288574219,1581.2186279296875,208.94679260253906,250.65594482421875
2018-02-19,537.6346435546875,254.23500061035156,438.2186584472656,307.13214111328125,1554.100830078125,210.14056396484375,247.74940490722656
2018-02-20,528.8324584960938,253.0489959716797,434.7188415527344,304.7307434082031,1546.7137451171875,208.07139587402344,248.810546875
2018-02-21,532.9103393554688,253.12399291992188,433.3656311035156,306.6038513183594,1519.5960693359375,209.91175842285156,252.17843627929688
2018-02-22,527.3902587890625,253.74099731445312,432.3857116699219,305.78741455078125,1547.4764404296875,213.38360595703125,251.53256225585938
2018-02-23,533.7557983398438,256.7409973144531,438.7669372558594,310.01373291015625,1566.539794921875,215.044921875,254.7158966064453
2018-02-26,549.3212890625,260.9880065917969,445.9998474121094,314.14404296875,1612.1014404296875,219.87962341308594,253.23960876464844
2018-02-27,535.4962768554688,258.2380065917969,443.8999938964844,309.4374084472656,1606.287109375,217.4722137451172,246.91897583007812
2018-02-28,525.8983154296875,254.60000610351562,439.61859130859375,300.8886413574219,1602.04541015625,216.97482299804688,247.2880401611328
2018-03-01,522.91455078125,252.13499450683594,437.32037353515625,292.9161682128906,1620.727783203125,217.99945068359375,241.89013671875
2018-03-05,521.720947265625,251.72799682617188,436.2937927246094,291.3792724609375,1610.0997314453125,218.85498046875,243.1358184814453
2018-03-06,514.559814453125,248.32200622558594,430.76416015625,283.4068603515625,1630.211669921875,215.36325073242188,236.72293090820312
2018-03-07,509.8851623535156,245.27099609375,427.5793762207031,275.3863830566406,1624.44482421875,215.89048767089844,227.58802795410156
2018-03-08,517.7425537109375,247.90699768066406,432.3040466308594,285.2318420410156,1614.8179931640625,215.33338928222656,236.95361328125
2018-03-09,502.62451171875,246.531005859375,431.88409423828125,281.14959716796875,1618.058837890625,215.36325073242188,233.677978515625
2018-03-12,516.3998413085938,249.8769989013672,435.663818359375,288.7858581542969,1654.0411376953125,218.97434997558594,233.3089141845703
2018-03-13,528.633544921875,250.83700561523438,434.0306396484375,292.33984375,1648.5125732421875,215.65174865722656,235.0159149169922
2018-03-14,533.2584838867188,251.47500610351562,435.022216796875,293.9726867675781,1652.1824951171875,215.22396850585938,237.18429565429688
2018-03-15,526.7935791015625,251.06500244140625,438.8253173828125,289.5542907714844,1660.1890869140625,215.9999237060547,234.0932159423828
2018-03-16,519.7814331054688,248.9530029296875,432.339111328125,286.33648681640625,1643.9375,211.04583740234375,232.8013916015625
2018-03-19,516.6484375,245.99400329589844,430.9974670410156,282.926513671875,1638.313720703125,208.70806884765625,228.78758239746094
2018-03-20,518.28955078125,244.822998046875,429.18927001953125,280.4772033691406,1636.264404296875,207.971923828125,229.8487091064453
2018-03-21,523.4615478515625,246.1699981689453,433.71563720703125,277.7877197265625,1650.3714599609375,209.1258544921875,228.83370971679688
2018-03-22,515.4052734375,245.04800415039062,435.780517578125,272.072509765625,1671.0074462890625,209.51385498046875,222.88221740722656
2018-03-23,496.80609130859375,240.51199340820312,429.6675720214844,264.6763000488281,1667.576171875,206.67869567871094,216.65386962890625
2018-03-26,504.5639953613281,246.00900268554688,441.77679443359375,270.53564453125,1677.34619140625,206.78810119628906,227.4496307373047
2018-03-27,509.4375915527344,247.2169952392578,441.57843017578125,272.6968688964844,1704.4638671875,208.87718200683594,234.69296264648438
2018-03-28,507.74676513671875,246.56199645996094,440.0618896484375,267.3658142089844,1712.613525390625,208.46929931640625,230.5868682861328
2018-04-02,496.3585205078125,245.9550018310547,450.5845031738281,251.5169677734375,1720.095947265625,218.16854858398438,227.12669372558594
2018-04-03,498.8450012207031,248.13900756835938,447.0147705078125,259.39337158203125,1744.0206298828125,219.51153564453125,231.1405029296875
2018-04-04,489.59521484375,244.14500427246094,439.3968811035156,258.048583984375,1715.0916748046875,214.53756713867188,228.1878204345703
2018-04-05,500.38665771484375,250.8040008544922,445.3815612792969,267.65399169921875,1750.9310302734375,222.49594116210938,239.2604217529297
2018-04-06,497.5022888183594,252.0399932861328,448.7646789550781,269.5750732421875,1738.7305908203125,222.67498779296875,239.62953186035156
2018-04-09,516.4993286132812,253.68600463867188,452.4161071777344,269.7672424316406,1772.9970703125,222.48597717285156,240.50608825683594
2018-04-10,543.2045288085938,255.73800659179688,448.1696472167969,277.4034729003906,1761.416015625,221.57077026367188,242.95127868652344
2018-04-11,536.8887329101562,254.65499877929688,447.70306396484375,273.3211669921875,1768.8507080078125,224.04782104492188,237.18429565429688
2018-04-12,545.79052734375,255.3280029296875,450.02459716796875,275.4343566894531,1770.8048095703125,225.7389678955078,234.1854705810547
2018-04-13,539.6238403320312,256.0799865722656,449.137939453125,276.87518310546875,1774.140869140625,229.02178955078125,231.5557403564453
2018-04-16,539.4747314453125,256.7510070800781,453.127685546875,276.2508239746094,1777.333984375,233.19992065429688,229.75643920898438
2018-04-17,529.5286254882812,257.0580139160156,454.6210021972656,280.237060546875,1779.430908203125,231.75747680664062,228.9721221923828
2018-04-18,515.4549560546875,254.33399963378906,450.9111633300781,278.6041564941406,1757.2696533203125,229.5888214111328,227.40350341796875
2018-04-19,510.1337890625,254.97000122070312,452.4044189453125,278.1719055175781,1747.1182861328125,229.578857421875,227.12669372558594
2018-04-20,502.9726867675781,253.4499969482422,456.3475036621094,271.015869140625,1727.9595947265625,229.36996459960938,222.5592498779297
2018-04-23,503.469970703125,252.85400390625,451.6461181640625,268.3743896484375,1786.62744140625,232.58314514160156,223.712646484375
2018-04-24,502.1272277832031,254.10400390625,451.4711608886719,272.888916015625,1789.487060546875,231.98626708984375,222.00563049316406
2018-04-25,495.7120056152344,251.3070068359375,448.1463317871094,267.8941345214844,1761.225341796875,232.35433959960938,218.86839294433594
2018-04-26,491.08709716796875,252.76499938964844,450.3628845214844,267.84613037109375,1793.7762451171875,235.90577697753906,215.17750549316406
2018-04-27,536.2919311523438,256.98199462890625,448.7646789550781,276.5389709472656,1796.4451904296875,236.51258850097656,223.85105895996094
2018-04-30,514.5100708007812,259.8269958496094,453.64105224609375,272.9849853515625,1809.122314453125,240.95932006835938,227.3573760986328
2018-05-02,520.9252319335938,259.8370056152344,459.5206298828125,265.97308349609375,1780.8131103515625,250.0616912841797,222.37469482421875
2018-05-03,530.523193359375,260.1889953613281,459.1473693847656,270.7757568359375,1790.2020263671875,245.42596435546875,223.2051544189453
2018-05-04,517.4938354492188,259.9549865722656,463.9537048339844,271.68829345703125,1802.593017578125,245.4060821533203,223.2512969970703
2018-05-07,533.2086181640625,261.39599609375,461.36383056640625,278.3639831542969,1801.306396484375,247.71400451660156,227.4496307373047
2018-05-08,539.3255615234375,264.16400146484375,458.9490051269531,297.0945129394531,1782.0521240234375,247.07733154296875,230.7252960205078
2018-05-09,545.5418090820312,264.8219909667969,461.59722900390625,294.693115234375,1791.107421875,248.92762756347656,228.83370971679688
2018-05-10,544.6964111328125,264.66400146484375,464.93359375,294.7412109375,1797.0645751953125,248.2014617919922,228.78758239746094
2018-05-11,550.31591796875,267.2510070800781,469.37835693359375,298.6794128417969,1805.5479736328125,252.1408233642578,231.00210571289062
2018-05-14,548.923583984375,268.39300537109375,471.71148681640625,297.8629455566406,1825.326171875,252.9963836669922,234.0009307861328
2018-05-15,546.7352905273438,268.6830139160156,475.4563293457031,296.0859680175781,1827.1849365234375,255.43356323242188,228.83370971679688
2018-05-16,547.03369140625,265.6860046386719,472.0848388671875,285.5199890136719,1835.429931640625,254.94615173339844,224.3124237060547
2018-05-17,536.5406494140625,264.3819885253906,473.1114501953125,284.3193664550781,1824.7066650390625,252.81729125976562,223.94332885742188
2018-05-18,530.0259399414062,262.3450012207031,469.4716491699219,274.8100280761719,1839.6239013671875,257.5326232910156,220.390869140625
2018-05-21,524.008544921875,260.614990234375,465.01531982421875,277.88372802734375,1834.8104248046875,254.00111389160156,225.5580596923828
2018-05-22,520.477783203125,261.0920104980469,464.28033447265625,278.84429931640625,1814.7935791015625,251.22560119628906,234.2777557373047
2018-05-23,517.4441528320312,260.5260009765625,459.0540466308594,280.52520751953125,1766.8492431640625,249.7632598876953,242.8590087890625
2018-05-24,531.567626953125,263.3479919433594,463.37042236328125,285.9523010253906,1783.1007080078125,253.7623748779297,247.74940490722656
2018-05-25,535.5957641601562,266.33599853515625,468.66668701171875,283.983154296875,1825.278564453125,257.8211364746094,246.31919860839844
2018-05-28,543.2045288085938,269.8349914550781,476.4828796386719,287.4410705566406,1824.802001953125,258.0797119140625,251.02503967285156
2018-05-29,544.7958984375,266.83599853515625,474.2430419921875,278.4600830078125,1789.3916015625,255.51321411132812,243.8739776611328
2018-05-30,538.728759765625,266.37799072265625,477.9178466796875,273.6573791503906,1796.588134765625,259.29339599609375,246.5037384033203
2018-05-31,542.9558715820312,272.9259948730469,502.36138916015625,274.5218200683594,1863.882080078125,265.5307312011719,248.71824645996094
2018-06-01,533.7557983398438,271.9949951171875,495.58721923828125,277.88372802734375,1825.70751953125,262.2280578613281,246.0885467529297
2018-06-04,534.1535034179688,267.3949890136719,480.4654846191406,275.4343566894531,1813.125732421875,259.4327087402344,242.67445373535156
2018-06-05,528.0368041992188,267.2040100097656,484.5511779785156,272.888916015625,1810.4569091796875,259.5819091796875,243.18194580078125
2018-06-06,528.5340576171875,268.02801513671875,483.0836181640625,272.6968688964844,1829.9013671875,261.7705078125,249.27188110351562
2018-06-07,539.4747314453125,270.3550109863281,484.2224426269531,279.42059326171875,1811.4576416015625,260.7259216308594,248.810546875
2018-06-08,534.5016479492188,269.2619934082031,481.2051696777344,276.87518310546875,1800.2578125,262.2976989746094,251.90164184570312
2018-06-11,537.0380249023438,269.4169921875,479.5497131347656,275.09814453125,1815.60400390625,263.2925109863281,252.8243408203125
2018-06-12,534.2529907226562,270.7380065917969,479.9136962890625,276.0587158203125,1863.21484375,264.4762878417969,260.9903869628906
2018-06-13,537.734130859375,270.7950134277344,477.0020751953125,279.2765197753906,1861.4925537109375,263.75006103515625,265.465576171875
