Date,Close,gmm_cluster,prob_cluster_0,prob_cluster_1,prob_cluster_2,gmm_regime,numeric_regime,smoothed_numeric_regime,smoothed_regime
2021-05-05,14617.849609375,0,0.9924858384262136,0.007514161573786572,1.2351810276341498e-17,Neutral,1,1,Neutral
2021-05-06,14724.7998046875,0,0.9733618965058356,0.026638103494163623,6.522802093520754e-19,Neutral,1,1,Neutral
2021-05-07,14823.150390625,0,0.9824644952593216,0.017535504740678266,8.815142428312111e-16,Neutral,1,1,Neutral
2021-05-10,14942.349609375,0,0.9973442779557178,0.0026557220442821774,1.8761127653412186e-16,Neutral,1,1,Neutral
2021-05-11,14850.75,0,0.93680137337818,0.06319862662181969,1.8307643342547718e-16,Neutral,1,1,Neutral
2021-05-12,14696.5,1,0.4020842730356255,0.5979157269643687,5.527483930507122e-15,Risk-Off,0,0,Risk-Off
2021-05-14,14677.7998046875,0,0.8595586348819547,0.1404413651180313,1.3832096885103645e-14,Neutral,1,1,Neutral
2021-05-17,14923.150390625,0,0.9992983190961998,0.0007016808978696616,5.93041011721442e-12,Neutral,1,1,Neutral
2021-05-18,15108.099609375,0,0.9989640384351716,0.0010359615574693157,7.359609485525252e-12,Neutral,1,1,Neutral
2021-05-19,15030.150390625,0,0.7186797272872245,0.28132027073494636,1.9778289507765576e-09,Neutral,1,1,Neutral
2021-05-20,14906.0498046875,0,0.5613427261941283,0.438657249873823,2.393204912097898e-08,Neutral,1,1,Neutral
2021-05-21,15175.2998046875,0,0.9999931667407066,6.832965547279386e-06,2.937462392012664e-10,Neutral,1,1,Neutral
2021-05-24,15197.7001953125,0,0.9730426946423091,0.026957305020308058,3.373819760072727e-10,Neutral,1,1,Neutral
2021-05-25,15208.4501953125,0,0.7889775256816097,0.21102224703856162,2.2727982920101081e-07,Neutral,1,1,Neutral
2021-05-26,15301.4501953125,0,0.7231675373047358,0.2768153616694054,1.7101025858097924e-05,Neutral,1,1,Neutral
2021-05-27,15337.849609375,1,0.4047322081780893,0.5950441869072199,0.00022360491469107583,Risk-Off,0,0,Risk-Off
2021-05-28,15435.650390625,0,0.9805363497012114,0.019458592322088682,5.057976699417334e-06,Neutral,1,1,Neutral
2021-05-31,15582.7998046875,0,0.9973275863320428,0.0024883507174313464,0.00018406295052662196,Neutral,1,1,Neutral
2021-06-01,15574.849609375,0,0.9229654557228041,0.0769898364199643,4.470785723181197e-05,Neutral,1,1,Neutral
2021-06-02,15576.2001953125,0,0.933098694041932,0.06679857198225753,0.00010273397580997924,Neutral,1,1,Neutral
2021-06-03,15690.349609375,0,0.9332284681026219,0.06583566050358866,0.0009358713937886937,Neutral,1,1,Neutral
2021-06-04,15670.25,0,0.8337355920372166,0.15810913929527382,0.008155268667509716,Neutral,1,1,Neutral
2021-06-07,15751.650390625,0,0.8279420941310095,0.15916827044656687,0.012889635422423946,Neutral,1,1,Neutral
2021-06-08,15740.099609375,0,0.6164650537577265,0.2388709948339505,0.14466395140832228,Neutral,1,1,Neutral
2021-06-09,15635.349609375,1,0.32539597854231145,0.3754135186112738,0.29919050284641485,Risk-Off,0,0,Risk-Off
2021-06-10,15737.75,2,0.2923869615771499,0.1046620839767357,0.6029509544461136,Risk-On,2,1,Neutral
2021-06-11,15799.349609375,2,0.27855313156642236,0.04703780131327553,0.6744090671203019,Risk-On,2,2,Risk-On
2021-06-14,15811.849609375,2,0.0796021750486683,0.009566254986037515,0.9108315699652948,Risk-On,2,2,Risk-On
2021-06-15,15869.25,2,0.11565061687952072,0.031137827379606027,0.8532115557408732,Risk-On,2,2,Risk-On
2021-06-16,15767.5498046875,2,0.06589438049874939,0.10607691938131646,0.8280287001199345,Risk-On,2,2,Risk-On
2021-06-17,15691.400390625,2,0.05808145162650093,0.09264969271718439,0.8492688556563145,Risk-On,2,2,Risk-On
2021-06-18,15683.349609375,0,0.5183163770580821,0.009017523234504176,0.47266609970741397,Neutral,1,1,Neutral
2021-06-21,15746.5,2,0.31671710661940344,0.016297741636248964,0.6669851517443469,Risk-On,2,2,Risk-On
2021-06-22,15772.75,2,0.1638580272393284,0.03413650229397022,0.8020054704667018,Risk-On,2,2,Risk-On
2021-06-23,15686.9501953125,2,0.07927428728950499,0.2399557733232535,0.680769939387242,Risk-On,2,2,Risk-On
2021-06-24,15790.4501953125,2,0.11815208474563722,0.009535028877042516,0.8723128863773202,Risk-On,2,2,Risk-On
2021-06-25,15860.349609375,2,0.07874745749062151,0.018594665822247423,0.9026578766871314,Risk-On,2,2,Risk-On
2021-06-28,15814.7001953125,2,0.028356089336488498,0.058128952340061095,0.9135149583234503,Risk-On,2,2,Risk-On
2021-06-29,15748.4501953125,2,0.3190608064329938,0.26758862913298137,0.41335056443402435,Risk-On,2,2,Risk-On
2021-06-30,15721.5,2,0.02355300745100165,0.060075588190118,0.9163714043588805,Risk-On,2,2,Risk-On
2021-07-01,15680.0,2,0.038889040809212426,0.08653384233193587,0.8745771168588515,Risk-On,2,2,Risk-On
2021-07-02,15722.2001953125,2,0.06072596125082959,0.08738218694343484,0.8518918518057352,Risk-On,2,2,Risk-On
2021-07-05,15834.349609375,2,0.030428174113223138,0.04091181048622512,0.928660015400552,Risk-On,2,2,Risk-On
2021-07-06,15818.25,2,0.04955832226588927,0.008102604497185806,0.9423390732369258,Risk-On,2,2,Risk-On
2021-07-07,15879.650390625,2,0.023286177781754885,0.0029971959851158953,0.9737166262331292,Risk-On,2,2,Risk-On
2021-07-08,15727.900390625,2,0.022595559098278133,0.14350017025159456,0.8339042706501272,Risk-On,2,2,Risk-On
2021-07-09,15689.7998046875,2,0.0068849549716291725,0.028438584122139007,0.9646764609062322,Risk-On,2,2,Risk-On
2021-07-12,15692.599609375,2,0.009221296096342776,0.03171384054731401,0.9590648633563427,Risk-On,2,2,Risk-On
2021-07-13,15812.349609375,2,0.053979194344840074,0.03550935275351673,0.9105114529016431,Risk-On,2,2,Risk-On
2021-07-14,15853.9501953125,2,0.004168660308541302,0.0262134909557282,0.9696178487357303,Risk-On,2,2,Risk-On
2021-07-15,15924.2001953125,2,0.018746944287647446,0.0020255184735824034,0.9792275372387707,Risk-On,2,2,Risk-On
2021-07-16,15923.400390625,2,0.016377306798450213,0.007431198512852034,0.9761914946886969,Risk-On,2,2,Risk-On
2021-07-19,15752.400390625,2,0.14597315450370926,0.15870322074627755,0.6953236247500141,Risk-On,2,2,Risk-On
2021-07-20,15632.099609375,2,0.026365927039103915,0.11537769648519537,0.8582563764757006,Risk-On,2,2,Risk-On
2021-07-22,15824.0498046875,2,0.23454912492249208,0.006910404797829632,0.7585404702796784,Risk-On,2,2,Risk-On
2021-07-23,15856.0498046875,2,0.05246617444348922,0.007055565856160597,0.9404782597003503,Risk-On,2,2,Risk-On
2021-07-26,15824.4501953125,2,0.013120683831090564,0.024686478266369317,0.9621928379025405,Risk-On,2,2,Risk-On
2021-07-27,15746.4501953125,2,0.01745787141391541,0.028789875091077617,0.9537522534950074,Risk-On,2,2,Risk-On
2021-07-28,15709.400390625,2,0.26032795033340594,0.12892709268138,0.6107449569852148,Risk-On,2,2,Risk-On
2021-07-29,15778.4501953125,2,0.1212676601277537,0.0008626151829157568,0.8778697246893309,Risk-On,2,2,Risk-On
2021-07-30,15763.0498046875,2,0.0312556048675659,0.010531151825457144,0.9582132433069778,Risk-On,2,2,Risk-On
2021-08-02,15885.150390625,2,0.0169857639218835,0.008953384717878127,0.9740608513602375,Risk-On,2,2,Risk-On
2021-08-03,16130.75,2,0.4112754992316494,4.133786056031036e-06,0.5887203669822939,Risk-On,2,2,Risk-On
2021-08-04,16258.7998046875,2,0.15092416345805937,1.7435891422353432e-05,0.8490584006505179,Risk-On,2,2,Risk-On
2021-08-05,16294.599609375,2,0.07878495651855368,0.0005149846791653149,0.9207000588022808,Risk-On,2,2,Risk-On
2021-08-06,16238.2001953125,2,0.03786075630366421,0.04593290326108815,0.9162063404352467,Risk-On,2,2,Risk-On
2021-08-09,16258.25,2,0.00834084055812514,0.012429950662219925,0.9792292087796542,Risk-On,2,2,Risk-On
2021-08-10,16280.099609375,2,0.011393048243672915,0.004692638483553144,0.9839143132727737,Risk-On,2,2,Risk-On
2021-08-11,16282.25,2,0.015519440426769247,0.007624699451313302,0.9768558601219175,Risk-On,2,2,Risk-On
2021-08-12,16364.400390625,2,0.02815846091895419,0.0038795994900492087,0.9679619395909965,Risk-On,2,2,Risk-On
2021-08-13,16529.099609375,2,0.04653959878509477,1.1169419996469553e-05,0.9534492317949084,Risk-On,2,2,Risk-On
2021-08-16,16563.05078125,2,0.00816067825063298,0.006832205795014756,0.9850071159543514,Risk-On,2,2,Risk-On
2021-08-17,16614.599609375,2,0.012879721853441595,0.0006573235911505411,0.9864629545554086,Risk-On,2,2,Risk-On
2021-08-18,16568.849609375,2,0.010241340108708427,0.017620180537693184,0.9721384793535977,Risk-On,2,2,Risk-On
2021-08-20,16450.5,2,0.026386797414729584,0.05607422680643402,0.9175389757788361,Risk-On,2,2,Risk-On
2021-08-23,16496.44921875,2,0.024229641894866396,0.005524502335150735,0.9702458557699829,Risk-On,2,2,Risk-On
2021-08-24,16624.599609375,2,0.033604175105274164,0.0015976359081559107,0.9647981889865692,Risk-On,2,2,Risk-On
2021-08-25,16634.650390625,2,0.012878142405283035,0.007530385638202005,0.9795914719565155,Risk-On,2,2,Risk-On
2021-08-26,16636.900390625,2,0.009767861032129767,0.011203887976969727,0.9790282509909,Risk-On,2,2,Risk-On
2021-08-27,16705.19921875,2,0.007391204648656657,0.01596275583499932,0.9766460395163447,Risk-On,2,2,Risk-On
2021-08-30,16931.05078125,2,0.036665436571469465,2.3169987519993915e-06,0.9633322464297791,Risk-On,2,2,Risk-On
2021-08-31,17132.19921875,2,0.08011310138778442,4.219111227026568e-09,0.919886894393105,Risk-On,2,2,Risk-On
2021-09-01,17076.25,2,0.02616874258107875,0.011816384073136085,0.9620148733457843,Risk-On,2,2,Risk-On
2021-09-02,17234.150390625,2,0.018261728975425984,0.0002579068096202644,0.9814803642149529,Risk-On,2,2,Risk-On
2021-09-03,17323.599609375,2,0.018534684737052734,0.000708387090008628,0.9807569281729388,Risk-On,2,2,Risk-On
2021-09-06,17377.80078125,2,0.015718408766821363,0.0028293569659663255,0.9814522342672118,Risk-On,2,2,Risk-On
2021-09-07,17362.099609375,2,0.02023276462212284,0.005167248995475274,0.9745999863824014,Risk-On,2,2,Risk-On
2021-09-08,17353.5,2,0.023407171477972697,0.002719038622048623,0.9738737898999785,Risk-On,2,2,Risk-On
2021-09-09,17369.25,2,0.06606584128077891,0.014188751896255592,0.9197454068229646,Risk-On,2,2,Risk-On
2021-09-13,17355.30078125,2,0.08835505311793244,0.02325585194610094,0.888389094935967,Risk-On,2,2,Risk-On
2021-09-14,17380.0,2,0.05413202705425096,0.032396462207684,0.9134715107380655,Risk-On,2,2,Risk-On
2021-09-15,17519.44921875,2,0.12214597341109677,5.274595382175808e-06,0.8778487519935216,Risk-On,2,2,Risk-On
2021-09-16,17629.5,2,0.05265153254401407,1.2890410588492258e-06,0.9473471784149279,Risk-On,2,2,Risk-On
2021-09-17,17585.150390625,2,0.03035282669626466,0.0008761430469626105,0.9687710302567722,Risk-On,2,2,Risk-On
2021-09-20,17396.900390625,1,0.02702277481802878,0.8811726560088066,0.0918045691731652,Risk-Off,0,1,Neutral
2021-09-21,17562.0,0,0.5522321155296429,0.0002879173029462596,0.4474799671674116,Neutral,1,1,Neutral
2021-09-22,17546.650390625,2,0.025141693736400145,0.014619301697845163,0.9602390045657552,Risk-On,2,2,Risk-On
2021-09-23,17822.94921875,0,0.6135793791868063,7.905841344741957e-06,0.38641271497184876,Neutral,1,1,Neutral
2021-09-24,17853.19921875,2,0.022467360821030347,0.00029337803996981387,0.977239261139,Risk-On,2,2,Risk-On
2021-09-27,17855.099609375,2,0.02349473856454524,0.009346190711875483,0.9671590707235793,Risk-On,2,2,Risk-On
2021-09-28,17748.599609375,2,0.12295375035965811,0.17949790903675067,0.6975483406035906,Risk-On,2,2,Risk-On
2021-09-29,17711.30078125,2,0.05057152633595092,0.001034523118481402,0.9483939505455683,Risk-On,2,2,Risk-On
2021-09-30,17618.150390625,2,0.04446664473237893,0.06568946137913372,0.8898438938884881,Risk-On,2,2,Risk-On
2021-10-01,17532.05078125,2,0.06198560756044869,0.09228219906648429,0.8457321933730678,Risk-On,2,2,Risk-On
2021-10-04,17691.25,2,0.3712874062535907,0.004639516315452911,0.6240730774309569,Risk-On,2,2,Risk-On
2021-10-05,17822.30078125,2,0.05345270007372032,0.0001390130431249076,0.946408286883155,Risk-On,2,2,Risk-On
2021-10-06,17646.0,1,0.03246820246568274,0.5169190844562144,0.4506127130781029,Risk-Off,0,1,Neutral
2021-10-07,17790.349609375,2,0.08972057803028238,8.61357862070147e-05,0.9101932861835111,Risk-On,2,2,Risk-On
2021-10-08,17895.19921875,2,0.023796527152770718,0.0027179129747017285,0.9734855598725274,Risk-On,2,2,Risk-On
2021-10-11,17945.94921875,2,0.04147903825647205,0.0029391749789396708,0.9555817867645887,Risk-On,2,2,Risk-On
2021-10-12,17991.94921875,2,0.017845091546787435,0.0030091813945812796,0.9791457270586308,Risk-On,2,2,Risk-On
2021-10-13,18161.75,2,0.06924025721511937,5.775664838878965e-07,0.9307591652183963,Risk-On,2,2,Risk-On
2021-10-14,18338.55078125,2,0.05346272393546013,3.666284310422911e-07,0.9465369094361086,Risk-On,2,2,Risk-On
2021-10-18,18477.05078125,2,0.035561605979185534,1.4132550970538148e-05,0.9644242614698433,Risk-On,2,2,Risk-On
2021-10-19,18418.75,2,0.02823122687447543,0.0210136613798361,0.9507551117456879,Risk-On,2,2,Risk-On
2021-10-20,18266.599609375,2,0.03202594891249514,0.09302251803677909,0.8749515330507253,Risk-On,2,2,Risk-On
2021-10-21,18178.099609375,2,0.07017646124104764,0.10386360197048666,0.8259599367884662,Risk-On,2,2,Risk-On
2021-10-22,18114.900390625,2,0.282871845814144,0.16761051245010905,0.5495176417357462,Risk-On,2,2,Risk-On
2021-10-25,18125.400390625,0,0.7976015596414164,0.015408006812520619,0.1869904335460635,Neutral,1,1,Neutral
2021-10-26,18268.400390625,0,0.6492830692403693,0.0022925837547808792,0.34842434700484987,Neutral,1,1,Neutral
2021-10-27,18210.94921875,2,0.10800228393004928,0.08326454684544653,0.8087331692245044,Risk-On,2,2,Risk-On
2021-10-28,17857.25,1,0.0026848178433642295,0.9968447347591795,0.000470447397457153,Risk-Off,0,1,Neutral
2021-10-29,17671.650390625,1,0.1394706196921453,0.8449805314210278,0.015548848886827012,Risk-Off,0,0,Risk-Off
2021-11-01,17929.650390625,0,0.9950324184882327,0.0008433263793487336,0.0041242551324177455,Neutral,1,1,Neutral
2021-11-02,17888.94921875,0,0.444118629854155,0.20959422889883994,0.3462871412470044,Neutral,1,1,Neutral
2021-11-03,17829.19921875,0,0.4483473463015767,0.3743610513175646,0.17729160238085845,Neutral,1,1,Neutral
2021-11-04,17916.80078125,2,0.07046660060966345,0.13760169331275843,0.7919317060775789,Risk-On,2,2,Risk-On
2021-11-08,18068.55078125,0,0.6734973065981256,0.0018522526303736205,0.324650440771501,Neutral,1,1,Neutral
2021-11-09,18044.25,2,0.1032941661915126,0.1128729835044372,0.7838328503040507,Risk-On,2,2,Risk-On
2021-11-10,18017.19921875,2,0.06972016913362791,0.09578787602222341,0.8344919548441484,Risk-On,2,2,Risk-On
2021-11-11,17873.599609375,2,0.0729849327667392,0.37899801861284266,0.5480170486204187,Risk-On,2,2,Risk-On
2021-11-12,18102.75,2,0.4913665456375529,0.002834473399372437,0.5057989809630754,Risk-On,2,2,Risk-On
2021-11-15,18109.44921875,2,0.18073823054590554,0.047397484227734765,0.77186428522636,Risk-On,2,2,Risk-On
2021-11-16,17999.19921875,2,0.07753782132064181,0.25079102136472936,0.6716711573146286,Risk-On,2,2,Risk-On
2021-11-17,17898.650390625,2,0.0956670486102418,0.2644469187607942,0.6398860326289644,Risk-On,2,2,Risk-On
2021-11-18,17764.80078125,1,0.07674111365831696,0.6361182892401777,0.2871405971015056,Risk-Off,0,1,Neutral
2021-11-22,17416.55078125,1,3.9116804610899646e-05,0.999960879285828,3.909561723068168e-09,Risk-Off,0,0,Risk-Off
2021-11-23,17503.349609375,0,0.9917007368463799,0.008267406188552907,3.1856965066326984e-05,Neutral,1,1,Neutral
2021-11-24,17415.05078125,1,0.40566986845289144,0.5938173165519904,0.0005128149951178395,Risk-Off,0,0,Risk-Off
2021-11-25,17536.25,0,0.9686577623846315,0.02976445194639719,0.0015777856689720877,Neutral,1,1,Neutral
2021-11-26,17026.44921875,1,8.923760299768199e-07,0.9999991076239569,1.2943954308725514e-14,Risk-Off,0,0,Risk-Off
2021-11-29,17053.94921875,0,0.9936166740039224,0.006383325498400065,4.976772111206101e-10,Neutral,1,1,Neutral
2021-11-30,16983.19921875,0,0.8770309704402306,0.122969029553094,6.6768927098733936e-12,Neutral,1,1,Neutral
2021-12-01,17166.900390625,0,0.999388421131949,0.0006115763890893454,2.4789610356812077e-09,Neutral,1,1,Neutral
2021-12-02,17401.650390625,0,0.9999279778378792,7.200920650100063e-05,1.2955618926161395e-08,Neutral,1,1,Neutral
2021-12-03,17196.69921875,1,0.03350952667507203,0.9664904732677527,5.717544506990045e-11,Risk-Off,0,0,Risk-Off
2021-12-06,16912.25,1,0.047111918901205634,0.9528880809830749,1.1571932574423161e-10,Risk-Off,0,0,Risk-Off
2021-12-07,17176.69921875,0,0.9998831845195438,0.00011681542918967414,5.1265710598830244e-11,Neutral,1,1,Neutral
2021-12-08,17469.75,0,0.9999389859649774,6.101395575647573e-05,7.926580049421674e-11,Neutral,1,1,Neutral
2021-12-09,17516.849609375,0,0.8658723392963408,0.13412761186617342,4.883748555284724e-08,Neutral,1,1,Neutral
2021-12-10,17511.30078125,1,0.46736427875535236,0.5326353028644324,4.1838021589587705e-07,Risk-Off,0,0,Risk-Off
2021-12-13,17368.25,1,0.1723338238137324,0.8276661747750423,1.4112257794598028e-09,Risk-Off,0,0,Risk-Off
2021-12-14,17324.900390625,0,0.5884474793329214,0.4115525128255907,7.841488619331147e-09,Neutral,1,1,Neutral
2021-12-15,17221.400390625,0,0.5014844759458241,0.49851522657968406,2.9747449253465907e-07,Neutral,1,1,Neutral
2021-12-16,17248.400390625,0,0.6386082330838951,0.3613911432485591,6.236675461707801e-07,Neutral,1,1,Neutral
2021-12-17,16985.19921875,1,0.006207137386983377,0.9937928625335071,7.951009940373931e-11,Risk-Off,0,0,Risk-Off
2021-12-20,16614.19921875,1,3.782279496521e-05,0.9999621772050348,9.777773009697072e-17,Risk-Off,0,0,Risk-Off
2021-12-21,16770.849609375,0,0.9937060398021268,0.0062939601977698946,1.0382224151135046e-13,Neutral,1,1,Neutral
2021-12-22,16955.44921875,0,0.9847983190752398,0.01520168087031108,5.4449432749805174e-11,Neutral,1,1,Neutral
2021-12-23,17072.599609375,0,0.8993086431961758,0.10069134987016776,6.933656386199832e-09,Neutral,1,1,Neutral
2021-12-24,17003.75,1,0.33192661554207836,0.6680733735066875,1.0951233579351353e-08,Risk-Off,0,0,Risk-Off
2021-12-27,17086.25,0,0.5699091132945757,0.4300908856825588,1.0228663708315946e-09,Neutral,1,1,Neutral
2021-12-28,17233.25,0,0.71465972806814,0.2853402719251321,6.7284842884186076e-12,Neutral,1,1,Neutral
2021-12-29,17213.599609375,0,0.5247634972437433,0.4752365027346741,2.1582464764465642e-11,Neutral,1,1,Neutral
2021-12-30,17203.94921875,0,0.9369149802798696,0.06308501876865574,9.51475153744403e-10,Neutral,1,1,Neutral
2021-12-31,17354.05078125,0,0.7613551258410786,0.23864466806546836,2.060934532233481e-07,Neutral,1,1,Neutral
2022-01-03,17625.69921875,0,0.9971742545100453,0.002825713682430492,3.1807524045777575e-08,Neutral,1,1,Neutral
2022-01-04,17805.25,0,0.9988289426150232,0.0011703836582280264,6.737267489487789e-07,Neutral,1,1,Neutral
2022-01-05,17925.25,0,0.9952507826401863,0.0047418451267745715,7.372233038945169e-06,Neutral,1,1,Neutral
2022-01-06,17745.900390625,1,0.23360318198250749,0.7663938818122151,2.9362052766858303e-06,Risk-Off,0,0,Risk-Off
2022-01-07,17812.69921875,0,0.9711425178871943,0.02860345151830115,0.00025403059450390756,Neutral,1,1,Neutral
2022-01-10,18003.30078125,0,0.9909666686218734,0.008315198878687058,0.000718132499439509,Neutral,1,1,Neutral
2022-01-11,18055.75,0,0.8584916006280926,0.1403384936830501,0.00116990568885686,Neutral,1,1,Neutral
2022-01-12,18212.349609375,0,0.9987241676689433,0.000918035098766235,0.0003577972322908602,Neutral,1,1,Neutral
2022-01-13,18257.80078125,0,0.9973233781335445,0.0020782941105081817,0.0005983277559467565,Neutral,1,1,Neutral
2022-01-14,18255.75,0,0.8443334198275738,0.13285034935373694,0.022816230818689786,Neutral,1,1,Neutral
2022-01-17,18308.099609375,0,0.9804245774684658,0.01856193983275547,0.0010134826987788714,Neutral,1,1,Neutral
2022-01-18,18113.05078125,0,0.8580656861285133,0.14185001277306988,8.430109841641147e-05,Neutral,1,1,Neutral
2022-01-19,17938.400390625,1,0.40963687995215303,0.5901152603975679,0.0002478596502798411,Risk-Off,0,0,Risk-Off
2022-01-20,17757.0,1,0.10261252072541718,0.8948657977821154,0.0025216814924672063,Risk-Off,0,0,Risk-Off
2022-01-21,17617.150390625,1,0.1317353904978392,0.8678789290835519,0.00038568041860897876,Risk-Off,0,0,Risk-Off
2022-01-24,17149.099609375,1,3.2103211576639236e-08,0.999999967896788,6.162879071739835e-16,Risk-Off,0,0,Risk-Off
2022-01-25,17277.94921875,0,0.9999963403311687,3.6596662039824987e-06,2.6276654320269163e-12,Neutral,1,1,Neutral
2022-01-27,17110.150390625,1,0.13269658747934646,0.867303412520502,1.5269362980425657e-13,Risk-Off,0,0,Risk-Off
2022-01-28,17101.94921875,0,0.9950449586693939,0.004955041327308251,3.298240620490561e-12,Neutral,1,1,Neutral
2022-01-31,17339.849609375,0,0.9999997261691596,2.738257450406721e-07,5.094873491903743e-12,Neutral,1,1,Neutral
2022-02-01,17576.849609375,0,0.9999999992522408,7.47727706802364e-10,3.130935154697214e-14,Neutral,1,1,Neutral
2022-02-02,17780.0,0,0.9989982147219697,0.0010017833892675793,1.8887631827308124e-09,Neutral,1,1,Neutral
2022-02-03,17560.19921875,1,0.07809980674856523,0.9219001932269852,2.444909692128008e-11,Risk-Off,0,0,Risk-Off
2022-02-04,17516.30078125,0,0.5322705437781122,0.4677294521727634,4.049123741432716e-09,Neutral,1,1,Neutral
2022-02-07,17213.599609375,1,0.004033564597528171,0.9959664354018541,6.170779121090608e-13,Risk-Off,0,0,Risk-Off
2022-02-08,17266.75,0,0.9607278635486082,0.03927213644666445,4.727789224302291e-12,Neutral,1,1,Neutral
2022-02-09,17463.80078125,0,0.9954292654650155,0.00457073450138521,3.359868882910091e-11,Neutral,1,1,Neutral
2022-02-10,17605.849609375,0,0.997801698581133,0.0021983010021634714,4.1670369119909613e-10,Neutral,1,1,Neutral
2022-02-11,17374.75,1,0.07726850443080202,0.922731495420373,1.4882424051507136e-10,Risk-Off,0,0,Risk-Off
2022-02-14,16842.80078125,1,1.3738441811998595e-06,0.9999986261558189,3.13524060847992e-22,Risk-Off,0,0,Risk-Off
2022-02-15,17352.44921875,0,0.9999999999999929,7.470621326429021e-15,4.969774355899083e-21,Neutral,1,1,Neutral
2022-02-16,17322.19921875,0,0.9284195758442588,0.07158042415572491,1.6545850711513828e-14,Neutral,1,1,Neutral
2022-02-17,17304.599609375,0,0.9380915156597193,0.061908484340154786,1.2551826520104476e-13,Neutral,1,1,Neutral
2022-02-18,17276.30078125,0,0.8283651662900879,0.17163483370373195,6.180999887349667e-12,Neutral,1,1,Neutral
2022-02-21,17206.650390625,1,0.45512422972696315,0.5448757702729523,8.469587437803289e-14,Risk-Off,0,0,Risk-Off
2022-02-22,17092.19921875,1,0.31474417487651474,0.6852558251234857,5.461314517040254e-18,Risk-Off,0,0,Risk-Off
2022-02-23,17063.25,0,0.7861827882873118,0.21381721171268755,5.695359110312621e-19,Neutral,1,1,Neutral
2022-02-24,16247.9501953125,1,6.435146182146508e-15,0.9999999999999929,2.2646228697747503e-42,Risk-Off,0,0,Risk-Off
2022-02-25,16658.400390625,0,0.9999999999026734,9.732650330860649e-11,7.430701917260416e-32,Neutral,1,1,Neutral
2022-02-28,16793.900390625,0,0.9999971279883506,2.872011648758894e-06,4.782178329243111e-28,Neutral,1,1,Neutral
2022-03-02,16605.94921875,1,0.08663017786455725,0.9133698221354445,3.1099116252205053e-29,Risk-Off,0,0,Risk-Off
2022-03-03,16498.05078125,0,0.6571764666130246,0.34282353338697524,7.232982960589016e-27,Neutral,1,1,Neutral
2022-03-04,16245.349609375,1,0.0077326691779371955,0.9922673308220621,3.3406389086663324e-31,Risk-Off,0,0,Risk-Off
2022-03-07,15863.150390625,1,4.593956317988278e-06,0.9999954060436813,6.660820302559803e-41,Risk-Off,0,0,Risk-Off
2022-03-08,16013.4501953125,0,0.9999833495129284,1.665048706989983e-05,1.3761966854468713e-37,Neutral,1,1,Neutral
2022-03-09,16345.349609375,0,0.9999999918154394,8.18456080319747e-09,2.1295048495754332e-36,Neutral,1,1,Neutral
2022-03-10,16594.900390625,0,0.9999998712030992,1.2879690092408025e-07,1.0077261649651234e-34,Neutral,1,1,Neutral
2022-03-11,16630.44921875,0,0.978275438592906,0.021724561407093407,3.737195265492959e-31,Neutral,1,1,Neutral
2022-03-14,16871.30078125,0,0.9998050598832429,0.00019494011675712597,2.8663297111994413e-32,Neutral,1,1,Neutral
2022-03-15,16663.0,1,0.07414834202806364,0.9258516579719371,1.4052275461761798e-34,Risk-Off,0,0,Risk-Off
2022-03-16,16975.349609375,0,0.9999676129620031,3.238703799637211e-05,3.392213314188671e-32,Neutral,1,1,Neutral
2022-03-17,17287.05078125,0,0.9999999382075108,6.17924894312824e-08,4.017248619795504e-37,Neutral,1,1,Neutral
2022-03-21,17117.599609375,0,0.7234127398977886,0.2765872601022109,4.234197973688439e-31,Neutral,1,1,Neutral
2022-03-22,17315.5,0,0.9999355171393584,6.448286064155242e-05,1.2342982672207037e-28,Neutral,1,1,Neutral
2022-03-23,17245.650390625,0,0.9141118770095477,0.08588812299045254,1.4925593555924715e-28,Neutral,1,1,Neutral
2022-03-24,17222.75,0,0.9702410256235647,0.02975897437643612,2.2440097729769585e-28,Neutral,1,1,Neutral
2022-03-25,17153.0,0,0.9750223852860533,0.024977614713946168,6.162074849311221e-25,Neutral,1,1,Neutral
2022-03-28,17222.0,0,0.9826701555924426,0.017329844407557606,1.888142515390954e-22,Neutral,1,1,Neutral
2022-03-29,17325.30078125,0,0.9790957425321241,0.020904257467876768,2.0822318740906225e-28,Neutral,1,1,Neutral
2022-03-30,17498.25,0,0.9999314170343463,6.858296565343468e-05,1.3064348146635953e-25,Neutral,1,1,Neutral
2022-03-31,17464.75,0,0.9717593797377381,0.02824062026226275,8.2835528689399e-24,Neutral,1,1,Neutral
2022-04-01,17670.44921875,0,0.9979536699273706,0.0020463300726294123,7.31483042458167e-18,Neutral,1,1,Neutral
2022-04-04,18053.400390625,0,0.999999769078288,2.309217124372988e-07,2.068424241663847e-18,Neutral,1,1,Neutral
2022-04-05,17957.400390625,0,0.9605246473222924,0.03947535267770815,4.523922918562872e-18,Neutral,1,1,Neutral
2022-04-06,17807.650390625,0,0.9064531259753926,0.09354687402460805,4.884676633720389e-17,Neutral,1,1,Neutral
2022-04-07,17639.55078125,0,0.8092118505789639,0.19078814942098166,5.4878413509523495e-14,Neutral,1,1,Neutral
2022-04-08,17784.349609375,0,0.9751814191465021,0.024818580853462544,3.483309579038724e-14,Neutral,1,1,Neutral
