Date,Close,High,Low,Open,Volume,dist_ema_10,dist_ema_21,dist_ema_50,dist_ema_200,spread_ema_10_21,spread_ema_21_50,spread_ema_50_200,rsi_7,rsi_14,rsi_28,adx_14,natr_5,natr_14,natr_21,gk_vol_21,vol_zscore_5,vol_zscore_20,dist_ema_10_roc_1d,dist_ema_10_roc_5d,dist_ema_21_roc_1d,dist_ema_21_roc_5d,dist_ema_50_roc_1d,dist_ema_50_roc_5d,dist_ema_200_roc_1d,dist_ema_200_roc_5d,rsi_14_roc_1d,rsi_14_roc_5d,adx_14_roc_1d,adx_14_roc_5d,natr_14_roc_1d,natr_14_roc_5d,gk_vol_21_roc_1d,gk_vol_21_roc_5d
2021-02-24,14982.0,15008.7998046875,14504.5,14729.150390625,403800,0.0021361995450112146,0.008909679489146748,0.02739293365765183,0.053864119430722696,0.006759041283221604,0.018320028585575597,0.025765395990052238,52.84153081201943,55.93319867759771,57.79555532978697,0.0,1.8877418348773038,1.6099289267231032,1.4594709214265427,0.011203095415263244,-1.633591745329589,-1.8295110032754207,0.017873831880145026,-0.006581325083647,0.017581798757460236,-0.016722163508922548,0.0176743751487504,-0.020436606089803355,0.018727426069263003,-0.01857488360815006,7.843213205007359,-10.510924232270817,0.0,0.0,0.10758953031648133,0.22505416897040664,0.0008825258147542227,0.001171766582509717
2021-02-25,15097.349609375,15176.5,15065.349609375,15079.849609375,803900,0.008046199679032322,0.015138402697612583,0.0338717241970413,0.06132352878765473,0.007035593230586513,0.018453958051086516,0.026552428070255943,58.504651124308126,58.75634304944173,59.485526147748175,0.0,1.756316123171709,1.5755339558567432,1.4407002639046984,0.011049892318366963,0.9501893350702542,0.6697331071888919,0.005910000134021107,0.005795972531075812,0.006228723208465835,-0.0026172289709034385,0.006478790539389469,-0.006062784000374695,0.007459409356932033,-0.004072051202842937,2.8231443718440232,-3.7798618652333005,0.0,0.0,-0.03439497086636001,0.20033686429323505,-0.00015320309689628026,0.0010401544247666018
2021-02-26,14529.150390625,14919.4501953125,14467.75,14888.599609375,1103600,-0.024591002268776044,-0.02101409829444306,-0.004842113434955022,0.02116264483895422,0.0036670811758480527,0.016519119255255604,0.026131288939154212,34.61558871143134,43.85283714275454,49.38401818744348,0.0,2.3266719737581414,1.8297353021845055,1.6321049780511854,0.011373093251882441,1.4368368204462953,2.132480148219548,-0.032637201947808364,-0.018983642764119985,-0.03615250099205564,-0.028753365186318727,-0.03871383763199632,-0.0341085319182413,-0.04016088394870051,-0.033979693527791406,-14.903505906687194,-13.173957288849195,0.0,0.0,0.25420134632776237,0.4238584696256795,0.00032320093351547764,0.001157086065262854
2021-03-01,14761.5498046875,14806.7998046875,14638.5498046875,14702.5,507300,-0.007366639909320929,-0.00487040534364416,0.01063685807109366,0.037109593224071,0.0025147598962911464,0.015583159719104608,0.02619411210026847,45.27792660927104,49.49548526951102,52.78484843735869,0.0,2.2082127097526354,1.806640699715767,1.6194806024742165,0.011153709577620234,-0.749787436805502,-1.0352620026556738,0.017224362359455115,0.013941864516532745,0.0161436929507989,0.006822347822652998,0.015478971506048681,0.0027221836601422633,0.01594694838511678,0.003867202606423162,5.642648126756484,2.429655306326559,0.0,0.0,-0.023094602468738623,0.2914177003942031,-0.0002193836742622069,0.0008406306978969592
2021-03-02,14919.099609375,14959.099609375,14760.7998046875,14865.2998046875,621700,0.0026393140539456273,0.005225084997133687,0.020565960144104115,0.0476764036018089,0.002578964246607366,0.015261134422460389,0.02656412668699707,51.52944924805978,52.94774245251141,54.91451280298577,0.0,2.013748174880278,1.7548195972650906,1.5893683901189841,0.00993273178563861,-0.24072332518259584,-0.3454589856997485,0.010005953963266557,0.018376946389079437,0.010095490340777847,0.013897204265447178,0.009929102073010456,0.010847401635202687,0.0105668103777379,0.012539710240349208,3.452257183000391,4.857756979921064,0.0,0.0,-0.05182110245067628,0.2524802008584688,-0.0012209777919816242,-0.000387837814870411
2021-03-03,15245.599609375,15273.150390625,14995.7998046875,15064.400390625,544200,0.020022869540366337,0.02468811079835091,0.041149128238562815,0.0698528799451148,0.004573663392553916,0.016064417325372164,0.027569299083132867,62.0198493646862,59.17565075879294,58.89874334373895,0.0,2.0409602842550565,1.7604580831638585,1.5918535051072202,0.0099366813070671,-0.7020540211035897,-0.7037356244540861,0.01738355548642071,0.017886669995355122,0.019463025801217223,0.01577843130920416,0.0205831680944587,0.013756194580910985,0.022176476343305898,0.015988760514392103,6.2279083062815275,3.242452081195232,0.0,0.0,0.00563848589876792,0.15052915644075537,3.9495214284902824e-06,-0.0012664141081961434
2021-03-04,15080.75,15202.349609375,14980.2001953125,15026.75,534900,0.007346251094106266,0.012355832134098686,0.028685423741146156,0.05767124222360706,0.004973047782280797,0.016130288470432224,0.028177533980256696,55.00715647286961,55.20271449129895,56.293977821329165,0.0,2.002587333598198,1.7782842803446295,1.6164257490640372,0.009706806147154938,-0.509152015951927,-0.6784432350564424,-0.012676618446260071,-0.0006999485849260561,-0.012332278664252223,-0.002782570563513897,-0.012463704497416659,-0.005186300455895142,-0.012181637721507738,-0.0036522865640476673,-3.972936267493992,-3.5536285581427833,0.0,0.0,0.017826197180770942,0.20275032448788632,-0.00022987515991216255,-0.0013430861712120257
2021-03-05,14938.099609375,15092.349609375,14862.099609375,14977.9501953125,640700,-0.0017862616359593988,0.00252650015242888,0.018198120954345948,0.04716995220660027,0.004320479294801539,0.015632126232607596,0.028454021526870765,49.37129319898366,51.95226960264735,54.1451506714592,0.0,1.9256408711370447,1.7771298047522448,1.6275521291034438,0.0098169979224324,1.2211071686736392,0.04103433926950697,-0.009132512730065665,0.022804740632816643,-0.009829331981669806,0.023540598446871938,-0.010487302786800209,0.02304023438930097,-0.010501290017006788,0.026007307367646053,-3.2504448886516,8.09943245989281,0.0,0.0,-0.001154475592384685,-0.05260549743226073,0.00011019177527746282,-0.0015560953294500406
2021-03-08,14956.2001953125,15111.150390625,14919.900390625,15002.4501953125,0,-0.00047191129560971356,0.0033999959693457155,0.018655627142257093,0.047933733122079374,0.003873735324411221,0.01520393784551843,0.02874190766702901,50.12772004586093,52.335781815770815,54.3743233279972,0.0,1.7943950846789471,1.7395329686101555,1.609065805104136,0.009885843930984944,-1.7613648664253991,-2.8734129428157362,0.0013143503403496852,0.006894728613711215,0.0008734958169168356,0.008270401312989875,0.00045750618791114486,0.008018769071163433,0.0007637809154791009,0.010824139898008373,0.38351221312346695,2.8402965462597933,0.0,0.0,-0.03759683614208931,-0.06710773110561141,6.884600855254323e-05,-0.0012678656466352904
2021-03-09,15098.400390625,15126.849609375,14925.4501953125,15049.900390625,675300,0.007377194986362645,0.011749903163684768,0.02719914405996452,0.05728815659135233,0.004340686089664078,0.015269821966842647,0.02929228738690548,56.13457067957861,55.35094508577649,56.1593959295978,0.0,1.6887785006573774,1.6953469779118406,1.5815303501226927,0.010027773620466201,0.7149311815971543,0.3669288078587378,0.007849106281972358,0.0047378809324170185,0.008349907194339052,0.006524818166551081,0.008543516917707428,0.006633183915860406,0.009354423469272954,0.009611752989543428,3.0151632700056723,2.4032026332650744,0.0,0.0,-0.04418599069831486,-0.05947261935324999,0.00014192968948125752,9.50418348275913e-05
2021-03-10,15174.7998046875,15218.4501953125,15100.849609375,15202.150390625,404600,0.010183413582526708,0.015312388691118499,0.03108691381303046,0.061976247561648316,0.0050772711565341706,0.015536622321970835,0.02995803102028225,59.213769976063936,56.92744346336062,57.09467636569062,0.0,1.5024434962173838,1.6228330712869918,1.5363081772524156,0.009915659145168329,-0.17010907146007923,-0.8624918401359475,0.0028062185961640626,-0.00983945595783963,0.003562485527433731,-0.00937572210723241,0.0038877697530659387,-0.010062214425532356,0.004688090970295988,-0.007876632383466482,1.5764983775841301,-2.248207295432323,0.0,0.0,-0.0725139066248488,-0.1376250118768667,-0.0001121144752978722,-2.102216189877118e-05
2021-03-12,15030.9501953125,15336.2998046875,14953.599609375,15321.150390625,493200,0.0004968871759577724,0.005167990144320887,0.020459825905340987,0.05136619613394093,0.004668783109908472,0.015213214020896664,0.03028670942648834,51.302923167039886,53.124013051849005,54.81144713803008,0.0,1.7226740151589277,1.7032008979840239,1.5983952905347432,0.010148183575557293,0.18627520284101576,-0.4436491419538543,-0.009686526406568936,-0.006849363918148494,-0.010144398546797613,-0.007187841989777799,-0.010627087907689473,-0.00822559783580517,-0.010610051427707386,-0.00630504608966613,-3.803430411511613,-2.0787014394499437,0.0,0.0,0.08036782669703202,-0.07508338236060563,0.00023252443038896363,0.000441377428402355
2021-03-15,14929.5,15048.400390625,14745.849609375,15048.400390625,467500,-0.005124281111651647,-0.001469589350844142,0.013033129525587427,0.043810287432257004,0.0036735158888902978,0.014524063285166436,0.03038119584606557,46.22202784655637,50.55848521334103,53.25389098661685,0.0,1.7928100394983277,1.7370428654567993,1.62912698640434,0.01052985329146923,0.23812844874805594,-0.5357390389166563,-0.005621168287609419,-0.003338019475692248,-0.006637579495165029,-0.003996089503273022,-0.00742669637975356,-0.005164991428758521,-0.007555908701683926,-0.0033596647743432684,-2.5655278385079754,-1.3937843893063189,0.0,0.0,0.03384196747277546,-0.04008693929544549,0.0003816697159119368,0.000712855369036829
2021-03-16,14910.4501953125,15051.599609375,14890.650390625,14996.099609375,100,-0.0052373193100499985,-0.0024948934601273635,0.01127491187929553,0.04203796321580959,0.002756864429233047,0.0138042454611459,0.03042006775323414,45.24048377128486,50.06951593583293,52.96082924419964,0.0,1.6519682531447526,1.692131914318776,1.6049336512399217,0.010503960779409655,-1.6366096009506468,-2.2394894068593594,-0.00011303819839835177,-0.0047654080144402845,-0.0010253041092832215,-0.005894889429473079,-0.0017582176462918962,-0.007380715262961562,-0.0017723242164474143,-0.0058957699062697835,-0.4889692775080974,-2.266265879937883,0.0,0.0,-0.044910951138023236,-0.04740105429137942,-2.589251205957488e-05,0.0006181168484247108
2021-03-17,14721.2998046875,14956.5498046875,14696.0498046875,14946.5498046875,100,-0.014657566176316684,-0.013790814011756018,-0.0014930333644140234,0.028523985017760337,0.0008796456285731845,0.012469748631492254,0.030061901804566315,36.30875257382159,45.37681451428125,50.12071368371723,0.0,1.6924641587876876,1.7178502137223057,1.632411708487561,0.01061339360043497,-1.0863964347216006,-1.8949112655837954,-0.009420246866266685,-0.02203476116267933,-0.011295920551628655,-0.025540717175440784,-0.012767945243709554,-0.028692177424378545,-0.013513978198049253,-0.02876417157359199,-4.692701421551682,-9.974130571495238,0.0,0.0,0.025718299403529654,0.022503235810465094,0.00010943282102531503,0.0005856199799687684
2021-03-18,14557.849609375,14875.2001953125,14478.599609375,14855.5,542200,-0.021041582406027284,-0.02254221727122167,-0.01209208353018199,0.016931237196490853,-0.001532889281326739,0.01069113564359367,0.029378568835023145,30.281599676478493,41.73658068937851,47.82252235280668,0.0,1.9140347165674352,1.8076497397040956,1.7018620975097802,0.010914316162316553,0.8764160293012073,0.04748390928646595,-0.0063840162297106005,-0.031224995988553994,-0.008751403259465652,-0.037854605962340165,-0.010599050165767968,-0.04317899734321245,-0.011592747821269483,-0.04504501036515746,-3.6402338249027366,-15.190862773982104,0.0,0.0,0.08979952598178986,0.18481666841710376,0.00030092256188158327,0.0009986570171482238
2021-03-19,14744.0,14788.25,14350.099609375,14471.150390625,919200,-0.006984758705059759,-0.009138817344123432,0.0005190416946510111,0.029627996363244286,-0.0021692100478283446,0.009746934492768995,0.029093853745441312,42.879975578919606,46.95569961598457,50.503049171547616,0.0,2.1062392466921556,1.8696053058096038,1.7418678412892974,0.011512110506377316,1.362299492254074,1.334921207815724,0.014056823700967527,-0.007481645881017531,0.013403399927098238,-0.014306807488444317,0.012611125224833002,-0.019940784210689975,0.012696759166753432,-0.021738199770696645,5.219118926606058,-6.168313435864434,0.0,0.0,0.06195556610550823,0.16640440782557997,0.000597794344060763,0.0013639269308200232
2021-03-22,14736.400390625,14763.900390625,14597.849609375,14736.2998046875,459000,-0.006141950067290204,-0.008780015085261383,3.2058845712798513e-06,0.02879942415160504,-0.002654368013771979,0.008861020866713221,0.028796125949977866,42.51406589985034,46.77149754806299,50.39344358322081,0.0,1.9112217394351623,1.8174435719956508,1.7134347379177333,0.011559911077407024,0.19145798383773024,-0.22792663524448137,0.0008428086377695546,-0.0010176689556385572,0.0003588022588620482,-0.007310425734417241,-0.0005158358100797312,-0.013029923641016147,-0.000828572211639244,-0.015010863280651963,-0.1842020679215821,-3.7869876652780405,0.0,0.0,-0.05216173381395306,0.08040070653885145,4.7800571029708513e-05,0.001030057785937795
2021-03-23,14814.75,14878.599609375,14707.0,14768.5498046875,474200,-0.0007019992213117202,-0.0031918877125463223,0.0051102707943857266,0.03391673011247306,-0.002491637618902863,0.008328742919116535,0.028659998962422537,47.865128493698904,48.99309518826272,51.51839032288709,0.0,1.752551694599413,1.7614368453898162,1.6783696678124893,0.011444780563858706,-0.014498421338949423,-0.15084463500706666,0.005439950845978484,0.004535320088738279,0.005588127372715061,-0.0006969942524189588,0.005107064909814447,-0.006164641084909804,0.005117305960868016,-0.008121233103336532,2.2215976401997324,-1.0764207475702108,0.0,0.0,-0.05600672660583461,0.06930493107104008,-0.0001151305135483182,0.0009408197844490516
2021-03-24,14549.400390625,14752.349609375,14535.0,14712.4501953125,456400,-0.015270317952736685,-0.019169307056264486,-0.012393117177060466,0.015242514614029685,-0.003959451181995207,0.006908623402543471,0.027982421216119383,34.99435086332362,42.52040460783594,47.717815240773476,0.0,1.8121634889532876,1.8027900743530705,1.7191595091861787,0.011288752041114776,-0.5741968881709728,-0.16573312079837094,-0.014568318731424964,-0.0006127517764200011,-0.015977419343718165,-0.005378493044508468,-0.017503387971446193,-0.010900083812646443,-0.01867421549844337,-0.013281470403730651,-6.472690580426779,-2.8564099064453075,0.0,0.0,0.04135322896325433,0.08493986063076475,-0.0001560285227439305,0.000675358440679806
2021-03-25,14324.900390625,14575.599609375,14264.400390625,14570.900390625,606800,-0.025064648365170493,-0.03128274690700181,-0.02657726668873983,-0.0004186635220548555,-0.006377959863086755,0.004857434099824217,0.02687280897755707,27.654382263709678,37.95197510260911,44.816988050357935,0.0,1.9069380846878492,1.8554285678594697,1.7664037813443403,0.011365265382089039,0.11958764451112461,0.3375497718577086,-0.009794330412433808,-0.004023065959143209,-0.012113439850737321,-0.008740529635780137,-0.014184149511679366,-0.014485183158557841,-0.01566117813608454,-0.017349900718545707,-4.568429505226831,-3.784605586769402,0.0,0.0,0.052638493506399264,0.04777882815537415,7.651334097426299e-05,0.00045094921977248577
2021-03-26,14507.2998046875,14572.900390625,14414.25,14506.2998046875,481000,-0.010374489007691558,-0.01725521312549961,-0.013634044840899258,0.012185067163505972,-0.00695285645062714,0.0036847494211768176,0.02617599671740557,39.65241490440394,43.28371654504078,47.50576206554268,0.0,1.8482666555722782,1.8233420780291436,1.7425420026461729,0.010466088841267826,-0.22957615804730222,-0.05775501217070994,0.014690159357478935,-0.0033897303026317995,0.014027533781502198,-0.008116395781376178,0.012943221847840573,-0.01415308653555027,0.012603730685560827,-0.017442929199738312,5.331741442431671,-3.6719830709437886,0.0,0.0,-0.03208648983032614,-0.046263227780460214,-0.0008991765408212123,-0.0010460216651094895
2021-03-30,14845.099609375,14876.2998046875,14617.599609375,14628.5,594500,0.010341527319274966,0.005113582227739693,0.008964011914434028,0.03538526419554835,-0.005174433545661047,0.0038308403694637372,0.026186516039340156,55.57215039940567,51.5816792838954,51.99777021334003,0.0,1.9421012692234216,1.8321246080310796,1.7401656643085635,0.01056555129753765,0.9993997080593352,0.5338702200779164,0.020716016326966524,0.01648347738656517,0.022368795353239303,0.013893597313001077,0.022598056755333287,0.008960806029862748,0.023200197032042374,0.006585840043943306,8.297962738854615,4.810181735832408,0.0,0.0,0.008782530001935962,0.014681036035428807,9.946245626982382e-05,-0.0009943597798693742
2021-03-31,14690.7001953125,14813.75,14670.25,14811.849609375,463900,-0.00013642031735362073,-0.004857177796472896,-0.001470010536255394,0.02436562485137577,-0.004721401574220385,0.0034036996345080985,0.025873669955076724,48.71876346641455,48.116477872804154,49.970897076383615,0.0,1.8080514385874873,1.8041535312592234,1.7313953606073764,0.010056264674296217,-0.7670230099926278,-0.02197879772112087,-0.010477947636628586,0.0005655789039580994,-0.009970760024212589,-0.0016652900839265738,-0.010434022450689421,-0.006580281330641121,-0.011019639344172577,-0.009551105261097287,-3.4652014110912432,-0.8766173154585672,0.0,0.0,-0.027971076771856174,0.042716685869407245,-0.0005092866232414336,-0.0013885158895624895
2021-04-01,14867.349609375,14883.2001953125,14692.4501953125,14798.400390625,445000,0.009704356286995234,0.006458545001855579,0.01011949462091994,0.03630492691684432,-0.0032146155108962165,0.003637456939726823,0.025923103588601965,55.96710476806649,52.08269618945813,52.182414230559786,0.0,1.6882116824485525,1.7478647208297862,1.691012015034997,0.010093497529423194,-0.9583438296948215,-0.06636950648310225,0.009840776604348855,0.024974674239731917,0.011315722798328475,0.025627852058120064,0.011589505157175333,0.022512611797980406,0.011939302065468546,0.02106241230281463,3.966218316653979,9.56229158162219,0.0,0.0,-0.05628881042943723,-0.054925353523284315,3.72328551269778e-05,-0.0011952545116915812
2021-04-05,14637.7998046875,14849.849609375,14459.5,14837.7001953125,509700,-0.004820434845242071,-0.008262306918023555,-0.0052629708353509625,0.020098427714691964,-0.003458543757624532,0.0030243239755783588,0.025495581049536968,46.09058602861966,47.049419088803575,49.24867734214548,0.0,1.9290043040848823,1.8474891443353414,1.7684231256921177,0.010554112291862976,0.18586354303987832,0.22535179935234412,-0.014524791132237305,0.020244213519928424,-0.014720851919879135,0.02302043998897825,-0.015382465456270903,0.02131429585338887,-0.016206499202152353,0.020517091236746818,-5.0332771006545585,9.097443986194463,0.0,0.0,0.09962442350555523,-0.007939423524128353,0.00046061476243978126,-0.000811153090226063
2021-04-06,14683.5,14779.099609375,14573.900390625,14737.0,475300,-0.001402323766125742,-0.004698602240929363,-0.0020729089397558045,0.023046230323196856,-0.003300907415722469,0.002638088630323768,0.025171317111217933,48.21323299140189,48.12426802699626,49.8310054945013,0.0,1.817896784517317,1.8100064355252192,1.7455173868700005,0.010508744183479614,-0.3791623857913993,0.08754475597984152,0.0034181110791163287,0.008972165241565817,0.0035637046770941923,0.012556610884570246,0.003190061895595158,0.011561135901143453,0.0029478026085048917,0.010861163159690884,1.0748489381926873,4.84055148195548,0.0,0.0,-0.03748270881012217,-0.013335642503924383,-4.5368108383361805e-05,4.26553422117875e-05
2021-04-07,14819.0498046875,14879.7998046875,14649.849609375,14716.4501953125,0,0.00638597108942859,0.004079662115028509,0.006857496001740565,0.032156733501627024,-0.0022916744078849446,0.0027665473084682642,0.025126929680069365,54.42314115710126,51.28306821040335,51.54128625699699,0.0,1.7513588385679444,1.7761838783595247,1.7210830062286062,0.010507064128778871,-1.7778937962804464,-1.7354871594452876,0.0077882948555543325,-0.003955556229846375,0.008778264355957872,-0.001033920112711184,0.00893040494149637,-0.0021065159126934623,0.009110503178430169,-0.0032285306939213235,3.158800183407088,-0.2986110734920473,0.0,0.0,-0.03382255716569449,-0.055940729671554834,-1.6800547007426309e-06,-5.848716875877895e-05
