date,symbol,pivot_price,pivot_index,pivot_index_pos,close_prev,close_today,depth,recovery,ath,scan_date,day_move,day_move_pct
2026-07-20,TPLPLASTEH.NS,80.83608892268335,2025-08-24 00:00:00,3,79.62999725341797,82.93000030517578,0.381340698343708,,133.27832864189665,2026-07-20 16:01:12.409612,3.3000030517578125,4.144170746679469
2026-07-20,VSSL.NS,306.29998779296875,2026-05-03 00:00:00,39,298.3500061035156,308.79998779296875,0.3629629818009741,,336.6843603727364,2026-07-20 16:01:12.299764,10.449981689453123,3.5025914113195613
2026-07-17,BEPL.NS,112.8487308924159,2025-08-03 00:00:00,1,109.68000030517578,113.0999984741211,0.3424826636377453,1.0065013146890691,167.40345034391984,2026-07-17 15:37:08.449694,3.4199981689453125,3.1181602474739627
2026-07-17,EXIDEIND.NS,431.0,2025-09-14 00:00:00,7,421.2999877929688,435.2000122070313,0.334106728538283,1.029166751437717,614.8316810514925,2026-07-17 15:37:08.837623,13.9000244140625,3.299317544935016
2026-07-17,HAL.NS,4474.0,2026-05-31 00:00:00,44,4433.7998046875,4500.7001953125,0.2952981851726929,0.7007427508990312,5553.466991413298,2026-07-17 15:37:08.592598,66.900390625,1.508872605259976
2026-07-17,SCPL.NS,480.0,2026-05-17 00:00:00,42,470.7000122070313,490.1499938964844,0.175,1.120833260672433,717.0499877929688,2026-07-17 15:37:08.646733,19.449981689453125,4.132139618661897
2026-07-17,TFCILTD.NS,84.61000061035156,2026-05-10 00:00:00,41,83.76000213623047,85.02999877929688,0.1590828387587306,1.0312034322074968,84.61000061035156,2026-07-17 15:37:08.511719,1.2699966430664062,1.5162328207690767
2026-07-16,CAPITALSFB.NS,298.20001220703125,2026-06-21 00:00:00,47,296.6000061035156,299.3500061035156,0.3673279806198075,0.7738332761870188,461.2472374054525,2026-07-16 15:46:50.037840,2.75,0.9271746269082104
2026-07-16,GANESHBE.NS,105.73999786376952,2026-05-03 00:00:00,40,103.86000061035156,107.44000244140624,0.1630414054479246,1.0986081663739262,217.0500030517578,2026-07-16 15:46:49.576447,3.5800018310546875,3.446949557111666
2026-07-16,MMFL.NS,522.2187031655338,2026-04-26 00:00:00,39,520.5,524.0999755859375,0.1810419120107756,1.019898490826292,721.5174013688625,2026-07-16 15:46:50.006868,3.5999755859375,0.6916379607949087
2026-07-16,UNIMECH.NS,1239.699951171875,2025-07-27 00:00:00,0,1206.5,1296.9000244140625,0.4393804731999675,1.105012077051093,1523.75,2026-07-16 15:46:49.849582,90.4000244140625,7.492749640618525
2026-07-15,ATALREAL.NS,29.770000457763672,2026-05-24 00:00:00,43,28.989999771118164,30.209999084472656,0.2297615064632657,1.064327283171553,32.0,2026-07-15 15:46:17.480183,1.2199993133544922,4.208345370771405
2026-07-15,FILATEX.NS,66.0999984741211,2025-11-09 00:00:00,15,61.68999862670898,70.33999633789062,0.4514372290684786,1.1420910804989328,77.41085400730891,2026-07-15 15:46:17.167577,8.64999771118164,14.021718112725946
2026-07-15,QMSMEDI.NS,109.99007844228817,2025-09-21 00:00:00,8,107.88999938964844,112.13999938964844,0.3731253043480618,1.0523858839722868,232.95242516332308,2026-07-15 15:46:17.549313,4.25,3.9391973528992055
2026-07-15,RAINBOW.NS,1495.0,2026-06-21 00:00:00,47,1484.0999755859375,1501.5999755859375,0.3413137071383504,0.7434573827444677,1706.201165449826,2026-07-15 15:46:17.505291,17.5,1.1791658438031325
2026-07-15,SSWL.NS,257.65787678176895,2025-07-27 00:00:00,0,250.44000244140625,262.5599975585937,0.3440914669061733,1.0552925578050032,296.03692511234607,2026-07-15 15:46:17.681709,12.1199951171875,4.839480513909967
2026-07-15,USHAMART.NS,497.1000061035156,2025-11-16 00:00:00,16,497.1000061035156,497.1499938964844,0.2355662938357133,1.000426881215741,527.5,2026-07-15 15:46:17.307998,0.04998779296875,0.0100558825900196
2026-07-14,HIRECT.NS,1054.25,2025-08-24 00:00:00,4,1052.699951171875,1062.4000244140625,0.4638842663438167,1.0166650130201265,1212.0999755859375,2026-07-14 15:42:49.700905,9.7000732421875,0.9214471066887856
2026-07-14,JETFREIGHT.NS,23.63999938964844,2026-06-21 00:00:00,47,22.63999938964844,23.700000762939453,0.1821739362633746,1.1670645999325373,40.71566009521485,2026-07-14 15:42:49.766617,1.0600013732910156,4.681984990581202
2026-07-14,TVSSCS.NS,138.14999389648438,2025-08-17 00:00:00,3,138.02999877929688,139.47999572753906,0.3462178524415941,1.0278068574595085,258.0,2026-07-14 15:42:49.689407,1.4499969482421875,1.0504940672792882
2026-07-14,WANBURY.NS,309.0,2025-08-31 00:00:00,5,300.45001220703125,336.0,0.4773462783171521,1.1830508474576271,329.70001220703125,2026-07-14 15:42:49.587165,35.54998779296875,11.832247078915843
2026-07-13,AEGISVOPAK.NS,294.8999938964844,2025-07-27 00:00:00,0,283.17999267578125,303.29998779296875,0.4642251499826715,1.061358614105096,302.0,2026-07-13 16:43:36.311770,20.1199951171875,7.105020000556079
2026-07-13,AGARWALEYE.NS,496.4500122070313,2026-05-24 00:00:00,43,481.5499877929688,497.8500061035156,0.2940140845070422,0.5799401563084768,568.0,2026-07-13 16:43:36.223111,16.300018310546875,3.384906805885891
2026-07-13,ARMANFIN.NS,1906.5999755859373,2026-05-17 00:00:00,42,1813.0,1965.800048828125,0.2179272030423205,1.1424791173097173,2680.0,2026-07-13 16:43:36.355279,152.800048828125,8.428022549813845
2026-07-13,BFINVEST.NS,528.0,2025-09-28 00:00:00,9,487.25,535.25,0.4034090909090909,1.034037558685446,829.0,2026-07-13 16:43:36.512100,48.0,9.851205746536683
2026-07-13,HESTERBIO.NS,2341.877794371165,2025-08-10 00:00:00,2,2120.89990234375,2545.0,0.47080925750829,1.1842248371599349,3359.213188791827,2026-07-13 16:43:36.353601,424.10009765625,19.99623354160129
2026-07-13,JSWINFRA.NS,349.0,2025-09-28 00:00:00,9,330.04998779296875,351.20001220703125,0.3311747903468616,1.019034540337238,359.4385767570048,2026-07-13 16:43:36.201891,21.1500244140625,6.408127615908087
2026-07-13,KABRAEXTRU.NS,313.04998779296875,2025-07-27 00:00:00,0,294.3500061035156,315.6499938964844,0.4250119564960964,1.0195415734089457,628.2834097147445,2026-07-13 16:43:36.347126,21.29998779296875,7.236279039001641
2026-07-13,PAYTM.NS,1381.800048828125,2025-12-07 00:00:00,19,1341.800048828125,1386.5,0.3265306537113243,1.0104165567574104,1955.0,2026-07-13 16:43:36.581474,44.699951171875,3.3313421929678846
2026-07-13,SHYAMMETL.NS,998.6739974638178,2025-08-03 00:00:00,1,975.0999755859376,1029.3499755859375,0.2530094886874956,1.121405361968488,1014.0,2026-07-13 16:43:36.261240,54.25,5.563532084738406
2026-07-13,SURYODAY.NS,190.77999877929688,2026-05-17 00:00:00,42,184.3099975585937,191.57000732421875,0.1781108918385553,1.0232492243747286,296.3500061035156,2026-07-13 16:43:36.290935,7.260009765625,3.9390211392721546
2026-07-13,TATATECH.NS,725.75,2025-09-21 00:00:00,8,718.5499877929688,760.7999877929688,0.3008611865015717,1.1605220371569498,1365.1796711371858,2026-07-13 16:43:36.617748,42.25,5.879897114711694
2026-07-10,AURUM.NS,225.6999969482422,2025-07-27 00:00:00,1,220.6999969482422,226.8000030517578,0.3269827383678774,1.014905231138597,264.79998779296875,2026-07-10 16:34:11.949906,6.100006103515625,2.76393574438797
2026-07-10,CHENNPETRO.NS,1159.699951171875,2026-05-03 00:00:00,41,1121.699951171875,1180.699951171875,0.1609036677093747,1.1125402076503947,1249.0,2026-07-10 16:34:12.153857,59.0,5.259873635401415
2026-07-10,DATAPATTNS.NS,4303.0,2026-05-10 00:00:00,42,4284.0,4343.0,0.1713687897615036,1.0542446505252634,4955.89990234375,2026-07-10 16:34:11.679540,59.0,1.377217553688142
2026-07-10,ESAFSFB.NS,34.72999954223633,2025-07-20 00:00:00,0,34.560001373291016,35.72999954223633,0.4304635488811228,1.0668896372273655,81.24570556550611,2026-07-10 16:34:11.996466,1.1699981689453125,3.385411233951864
2026-07-10,FLUOROCHEM.NS,3928.39990234375,2025-09-28 00:00:00,10,3863.60009765625,3941.5,0.2575602865899276,1.0129473217879263,4877.09819347691,2026-07-10 16:34:11.714708,77.89990234375,2.016251692068387
2026-07-10,GNA.NS,470.0,2026-02-15 00:00:00,30,469.8999938964844,475.3999938964844,0.266533767440557,1.043106540781879,575.0724959718871,2026-07-10 16:34:11.850722,5.5,1.17046181558615
2026-07-10,GODREJIND.NS,1325.0,2025-08-24 00:00:00,5,1219.199951171875,1417.699951171875,0.4383396134286557,1.1596073573006318,1390.0,2026-07-10 16:34:11.883667,198.5,16.281168631052278
2026-07-10,GRAVITA.NS,1846.300048828125,2026-05-10 00:00:00,42,1811.4000244140625,1854.5999755859373,0.3499743332919125,0.8616038296541926,2691.003303340557,2026-07-10 16:34:11.672694,43.199951171875,2.3848929330697666
2026-07-10,HSCL.NS,653.5634546798412,2026-05-10 00:00:00,42,650.0499877929688,660.4500122070312,0.1754909860003921,1.0600426160178962,718.0,2026-07-10 16:34:11.905074,10.4000244140625,1.59988071830789
2026-07-10,KSL.NS,938.9546914374192,2025-07-27 00:00:00,1,933.5,959.2000122070312,0.3886818978226951,1.0554735183424369,1262.7509217409038,2026-07-10 16:34:11.592654,25.70001220703125,2.753081114839984
2026-07-10,MANGLMCEM.NS,953.7999877929688,2026-04-26 00:00:00,40,944.5999755859376,964.5499877929688,0.1735164626946119,1.0649546827794565,1091.4085491884532,2026-07-10 16:34:11.971707,19.95001220703125,2.112006428399092
2026-07-10,MARINE.NS,258.0,2025-11-09 00:00:00,16,248.1000061035156,258.70001220703125,0.4152713154637536,1.006533621532752,332.47891571680395,2026-07-10 16:34:12.085340,10.600006103515623,4.272473132907924
2026-07-10,NORTHARC.NS,321.70001220703125,2026-05-17 00:00:00,43,307.8500061035156,325.29998779296875,0.1631955175874019,1.0685709635416667,350.0,2026-07-10 16:34:11.765565,17.449981689453125,5.6683389129398
2026-07-10,PGIL.NS,1986.215263575645,2025-11-16 00:00:00,17,1979.800048828125,1998.0,0.323945240152126,1.0183156339597348,2115.699951171875,2026-07-10 16:34:11.597665,18.199951171875,0.9192822872515758
2026-07-10,PNBHOUSING.NS,1105.0,2026-05-31 00:00:00,45,1084.0,1110.5999755859375,0.3431993854151827,0.9993720840504694,1388.3679280071087,2026-07-10 16:34:11.804675,26.5999755859375,2.4538722865256
2026-07-10,RPGLIFE.NS,2715.199951171875,2025-07-20 00:00:00,0,2656.800048828125,2856.89990234375,0.3617412967129582,1.144267927322549,2945.545921787083,2026-07-10 16:34:11.540480,200.099853515625,7.531611330852169
2026-07-10,SFL.NS,754.0,2025-09-14 00:00:00,8,752.5,765.2999877929688,0.3941644724231183,1.0380214916851924,2027.5,2026-07-10 16:34:12.003326,12.79998779296875,1.70099505554402
2026-07-10,SPANDANA.NS,305.8378601074219,2025-07-20 00:00:00,0,303.45001220703125,305.8500061035156,0.4078561560694074,1.0000973721745556,1397.0,2026-07-10 16:34:11.878661,2.399993896484375,0.790902553942545
2026-07-10,SUPRAJIT.NS,507.0,2026-05-31 00:00:00,45,495.6499938964844,509.0,0.2440682398694696,0.945565765724738,631.3912824863849,2026-07-10 16:34:12.001599,13.350006103515623,2.6934341305174616
2026-07-10,WHEELS.NS,1491.283922448894,2026-05-17 00:00:00,43,1445.300048828125,1513.0999755859375,0.1579438691051647,1.092621769637766,1808.0,2026-07-10 16:34:11.873716,67.7999267578125,4.69106237232787
2026-07-09,BHARATSE.NS,239.4499969482422,2025-10-19 00:00:00,13,229.69000244140625,245.08999633789065,0.4420546761067879,1.0532829464097155,239.4499969482422,2026-07-09 16:38:24.332380,15.399993896484377,6.704686200006855
2026-07-09,BOSCHLTD.NS,41945.0,2025-09-14 00:00:00,8,41610.0,42225.0,0.3179163189891524,1.020997375328084,41945.0,2026-07-09 16:38:24.178662,615.0,1.4780100937274692
2026-07-09,DLINKINDIA.NS,542.462840275602,2025-07-20 00:00:00,0,538.25,546.0499877929688,0.3222577352769505,1.0205199308384192,694.3171310245776,2026-07-09 16:38:24.508642,7.79998779296875,1.4491384659486763
2026-07-09,IMPAL.NS,1153.200793292511,2025-07-20 00:00:00,0,1120.199951171875,1155.5,0.1952832452096557,1.0102095852944115,1447.4324272069912,2026-07-09 16:38:24.248155,35.300048828125,3.151227492127325
2026-07-09,INDNIPPON.NS,1080.9287895003267,2025-10-12 00:00:00,12,1007.4000244140624,1107.9000244140625,0.3755370320814311,1.066443266926043,1080.9287895003267,2026-07-09 16:38:24.415522,100.5,9.976176053644048
2026-07-09,KRISHNADEF.NS,1311.720625919327,2026-05-17 00:00:00,43,1282.699951171875,1314.300048828125,0.2215537326934409,1.008875690172558,1398.635855252831,2026-07-09 16:38:24.556998,31.60009765625,2.4635611490731053
2026-07-09,MANINDS.NS,570.0,2026-05-03 00:00:00,41,549.4500122070312,574.2999877929688,0.1576315896552905,1.0478574012339494,623.7000122070312,2026-07-09 16:38:24.682042,24.8499755859375,4.522699978860697
2026-07-09,MARKSANS.NS,265.5626549232729,2025-07-20 00:00:00,0,263.45001220703125,277.29998779296875,0.4163335953815379,1.1061600128709033,357.4383590128706,2026-07-09 16:38:24.089559,13.8499755859375,5.257155036703337
2026-07-09,PRIVISCL.NS,3590.89990234375,2026-05-17 00:00:00,43,3547.60009765625,3621.300048828125,0.1637193790782173,1.0517097321553897,3720.10009765625,2026-07-09 16:38:24.233629,73.699951171875,2.077459385023849
2026-07-09,TBZ.NS,215.33752365857333,2025-08-10 00:00:00,3,201.6999969482422,231.5500030517578,0.4868520909750853,1.154643860589306,356.0404960676653,2026-07-09 16:38:24.526404,29.850006103515625,14.79920999263841
2026-07-09,TMB.NS,757.457685255272,2026-05-10 00:00:00,42,750.9000244140625,769.2000122070312,0.1516882964998195,1.102198310945941,798.25,2026-07-09 16:38:24.466580,18.29998779296875,2.437073804498606
2026-07-09,TPLPLASTEH.NS,80.88543255333835,2025-07-20 00:00:00,0,79.98999786376953,82.52999877929688,0.3817181074162511,1.0532645537423548,133.27832864189665,2026-07-09 16:38:24.365917,2.540000915527344,3.175398153970704
2026-07-08,ITDC.NS,712.7999877929688,2025-10-12 00:00:00,12,702.7999877929688,723.4000244140625,0.4837261415513873,1.0307425666948062,922.6724106747964,2026-07-08 16:09:49.622821,20.60003662109375,2.9311378740607097
2026-07-08,SIGNPOST.NS,309.8999938964844,2026-05-17 00:00:00,43,297.5,310.1499938964844,0.2371732863749301,1.0034013605442176,464.1865969177316,2026-07-08 16:09:49.746477,12.649993896484377,4.252098788734244
2026-07-07,DIAMONDYD.NS,1212.5,2026-06-07 00:00:00,46,1197.5,1225.0999755859375,0.2979401608027385,1.004663789223251,1445.7145665738449,2026-07-07 16:42:08.982345,27.5999755859375,2.304799631393528
2026-07-07,PANSARI.NS,352.29998779296875,2025-11-23 00:00:00,18,333.6000061035156,355.04998779296875,0.3234458859999068,1.0241333957165044,352.29998779296875,2026-07-07 16:42:09.074751,21.449981689453125,6.429850508694902
2026-07-06,ABDL.NS,696.7999877929688,2025-11-09 00:00:00,16,655.1500244140625,702.7000122070312,0.451636032150672,1.0187480926512562,696.7999877929688,2026-07-06 17:15:00.642323,47.54998779296875,7.257877741131946
2026-07-06,AEROFLEX.NS,458.7000122070313,2026-05-10 00:00:00,42,456.25,458.9500122070313,0.3605843034933478,1.0015114870804018,521.9000244140625,2026-07-06 17:15:00.391766,2.70001220703125,0.5917834974315068
2026-07-06,ASIANPAINT.NS,2754.8984680974218,2026-06-07 00:00:00,46,2737.800048828125,2754.89990234375,0.2916233933118861,0.7349258507279216,3483.9827276550905,2026-07-06 17:15:00.669359,17.099853515625,0.624583724547172
2026-07-06,CHOLAFIN.NS,1830.131251345096,2026-01-11 00:00:00,25,1789.800048828125,1850.5,0.2899962647711527,1.0383786512293367,1830.131251345096,2026-07-06 17:15:00.779161,60.699951171875,3.391437563744532
2026-07-06,CREDITACC.NS,1568.0,2026-05-10 00:00:00,42,1557.4000244140625,1587.0999755859375,0.2161352196518255,1.0563587318087693,1781.870505064758,2026-07-06 17:15:00.465759,29.699951171875,1.9070213629313992
2026-07-06,KRISHNADEF.NS,1313.0,2026-05-17 00:00:00,43,1253.199951171875,1321.800048828125,0.2215537124250285,1.030251110655113,1400.0,2026-07-06 17:15:00.782510,68.60009765625,5.473994600151526
2026-07-06,LTF.NS,329.45001220703125,2026-01-11 00:00:00,25,327.0,335.6000061035156,0.2942596624333206,1.0634387218557169,329.45001220703125,2026-07-06 17:15:00.766094,8.600006103515625,2.6299712854787844
2026-07-06,PSPPROJECT.NS,1029.9000244140625,2025-11-16 00:00:00,17,1025.800048828125,1099.0,0.4473249842567348,1.14998908998267,1029.9000244140625,2026-07-06 17:15:00.299326,73.199951171875,7.135888836766843
2026-07-06,STEELCAS.NS,320.0,2026-05-03 00:00:00,41,310.54998779296875,320.3999938964844,0.1943750381469726,1.0064307687778742,344.0,2026-07-06 17:15:00.496924,9.850006103515623,3.1717940720326903
2026-07-03,AADHARHFC.NS,547.7999877929688,2025-09-28 00:00:00,11,535.7000122070312,555.5999755859375,0.2147681572073128,1.0662982422237235,547.7999877929688,2026-07-05 06:48:15.896250,19.89996337890625,3.7147588063178048
2026-07-03,COMSYN.NS,199.8999938964844,2026-03-01 00:00:00,33,186.759994506836,200.3099975585937,0.2646322937052112,1.0077505427110574,199.8999938964844,2026-07-05 06:48:15.649668,13.550003051757812,7.255302768421235
2026-07-03,CYIENTDLM.NS,505.5,2025-07-13 00:00:00,0,471.8500061035156,509.3999938964844,0.4753708957328759,1.0162296882838149,883.7999877929688,2026-07-05 06:48:15.698657,37.54998779296875,7.958034821924096
2026-07-03,FUSION.NS,224.7700042724609,2026-05-10 00:00:00,43,216.2100067138672,229.3999938964844,0.2758820509273021,1.074665197466072,691.0,2026-07-05 06:48:15.901067,13.189987182617188,6.100544273176425
2026-07-03,GOCLCORP.NS,401.7000122070313,2025-08-31 00:00:00,7,400.2999877929688,403.5,0.4439880524862822,1.0100924459286198,618.924059358085,2026-07-05 06:48:16.031950,3.20001220703125,0.7994035235110388
2026-07-03,INDUSINDBK.NS,968.8499755859376,2026-03-01 00:00:00,33,943.5,974.3499755859376,0.2253702648378399,1.0251889196929878,1957.756164933868,2026-07-05 06:48:15.995085,30.8499755859375,3.26973774095787
2026-07-03,KRISHNADEF.NS,1243.0,2026-05-10 00:00:00,43,1213.699951171875,1253.199951171875,0.1777956556717618,1.046153625212104,1400.0,2026-07-05 06:48:16.102998,39.5,3.254511130354846
2026-07-03,OBEROIRLTY.NS,1870.018536598365,2025-07-13 00:00:00,0,1864.699951171875,1934.4000244140625,0.2569693894898902,1.1339780660415797,2329.584816134868,2026-07-05 06:48:15.724884,69.7000732421875,3.73787070667237
2026-07-03,SHRIRAMFIN.NS,1062.699951171875,2026-04-26 00:00:00,41,1060.699951171875,1063.5999755859375,0.2207129853727154,0.8184419274980677,1108.0,2026-07-05 06:48:15.620123,2.9000244140625,0.273406669893641
2026-07-03,TEXINFRA.NS,112.4499969482422,2025-11-30 00:00:00,20,111.68000030517578,112.5999984741211,0.2663405759097298,1.005008398703283,159.2448188093463,2026-07-05 06:48:16.213291,0.9199981689453124,0.8237805931512657
2026-07-03,YESBANK.NS,24.299999237060547,2025-10-12 00:00:00,13,24.25,24.38999938964844,0.2921810163389925,1.0126760805535289,398.53313868178935,2026-07-05 06:48:16.021773,0.1399993896484375,0.5773170707152062
2026-07-02,ADOR.NS,1260.0,2025-10-19 00:00:00,14,1248.4000244140625,1286.0999755859375,0.326984126984127,1.0633494553056737,1714.2834273972196,2026-07-02 16:16:15.148335,,
2026-07-02,BALRAMCHIN.NS,559.9000244140625,2026-06-07 00:00:00,47,545.75,567.2000122070312,0.3683793788923531,0.7565470366801754,682.6035585963057,2026-07-02 16:16:15.093604,,
2026-07-02,GOLDIAM.NS,448.6499938964844,2026-05-10 00:00:00,43,446.6000061035156,449.9500122070313,0.1965897311698241,1.0147394396874612,562.2116925324988,2026-07-02 16:16:14.556872,,
2026-07-02,HDFCAMC.NS,2749.6592870372747,2026-05-31 00:00:00,46,2745.800048828125,2759.60009765625,0.2566854502801415,0.7273683070072359,2967.25,2026-07-02 16:16:14.817014,,
2026-07-02,KRISHANA.NS,703.4828079365318,2026-05-03 00:00:00,42,697.6500244140625,713.5,0.1690340505085876,1.0842399914120326,717.9722025469979,2026-07-02 16:16:14.656436,,
2026-07-02,SKYGOLD.NS,549.9000244140625,2026-05-10 00:00:00,43,528.9000244140625,568.8499755859375,0.2332242677279983,1.147757868714719,590.0,2026-07-02 16:16:15.122883,,
2026-07-02,SWARAJENG.NS,4039.699951171875,2026-05-10 00:00:00,43,4038.699951171875,4103.5,0.3005720235533633,0.5654472254751552,4720.0,2026-07-02 16:16:15.072519,,
2026-07-02,VADILALIND.NS,6090.0,2025-09-28 00:00:00,11,6085.5,6204.0,0.3438423645320197,1.0544412607449856,7370.096264151615,2026-07-02 16:16:15.164433,,
2026-07-01,CENTENKA.NS,527.1053446664127,2025-07-27 00:00:00,2,520.0499877929688,530.4000244140625,0.2957764212352063,1.0211325661263584,847.5429852496432,2026-07-01 16:38:18.405612,,
2026-07-01,DELHIVERY.NS,490.0,2025-11-09 00:00:00,17,472.0499877929688,507.7000122070313,0.2358163016183035,1.153180563192654,708.0,2026-07-01 16:38:18.326715,,
2026-07-01,IKS.NS,1777.0,2025-12-28 00:00:00,24,1679.4000244140625,1800.199951171875,0.2898142937535171,1.0450484488774272,2189.0,2026-07-01 16:38:18.607097,,
2026-07-01,INDUSINDBK.NS,938.6796339809182,2026-05-31 00:00:00,46,924.2000122070312,941.5999755859376,0.2253702648378399,0.8752003524301974,1957.756164933868,2026-07-01 16:38:18.511329,,
2026-07-01,JAMNAAUTO.NS,134.0,2026-05-31 00:00:00,46,131.3699951171875,134.58999633789062,0.2842726287532769,0.5848315412993255,152.60000610351562,2026-07-01 16:38:18.571144,,
2026-07-01,MSPL.NS,42.18000030517578,2026-05-10 00:00:00,43,40.65999984741211,42.61000061035156,0.1581318619104922,1.0644677926978594,64.5199966430664,2026-07-01 16:38:18.327708,,
2026-07-01,MUTHOOTMF.NS,217.9900054931641,2026-05-10 00:00:00,43,214.3699951171875,220.07000732421875,0.2118904595507004,1.0450314293378369,281.0,2026-07-01 16:38:18.427519,,
